sample,simulationStep,simulationStepsTime,timeSteps,particles,solver,fViscosity,stiffness,iterations,timeStep,densityError,cfl,boundary,bViscosity,gamma1,gamma2,gamma3
801,43842,2.2638,1316,1140,IISPH,5,2500,3,0.03,0.0027581034,0.002036735,Extrapolation,10,1,1,1
802,43875,5.6006,1317,1140,IISPH,5,2500,20,0.03,0.002917523,0.003156827,Extrapolation,10,1,1,1
803,43908,2.2966,1318,1140,IISPH,5,2500,3,0.03,0.002809377,0.0010310597,Extrapolation,10,1,1,1
804,43942,4.3467,1319,1140,IISPH,5,2500,14,0.03,0.002885576,0.0034180377,Extrapolation,10,1,1,1
805,43975,16.7758,1320,1140,IISPH,5,2500,77,0.03,0.0029745088,0.004629333,Extrapolation,10,1,1,1
806,44008,5.4824,1321,1140,IISPH,5,2500,19,0.03,0.0029109756,0.0038276494,Extrapolation,10,1,1,1
807,44041,3.5642,1322,1140,IISPH,5,2500,10,0.03,0.002883036,0.0028123118,Extrapolation,10,1,1,1
808,44075,5.3969,1323,1140,IISPH,5,2500,20,0.03,0.0028890981,0.002643626,Extrapolation,10,1,1,1
809,44108,10.7482,1324,1140,IISPH,5,2500,42,0.03,0.0029419744,0.0043377317,Extrapolation,10,1,1,1
810,44141,6.4513,1325,1140,IISPH,5,2500,24,0.03,0.0028968195,0.0026392161,Extrapolation,10,1,1,1
811,44175,6.5805,1326,1140,IISPH,5,2500,26,0.03,0.0029087968,0.0039799386,Extrapolation,10,1,1,1
812,44208,8.273,1327,1140,IISPH,5,2500,30,0.03,0.002909,0.0025506131,Extrapolation,10,1,1,1
813,44241,6.9927,1328,1140,IISPH,5,2500,27,0.03,0.002904812,0.0033090694,Extrapolation,10,1,1,1
814,44275,8.3547,1329,1140,IISPH,5,2500,32,0.03,0.0028973953,0.0020546673,Extrapolation,10,1,1,1
815,44308,6.2095,1330,1140,IISPH,5,2500,23,0.03,0.0029035702,0.0029887399,Extrapolation,10,1,1,1
816,44341,6.9547,1331,1140,IISPH,5,2500,24,0.03,0.0028883077,0.0022083088,Extrapolation,10,1,1,1
817,44374,8.8335,1332,1140,IISPH,5,2500,35,0.03,0.0029091693,0.0028042896,Extrapolation,10,1,1,1
818,44408,6.314,1333,1140,IISPH,5,2500,25,0.03,0.002891796,0.0029625995,Extrapolation,10,1,1,1
819,44441,9.0396,1334,1140,IISPH,5,2500,35,0.03,0.002898016,0.002699034,Extrapolation,10,1,1,1
820,44474,5.6171,1335,1140,IISPH,5,2500,19,0.03,0.0028859486,0.0018819062,Extrapolation,10,1,1,1
821,44508,7.7781,1336,1140,IISPH,5,2500,30,0.03,0.0028879466,0.0027226824,Extrapolation,10,1,1,1
822,44541,9.7783,1337,1140,IISPH,5,2500,42,0.03,0.0028949117,0.0020053536,Extrapolation,10,1,1,1
823,44574,6.4208,1338,1140,IISPH,5,2500,22,0.03,0.0028891882,0.002114819,Extrapolation,10,1,1,1
824,44608,6.933,1339,1140,IISPH,5,2500,24,0.03,0.0028799768,0.0017411953,Extrapolation,10,1,1,1
825,44641,6.2108,1340,1140,IISPH,5,2500,25,0.03,0.0028865805,0.0020035708,Extrapolation,10,1,1,1
826,44674,8.1796,1341,1140,IISPH,5,2500,34,0.03,0.0028869756,0.0020157518,Extrapolation,10,1,1,1
827,44707,8.4832,1342,1140,IISPH,5,2500,34,0.03,0.002882573,0.002478044,Extrapolation,10,1,1,1
828,44741,9.092,1343,1140,IISPH,5,2500,39,0.03,0.00288132,0.0013412426,Extrapolation,10,1,1,1
829,44774,4.2135,1344,1140,IISPH,5,2500,12,0.03,0.0028811395,0.0014447216,Extrapolation,10,1,1,1
830,44807,13.0972,1345,1140,IISPH,5,2500,56,0.03,0.002880417,0.0017365867,Extrapolation,10,1,1,1
831,44841,11.1098,1346,1140,IISPH,5,2500,44,0.03,0.002878385,0.0014444882,Extrapolation,10,1,1,1
832,44874,2.8111,1347,1140,IISPH,5,2500,7,0.03,0.0028798864,0.0015661505,Extrapolation,10,1,1,1
833,44907,2.2601,1348,1140,IISPH,5,2500,3,0.03,0.0028715215,0.0015176609,Extrapolation,10,1,1,1
834,44941,1.9673,1349,1140,IISPH,5,2500,3,0.03,0.0028771432,0.0013180941,Extrapolation,10,1,1,1
835,44974,4.9623,1350,1140,IISPH,5,2500,15,0.03,0.002871036,0.0012898493,Extrapolation,10,1,1,1
836,45007,2.5195,1351,1140,IISPH,5,2500,3,0.03,0.0028517435,0.0013122052,Extrapolation,10,1,1,1
837,45040,4.0081,1352,1140,IISPH,5,2500,11,0.03,0.002878385,0.0011254603,Extrapolation,10,1,1,1
838,45074,2.9019,1353,1140,IISPH,5,2500,3,0.03,0.0026901676,0.0012899094,Extrapolation,10,1,1,1
839,45107,2.4931,1354,1140,IISPH,5,2500,3,0.03,0.0027876347,0.0012484894,Extrapolation,10,1,1,1
840,45140,2.4072,1355,1140,IISPH,5,2500,3,0.03,0.002849102,0.0015337785,Extrapolation,10,1,1,1
841,45174,4.9891,1356,1140,IISPH,5,2500,19,0.03,0.0029010528,0.0011507237,Extrapolation,10,1,1,1
842,45207,15.4904,1357,1140,IISPH,5,2500,66,0.03,0.0028732712,0.0011071018,Extrapolation,10,1,1,1
843,45240,2.2417,1358,1140,IISPH,5,2500,3,0.03,0.0028787574,0.0012152435,Extrapolation,10,1,1,1
844,45274,2.0503,1359,1140,IISPH,5,2500,3,0.03,0.0028680444,0.0010091175,Extrapolation,10,1,1,1
845,45307,2.6132,1360,1140,IISPH,5,2500,3,0.03,0.002879796,0.0009490093,Extrapolation,10,1,1,1
846,45340,3.6978,1361,1140,IISPH,5,2500,11,0.03,0.0028571847,0.0010919882,Extrapolation,10,1,1,1
847,45373,2.4676,1362,1140,IISPH,5,2500,3,0.03,0.002874287,0.0010419165,Extrapolation,10,1,1,1
848,45407,2.3715,1363,1140,IISPH,5,2500,3,0.03,0.0028274162,0.0010245736,Extrapolation,10,1,1,1
849,45440,2.4233,1364,1140,IISPH,5,2500,3,0.03,0.0028765562,0.00083600206,Extrapolation,10,1,1,1
850,45473,2.3869,1365,1140,IISPH,5,2500,3,0.03,0.0028724584,0.0007754915,Extrapolation,10,1,1,1
851,45507,7.1245,1366,1140,IISPH,5,2500,26,0.03,0.0028739031,0.00091026793,Extrapolation,10,1,1,1
852,45540,2.438,1367,1140,IISPH,5,2500,3,0.03,0.0026444707,0.0010198902,Extrapolation,10,1,1,1
853,45573,2.4383,1368,1140,IISPH,5,2500,3,0.03,0.0027787052,0.0008358839,Extrapolation,10,1,1,1
854,45607,9.0492,1369,1140,IISPH,5,2500,25,0.03,0.0028801574,0.0013558022,Extrapolation,10,1,1,1
855,45640,2.1541,1370,1140,IISPH,5,2500,3,0.03,0.002782024,0.0010523145,Extrapolation,10,1,1,1
856,45673,2.0534,1371,1140,IISPH,5,2500,3,0.03,0.0028859936,0.0017873491,Extrapolation,10,1,1,1
857,45707,2.0751,1372,1140,IISPH,5,2500,3,0.03,0.0028583924,0.0013092313,Extrapolation,10,1,1,1
858,45740,10.7058,1373,1140,IISPH,5,2500,46,0.03,0.0028858809,0.0020074432,Extrapolation,10,1,1,1
859,45773,31.1343,1374,1140,IISPH,5,2500,144,0.03,0.002730604,0.0008898453,Extrapolation,10,1,1,1
860,45806,8.9391,1375,1140,IISPH,5,2500,38,0.03,0.002886626,0.0021253903,Extrapolation,10,1,1,1
861,45840,2.2665,1376,1140,IISPH,5,2500,3,0.03,0.002581434,0.0013472231,Extrapolation,10,1,1,1
862,45873,7.5265,1377,1140,IISPH,5,2500,26,0.03,0.002886445,0.0022616456,Extrapolation,10,1,1,1
863,45906,2.5345,1378,1140,IISPH,5,2500,3,0.03,0.002576467,0.0011640011,Extrapolation,10,1,1,1
864,45940,4.0965,1379,1140,IISPH,5,2500,13,0.03,0.0028946407,0.0023137757,Extrapolation,10,1,1,1
865,45973,2.2358,1380,1140,IISPH,5,2500,3,0.03,0.002378609,0.0011581494,Extrapolation,10,1,1,1
866,46006,7.8642,1381,1140,IISPH,5,2500,33,0.03,0.0029110434,0.0032668354,Extrapolation,10,1,1,1
867,46040,2.2568,1382,1140,IISPH,5,2500,3,0.03,0.0027763345,0.0013267574,Extrapolation,10,1,1,1
868,46073,9.9309,1383,1140,IISPH,5,2500,42,0.03,0.0029239804,0.0034639763,Extrapolation,10,1,1,1
869,46106,2.1724,1384,1140,IISPH,5,2500,3,0.03,0.0028756417,0.0012798448,Extrapolation,10,1,1,1
870,46139,5.194,1385,1140,IISPH,5,2500,20,0.03,0.0028868967,0.0032164892,Extrapolation,10,1,1,1
871,46173,11.1146,1386,1140,IISPH,5,2500,49,0.03,0.0028972032,0.0020971014,Extrapolation,10,1,1,1
872,46206,5.0282,1387,1140,IISPH,5,2500,17,0.03,0.0028895834,0.002422137,Extrapolation,10,1,1,1
873,46239,2.086,1388,1140,IISPH,5,2500,3,0.03,0.0028796606,0.0022530945,Extrapolation,10,1,1,1
874,46273,6.9837,1389,1140,IISPH,5,2500,27,0.03,0.0029018882,0.0029017348,Extrapolation,10,1,1,1
875,46306,2.7904,1390,1140,IISPH,5,2500,3,0.03,0.00285294,0.0015895468,Extrapolation,10,1,1,1
876,46339,6.9991,1391,1140,IISPH,5,2500,27,0.03,0.0029083905,0.0029758338,Extrapolation,10,1,1,1
877,46373,2.1881,1392,1140,IISPH,5,2500,3,0.03,0.0027126998,0.0021997527,Extrapolation,10,1,1,1
878,46406,9.4113,1393,1140,IISPH,5,2500,37,0.03,0.0029141363,0.0037855182,Extrapolation,10,1,1,1
879,46439,7.7387,1394,1140,IISPH,5,2500,32,0.03,0.0028875174,0.0022354163,Extrapolation,10,1,1,1
880,46472,8.7645,1395,1140,IISPH,5,2500,32,0.03,0.002907905,0.003749015,Extrapolation,10,1,1,1
881,46506,5.1422,1396,1140,IISPH,5,2500,18,0.03,0.0028867724,0.002834006,Extrapolation,10,1,1,1
882,46539,6.0858,1397,1140,IISPH,5,2500,15,0.03,0.0028987047,0.003200136,Extrapolation,10,1,1,1
883,46572,11.7565,1398,1140,IISPH,5,2500,46,0.03,0.002896007,0.0026414492,Extrapolation,10,1,1,1
884,46606,8.5265,1399,1140,IISPH,5,2500,30,0.03,0.002899292,0.0025416596,Extrapolation,10,1,1,1
885,46639,24.2376,1400,1140,IISPH,5,2500,117,0.03,0.0028675364,0.0021644116,Extrapolation,10,1,1,1
886,46672,8.1042,1401,1140,IISPH,5,2500,26,0.03,0.0028974179,0.0029178427,Extrapolation,10,1,1,1
887,46706,8.0373,1402,1140,IISPH,5,2500,31,0.03,0.0028883417,0.0026182414,Extrapolation,10,1,1,1
888,46739,24.1492,1403,1140,IISPH,5,2500,108,0.03,0.002875924,0.0022638564,Extrapolation,10,1,1,1
889,46772,6.6755,1404,1140,IISPH,5,2500,25,0.03,0.0028868967,0.002519233,Extrapolation,10,1,1,1
890,46805,2.3264,1405,1140,IISPH,5,2500,3,0.03,0.002655861,0.0018012333,Extrapolation,10,1,1,1
891,46839,7.4231,1406,1140,IISPH,5,2500,33,0.03,0.0028867724,0.0023945146,Extrapolation,10,1,1,1
892,46872,2.115,1407,1140,IISPH,5,2500,3,0.03,0.0022675954,0.0017548297,Extrapolation,10,1,1,1
893,46905,8.3363,1408,1140,IISPH,5,2500,31,0.03,0.0028857791,0.0023231423,Extrapolation,10,1,1,1
894,46939,2.7159,1409,1140,IISPH,5,2500,3,0.03,0.002704301,0.0012994964,Extrapolation,10,1,1,1
895,46972,1.9031,1410,1140,IISPH,5,2500,3,0.03,0.0028876981,0.0016502526,Extrapolation,10,1,1,1
896,47005,1.9984,1411,1140,IISPH,5,2500,3,0.03,0.002822675,0.001616399,Extrapolation,10,1,1,1
897,47039,8.4491,1412,1140,IISPH,5,2500,36,0.03,0.002877606,0.001599361,Extrapolation,10,1,1,1
898,47072,2.2949,1413,1140,IISPH,5,2500,3,0.03,0.0028999015,0.0017230859,Extrapolation,10,1,1,1
899,47105,2.2229,1414,1140,IISPH,5,2500,4,0.03,0.002815687,0.0014069763,Extrapolation,10,1,1,1
900,47138,7.7478,1415,1140,IISPH,5,2500,29,0.03,0.0028861517,0.0015288648,Extrapolation,10,1,1,1
901,47172,7.0915,1416,1140,IISPH,5,2500,17,0.03,0.002873463,0.0011509566,Extrapolation,10,1,1,1
902,47205,9.0959,1417,1140,IISPH,5,2500,33,0.03,0.0028893352,0.0018638778,Extrapolation,10,1,1,1
903,47238,2.2781,1418,1140,IISPH,5,2500,3,0.03,0.0025350372,0.0011092171,Extrapolation,10,1,1,1
904,47272,10.728,1419,1140,IISPH,5,2500,38,0.03,0.002885305,0.0021802962,Extrapolation,10,1,1,1
905,47305,2.4418,1420,1140,IISPH,5,2500,3,0.03,0.0027534862,0.0011540805,Extrapolation,10,1,1,1
906,47338,77.3112,1421,1140,IISPH,5,2500,371,0.03,0.002870912,0.002283223,Extrapolation,10,1,1,1
907,47372,2.5998,1422,1140,IISPH,5,2500,3,0.03,0.0027927596,0.001152173,Extrapolation,10,1,1,1
908,47405,2.021,1423,1140,IISPH,5,2500,3,0.03,0.002859228,0.0012441452,Extrapolation,10,1,1,1
909,47438,8.7044,1424,1140,IISPH,5,2500,32,0.03,0.0028955098,0.0017911264,Extrapolation,10,1,1,1
910,47471,2.6915,1425,1140,IISPH,5,2500,6,0.03,0.0028783397,0.0014367076,Extrapolation,10,1,1,1
911,47505,9.0101,1426,1140,IISPH,5,2500,31,0.03,0.0028940989,0.0016566192,Extrapolation,10,1,1,1
912,47538,31.9508,1427,1140,IISPH,5,2500,172,0.03,0.0030273064,0.004224218,Mirroring,10,1,1,1
913,47571,3.9004,1428,1140,IISPH,5,2500,9,0.03,0.002999897,0.002724608,Mirroring,10,1,1,1
914,47605,3.4078,1429,1140,IISPH,5,2500,6,0.03,0.0029702303,0.0026700133,Mirroring,10,1,1,1
915,47638,7.4208,1430,1140,IISPH,5,2500,32,0.03,0.0030251727,0.004010761,Mirroring,10,1,1,1
916,47671,9.6996,1431,1140,IISPH,5,2500,43,0.03,0.003050087,0.0038296785,Mirroring,10,1,1,1
917,47705,6.3464,1432,1140,IISPH,5,2500,19,0.03,0.0030055305,0.0028306074,Mirroring,10,1,1,1
918,47738,10.2223,1433,1140,IISPH,5,2500,49,0.03,0.0030327814,0.0029022384,Mirroring,10,1,1,1
919,47771,5.6532,1434,1140,IISPH,5,2500,25,0.03,0.0030393514,0.0033404564,Mirroring,10,1,1,1
920,47804,4.1771,1435,1140,IISPH,5,2500,16,0.03,0.002996804,0.003352096,Mirroring,10,1,1,1
921,47838,6.8126,1436,1140,IISPH,5,2500,28,0.03,0.0030310317,0.0047363243,Mirroring,10,1,1,1
922,47871,6.6818,1437,1140,IISPH,5,2500,26,0.03,0.0030249357,0.00364084,Mirroring,10,1,1,1
923,47904,11.0202,1438,1140,IISPH,5,2500,51,0.03,0.0030734322,0.0050762566,Mirroring,10,1,1,1
924,47938,3.5861,1439,1140,IISPH,5,2500,14,0.03,0.003001218,0.0030297646,Mirroring,10,1,1,1
925,47971,5.0965,1440,1140,IISPH,5,2500,21,0.03,0.003007077,0.0047100964,Mirroring,10,1,1,1
926,48004,5.5225,1441,1140,IISPH,5,2500,19,0.03,0.003016266,0.00398704,Mirroring,10,1,1,1
927,48038,10.3432,1442,1140,IISPH,5,2500,47,0.03,0.0030396676,0.0032948893,Mirroring,10,1,1,1
928,48071,7.78,1443,1140,IISPH,5,2500,30,0.03,0.0030390918,0.0045321933,Mirroring,10,1,1,1
929,48104,6.0449,1444,1140,IISPH,5,2500,26,0.03,0.003016266,0.004059889,Mirroring,10,1,1,1
930,48137,6.945,1445,1140,IISPH,5,2500,28,0.03,0.0030312121,0.0034302007,Mirroring,10,1,1,1
931,48171,4.7806,1446,1140,IISPH,5,2500,16,0.03,0.0030047626,0.004912574,Mirroring,10,1,1,1
932,48204,8.4352,1447,1140,IISPH,5,2500,37,0.03,0.0030383354,0.0053628325,Mirroring,10,1,1,1
933,48237,6.5208,1448,1140,IISPH,5,2500,28,0.03,0.0030272272,0.0035687098,Mirroring,10,1,1,1
934,48271,8.4833,1449,1140,IISPH,5,2500,35,0.03,0.003024631,0.0043158894,Mirroring,10,1,1,1
935,48304,7.7102,1450,1140,IISPH,5,2500,34,0.03,0.0030294624,0.0028782687,Mirroring,10,1,1,1
936,48337,5.7692,1451,1140,IISPH,5,2500,19,0.03,0.0030173382,0.0049034716,Mirroring,10,1,1,1
937,48371,5.288,1452,1140,IISPH,5,2500,24,0.03,0.0029977637,0.0032081085,Mirroring,10,1,1,1
938,48404,4.7191,1453,1140,IISPH,5,2500,18,0.03,0.0030105086,0.004855913,Mirroring,10,1,1,1
939,48437,8.3931,1454,1140,IISPH,5,2500,38,0.03,0.0030301174,0.0042419774,Mirroring,10,1,1,1
940,48470,5.7742,1455,1140,IISPH,5,2500,23,0.03,0.0030316524,0.0071384525,Mirroring,10,1,1,1
941,48504,9.8667,1456,1140,IISPH,5,2500,43,0.03,0.0030611951,0.0046605947,Mirroring,10,1,1,1
942,48537,5.5492,1457,1140,IISPH,5,2500,26,0.03,0.0030178577,0.0044766413,Mirroring,10,1,1,1
943,48570,3.814,1458,1140,IISPH,5,2500,13,0.03,0.0030023807,0.007820838,Mirroring,10,1,1,1
944,48604,5.9649,1459,1140,IISPH,5,2500,21,0.03,0.0030098762,0.006055168,Mirroring,10,1,1,1
945,48637,11.0256,1460,1140,IISPH,5,2500,50,0.03,0.003094779,0.0065273494,Mirroring,10,1,1,1
946,48670,7.091,1461,1140,IISPH,5,2500,29,0.03,0.0030936843,0.013768158,Mirroring,10,1,1,1
947,48704,4.4474,1462,1140,IISPH,5,2500,15,0.03,0.0030128001,0.006365176,Mirroring,10,1,1,1
948,48737,4.9995,1463,1140,IISPH,5,2500,17,0.03,0.0030111407,0.0046582473,Mirroring,10,1,1,1
949,48770,2.9963,1464,1140,IISPH,5,2500,10,0.03,0.0030076525,0.006475595,Mirroring,10,1,1,1
950,48803,6.2039,1465,1140,IISPH,5,2500,26,0.03,0.003046678,0.008853241,Mirroring,10,1,1,1
951,48837,13.4254,1466,1140,IISPH,5,2500,69,0.03,0.0031738458,0.0085102795,Mirroring,10,1,1,1
952,48870,5.2034,1467,1140,IISPH,5,2500,21,0.03,0.003077101,0.007363347,Mirroring,10,1,1,1
953,48903,5.9049,1468,1140,IISPH,5,2500,26,0.03,0.003076548,0.008890793,Mirroring,10,1,1,1
954,48937,3.3745,1469,1140,IISPH,5,2500,10,0.03,0.003029406,0.00983345,Mirroring,10,1,1,1
955,48970,10.6174,1470,1140,IISPH,5,2500,50,0.03,0.0031814657,0.009358093,Mirroring,10,1,1,1
956,49003,4.3084,1471,1140,IISPH,5,2500,18,0.03,0.0030969353,0.010119893,Mirroring,10,1,1,1
957,49037,4.073,1472,1140,IISPH,5,2500,16,0.03,0.0030451424,0.0068366146,Mirroring,10,1,1,1
958,49070,7.4169,1473,1140,IISPH,5,2500,32,0.03,0.0031300453,0.010652946,Mirroring,10,1,1,1
959,49103,5.0922,1474,1140,IISPH,5,2500,15,0.03,0.0030942033,0.014749802,Mirroring,10,1,1,1
960,49136,7.7791,1475,1140,IISPH,5,2500,35,0.03,0.0033491713,0.01074768,Mirroring,10,1,1,1
961,49170,6.8228,1476,1140,IISPH,5,2500,28,0.03,0.0032576534,0.0129899075,Mirroring,10,1,1,1
962,49203,3.8425,1477,1140,IISPH,5,2500,13,0.03,0.0031967957,0.012927702,Mirroring,10,1,1,1
963,49236,2.5709,1478,1140,IISPH,5,2500,6,0.03,0.0030419705,0.012465715,Mirroring,10,1,1,1
964,49270,4.4475,1479,1140,IISPH,5,2500,16,0.03,0.0031772999,0.0138816135,Mirroring,10,1,1,1
965,49303,5.2073,1480,1140,IISPH,5,2500,21,0.03,0.003209665,0.012402586,Mirroring,10,1,1,1
966,49336,3.895,1481,1140,IISPH,5,2500,15,0.03,0.0031493604,0.010761642,Mirroring,10,1,1,1
967,49370,5.2163,1482,1140,IISPH,5,2500,17,0.03,0.003134064,0.0075355964,Mirroring,10,1,1,1
968,49403,14.0308,1483,1140,IISPH,5,2500,71,0.03,0.0036087676,0.0175264,Mirroring,10,1,1,1
969,49436,5.6825,1484,1140,IISPH,5,2500,26,0.03,0.0032980896,0.010973577,Mirroring,10,1,1,1
970,49469,7.1575,1485,1140,IISPH,5,2500,29,0.03,0.0034693854,0.016351214,Mirroring,10,1,1,1
971,49503,3.8483,1486,1140,IISPH,5,2500,13,0.03,0.0032771376,0.010457134,Mirroring,10,1,1,1
972,49536,3.8664,1487,1140,IISPH,5,2500,11,0.03,0.0032176687,0.016493548,Mirroring,10,1,1,1
973,49569,3.7363,1488,1140,IISPH,5,2500,15,0.03,0.0032825675,0.011386501,Mirroring,10,1,1,1
974,49603,5.5656,1489,1140,IISPH,5,2500,14,0.03,0.0032431022,0.015118278,Mirroring,10,1,1,1
975,49636,4.1624,1490,1140,IISPH,5,2500,17,0.03,0.0033706538,0.020000156,Mirroring,10,1,1,1
976,49669,6.4045,1491,1140,IISPH,5,2500,30,0.03,0.0034908226,0.022192355,Mirroring,10,1,1,1
977,49703,6.5256,1492,1140,IISPH,5,2500,29,0.03,0.0034706723,0.015289027,Mirroring,10,1,1,1
978,49736,5.4697,1493,1140,IISPH,5,2500,25,0.03,0.0034442565,0.013457961,Mirroring,10,1,1,1
979,49769,8.6252,1494,1140,IISPH,5,2500,38,0.03,0.0035238084,0.018022144,Mirroring,10,1,1,1
980,49803,5.6029,1495,1140,IISPH,5,2500,26,0.03,0.0033834777,0.025922673,Mirroring,10,1,1,1
981,49836,7.516,1496,1140,IISPH,5,2500,36,0.03,0.0035507998,0.024722748,Mirroring,10,1,1,1
982,49869,8.3707,1497,1140,IISPH,5,2500,38,0.03,0.003808477,0.0364854,Mirroring,10,1,1,1
983,49902,4.6895,1498,1140,IISPH,5,2500,20,0.03,0.0035452682,0.02852375,Mirroring,10,1,1,1
984,49936,4.4764,1499,1140,IISPH,5,2500,16,0.03,0.003756876,0.030514747,Mirroring,10,1,1,1
985,49969,4.3455,1500,1140,IISPH,5,2500,16,0.03,0.0034039896,0.026396193,Mirroring,10,1,1,1
986,50002,3.6835,1501,1140,IISPH,5,2500,11,0.03,0.0033636887,0.020544263,Mirroring,10,1,1,1
987,50036,3.8558,1502,1140,IISPH,5,2500,13,0.03,0.00337351,0.019098215,Mirroring,10,1,1,1
988,50069,8.8731,1503,1140,IISPH,5,2500,40,0.03,0.0042128176,0.04535309,Mirroring,10,1,1,1
989,50102,5.5485,1504,1140,IISPH,5,2500,22,0.03,0.004051411,0.039285645,Mirroring,10,1,1,1
990,50136,8.7294,1505,1140,IISPH,5,2500,40,0.03,0.004291207,0.02852812,Mirroring,10,1,1,1
991,50169,4.4459,1506,1140,IISPH,5,2500,17,0.03,0.0038425126,0.027753463,Mirroring,10,1,1,1
992,50202,5.4557,1507,1140,IISPH,5,2500,20,0.03,0.0038176433,0.033538543,Mirroring,10,1,1,1
993,50235,4.1984,1508,1140,IISPH,5,2500,13,0.03,0.0036093658,0.028121112,Mirroring,10,1,1,1
994,50269,2.9805,1509,1140,IISPH,5,2500,7,0.03,0.0032186394,0.043761805,Mirroring,10,1,1,1
995,50302,3.9154,1510,1140,IISPH,5,2500,13,0.03,0.0036286924,0.020939916,Mirroring,10,1,1,1
996,50335,3.3723,1511,1140,IISPH,5,2500,8,0.03,0.0035475488,0.035039645,Mirroring,10,1,1,1
997,50369,3.9541,1512,1140,IISPH,5,2500,11,0.03,0.0035834808,0.025544425,Mirroring,10,1,1,1
998,50402,3.3542,1513,1140,IISPH,5,2500,10,0.03,0.003553622,0.028856052,Mirroring,10,1,1,1
999,50435,6.7968,1514,1140,IISPH,5,2500,29,0.03,0.004124483,0.034439467,Mirroring,10,1,1,1
1000,50469,7.3635,1515,1140,IISPH,5,2500,36,0.03,0.00434528,0.035290834,Mirroring,10,1,1,1
1001,50502,4.5093,1516,1140,IISPH,5,2500,21,0.03,0.004079215,0.05038414,Mirroring,10,1,1,1
1002,50535,5.7223,1517,1140,IISPH,5,2500,25,0.03,0.004425667,0.023138132,Mirroring,10,1,1,1
1003,50568,3.9373,1518,1140,IISPH,5,2500,14,0.03,0.0038907945,0.024098018,Mirroring,10,1,1,1
1004,50602,4.3491,1519,1140,IISPH,5,2500,13,0.03,0.0037149044,0.023466835,Mirroring,10,1,1,1
1005,50635,4.1729,1520,1140,IISPH,5,2500,12,0.03,0.0036063066,0.025087714,Mirroring,10,1,1,1
1006,50668,6.0072,1521,1140,IISPH,5,2500,23,0.03,0.00396784,0.033746127,Mirroring,10,1,1,1
1007,50702,8.7103,1522,1140,IISPH,5,2500,37,0.03,0.003956168,0.019096807,Mirroring,10,1,1,1
1008,50735,6.3761,1523,1140,IISPH,5,2500,25,0.03,0.0040974803,0.030269418,Mirroring,10,1,1,1
1009,50768,10.3827,1524,1140,IISPH,5,2500,41,0.03,0.004671999,0.04643865,Mirroring,10,1,1,1
1010,50802,5.3302,1525,1140,IISPH,5,2500,20,0.03,0.004093338,0.023426674,Mirroring,10,1,1,1
1011,50835,5.6427,1526,1140,IISPH,5,2500,23,0.03,0.0040194187,0.033065557,Mirroring,10,1,1,1
1012,50868,6.2455,1527,1140,IISPH,5,2500,28,0.03,0.0040992755,0.031669844,Mirroring,10,1,1,1
1013,50901,12.9212,1528,1140,IISPH,5,2500,63,0.03,0.0055529284,0.044728354,Mirroring,10,1,1,1
1014,50935,4.2581,1529,1140,IISPH,5,2500,16,0.03,0.004216825,0.022595901,Mirroring,10,1,1,1
1015,50968,5.6892,1530,1140,IISPH,5,2500,22,0.03,0.0049089952,0.040831994,Mirroring,10,1,1,1
1016,51001,5.6564,1531,1140,IISPH,5,2500,24,0.03,0.004588767,0.028789503,Mirroring,10,1,1,1
1017,51035,4.519,1532,1140,IISPH,5,2500,16,0.03,0.004672383,0.039470814,Mirroring,10,1,1,1
1018,51068,5.7882,1533,1140,IISPH,5,2500,12,0.03,0.0043129944,0.033156805,Mirroring,10,1,1,1
1019,51101,4.2544,1534,1140,IISPH,5,2500,12,0.03,0.004250443,0.0322586,Mirroring,10,1,1,1
1020,51135,3.5992,1535,1140,IISPH,5,2500,7,0.03,0.0036242106,0.02221138,Mirroring,10,1,1,1
1021,51168,3.0098,1536,1140,IISPH,5,2500,7,0.03,0.0033330398,0.016580716,Mirroring,10,1,1,1
1022,51201,2.8396,1537,1140,IISPH,5,2500,6,0.03,0.0026335544,0.017236816,Mirroring,10,1,1,1
1023,51234,2.5516,1538,1140,IISPH,5,2500,4,0.03,0.0020761944,0.017947568,Mirroring,10,1,1,1
1024,51268,2.1799,1539,1140,IISPH,5,2500,3,0.03,0.00092710054,0.017762797,Mirroring,10,1,1,1
1025,51301,2.4513,1540,1140,IISPH,5,2500,3,0.03,0.00092229154,0.016485259,Mirroring,10,1,1,1
1026,51334,2.5329,1541,1140,IISPH,5,2500,4,0.03,0.0023577362,0.022963846,Mirroring,10,1,1,1
1027,51368,3.0192,1542,1140,IISPH,5,2500,8,0.03,0.0033779803,0.032864045,Mirroring,10,1,1,1
1028,51401,5.0375,1543,1140,IISPH,5,2500,16,0.03,0.0037951,0.028889827,Mirroring,10,1,1,1
1029,51434,6.523,1544,1140,IISPH,5,2500,15,0.03,0.0037163831,0.023164175,Mirroring,10,1,1,1
1030,51468,4.9854,1545,1140,IISPH,5,2500,16,0.03,0.003871841,0.023329744,Mirroring,10,1,1,1
1031,51501,4.7494,1546,1140,IISPH,5,2500,19,0.03,0.0039738235,0.023572458,Mirroring,10,1,1,1
1032,51534,8.0452,1547,1140,IISPH,5,2500,26,0.03,0.004443323,0.037066203,Mirroring,10,1,1,1
