sample,relativeDensityError,localPressure,pressureAcceleration.X,pressureAcceleration.Y,viscosityAcceleration.X,viscosityAcceleration.Y,averageVelocity.X,averageVelocity.Y,CFL
49,-0.015094875,0.1943604,4.5450427E-12,1.9040093E-12,-2.346841E-05,-0.0008976829,-0.00017976212,1.4844946,0.0136
50,-0.014910201,0.20501731,9.107293E-12,2.2204532E-12,-2.6306578E-05,-0.0009412314,-0.00020606871,1.5135534,0.0139
51,-0.014717181,0.2161803,4.699813E-13,-9.348253E-12,-2.9428184E-05,-0.0009863733,-0.0002354969,1.542567,0.0142
52,-0.014515518,0.227728,7.612789E-12,6.6793155E-12,-3.2862816E-05,-0.0010331409,-0.00026835973,1.5715338,0.0145
53,-0.014304915,0.23965386,1.9505415E-11,5.8911704E-12,-3.6636786E-05,-0.0010815499,-0.0003049965,1.6004523,0.0147
54,-0.014085272,0.38485652,-3.6797872E-05,-0.004003305,-4.0780233E-05,-0.0011316312,-0.0003825746,1.6253173,0.015
55,-0.013847648,0.70439917,-0.00012961669,-0.012559033,-4.2903488E-05,-0.001131542,-0.0005550948,1.6416267,0.0153
56,-0.013575454,1.0891979,-0.00023656958,-0.02080438,-3.9450686E-05,-0.0010185248,-0.000831115,1.6498039,0.0155
57,-0.013256668,1.5432631,-0.00033387283,-0.027404508,-2.9975354E-05,-0.0008029679,-0.0011949632,1.6515964,0.0158
58,-0.012887119,2.0717502,-0.00040481557,-0.031888075,-1.6305246E-05,-0.0005300628,-0.001616084,1.6491783,0.0161
59,-0.012470781,2.6684089,-0.00044344095,-0.034268968,-1.5265562E-06,-0.00025885235,-0.0020610515,1.6446505,0.0168
60,-0.012019872,3.3150256,-0.00045382578,-0.03496951,1.1519655E-05,-4.0954958E-05,-0.0025033578,1.63964,0.0193
61,-0.011551877,3.9857495,-0.0004457594,-0.034615632,2.1322834E-05,9.515246E-05,-0.0029277946,1.6351194,0.022
62,-0.011084676,4.6544905,-0.0004297658,-0.03380621,2.7951113E-05,0.00014824442,-0.0033296088,1.6314615,0.0246
63,-0.010632077,5.3011956,-0.00041346997,-0.032951225,3.257434E-05,0.00013770536,-0.0037105046,1.628648,0.0269
64,-0.010202129,5.914691,-0.00040038984,-0.032226823,3.6760077E-05,9.178072E-05,-0.0040741344,1.626513,0.0288
65,-0.009797414,6.491536,-0.0003908218,-0.031631805,4.187821E-05,3.6608166E-05,-0.004423078,1.6249177,0.0302
66,-0.0094167385,7.0333996,-0.00038333854,-0.031079078,4.8785656E-05,-1.0558637E-05,-0.0047576306,1.6238282,0.0311
67,-0.0090573225,7.5442657,-0.0003762633,-0.030483035,5.773157E-05,-4.3204524E-05,-0.0050761625,1.6233019,0.0321
68,-0.008716186,8.027829,-0.0003685757,-0.0298077,6.848698E-05,-6.336769E-05,-0.0053762514,1.6234308,0.0332
69,-0.008390943,8.4863,-0.00036015525,-0.029074583,8.057677E-05,-7.726874E-05,-0.0056558293,1.624279,0.0341
70,-0.0080809,8.920139,-0.00035151455,-0.028342774,9.344537E-05,-9.080748E-05,-0.005913898,1.6258454,0.0348
71,-0.007785459,9.3287735,-0.000343321,-0.027678344,0.0001068702,-0.000107089254,-0.0061503486,1.62806,0.0353
72,-0.007504622,9.711714,-0.00033591886,-0.027125165,0.00012087573,-0.00012562245,-0.006365392,1.6308092,0.0359
73,-0.0072377915,10.070396,-0.00031674968,-0.02674681,0.00013566022,-0.00014339684,-0.0065464824,1.633919,0.0365
74,-0.0069838758,10.421277,-0.0001216145,-0.027162006,0.00015130297,-0.00015534181,-0.0065167933,1.6366016,0.0372
75,-0.006740689,10.748509,8.074345E-05,-0.0275261,0.0001652992,-0.0001389228,-0.0062707514,1.6389366,0.038
76,-0.0065060453,11.052546,0.0002598796,-0.027709467,0.00017650337,-9.812414E-05,-0.0058343676,1.641129,0.0388
77,-0.0062786536,11.340276,0.00039507178,-0.027933782,0.00018551538,-4.3765725E-05,-0.0052537816,1.6431515,0.0394
78,-0.0060572224,11.609805,0.00046730126,-0.028094625,0.00019378959,1.9642686E-05,-0.004592691,1.6450765,0.0396
79,-0.0058414536,11.854372,0.00047252324,-0.027937574,0.00020395886,8.5387794E-05,-0.0039162077,1.6472243,0.0442
80,-0.005631546,12.072491,0.0004288964,-0.027483908,0.00021976935,0.00014157697,-0.0032675422,1.649882,0.0472
81,-0.0054280953,12.263242,0.00036437772,-0.026795937,0.0002438086,0.00018085299,-0.0026593553,1.6532669,0.0485
82,-0.005231698,12.470236,0.0013888016,-0.026005477,0.000277053,0.00020108938,-0.0009935007,1.6574625,0.0469
83,-0.0050444403,12.65047,0.002407354,-0.025135204,0.00030389536,0.00019241801,0.0017177489,1.6625197,0.0425
84,-0.0048685074,12.834633,0.0039537647,-0.024284428,0.00031604661,0.00016769172,0.005987562,1.668403,0.0432
85,-0.00470529,12.986766,0.005025065,-0.023709266,0.00030487342,0.00012773256,0.011317499,1.6748215,0.046
86,-0.004553993,13.106425,0.0054025683,-0.023570342,0.00027556013,8.2992214E-05,0.016995627,1.6813341,0.0496
87,-0.004410942,13.2253475,0.005806351,-0.023688253,0.00024560833,4.5477496E-05,0.023047587,1.6876913,0.0474
88,-0.004271964,13.335738,0.0061117746,-0.02402563,0.00022849289,1.659934E-05,0.029387854,1.6936823,0.0485
89,-0.0041361647,13.422191,0.0060980604,-0.024476588,0.00022625833,1.4839303E-06,0.035712175,1.6992072,0.0496
90,-0.0040061274,13.518281,0.0066519096,-0.02490443,0.00023644991,5.0537683E-06,0.042600535,1.7043078,0.0503
91,-0.0038846333,13.590984,0.007176959,-0.025191585,0.0002514608,1.9506615E-05,0.050028954,1.7091358,0.056
92,-0.0037731726,13.637854,0.007642876,-0.025266826,0.00026731245,4.1144765E-05,0.057939142,1.7139101,0.0576
93,-0.0036712487,13.694043,0.008765467,-0.02519773,0.0002857443,6.6224755E-05,0.06699035,1.7187786,0.0523
94,-0.0035774705,13.718909,0.009648257,-0.02499089,0.00030210128,8.751096E-05,0.07694071,1.7238752,0.0574
95,-0.0034919379,13.730951,0.010641277,-0.024669148,0.00031174117,0.00010668684,0.08789373,1.7293128,0.0572
96,-0.0034154453,13.738187,0.011878691,-0.024325898,0.00031260026,0.00012163691,0.10008502,1.7351085,0.0574
97,-0.0033493836,13.706796,0.012575991,-0.024043266,0.0003018393,0.00012944403,0.11296285,1.7411946,0.0623
98,-0.0032951434,13.683788,0.013799076,-0.023851637,0.00028416904,0.00013588021,0.1270461,1.7474788,0.0577
99,-0.0032542148,13.620248,0.014590795,-0.02375907,0.00026301676,0.00013760738,0.14189991,1.7538574,0.061
100,-0.0032302735,13.524809,0.01527984,-0.023745721,0.0002419964,0.00013931045,0.15742175,1.760251,0.0633
101,-0.0032273927,13.405789,0.016280292,-0.023773132,0.00022613462,0.0001435701,0.17392817,1.7666215,0.0591
102,-0.003251036,13.218819,0.016817527,-0.023804717,0.0002155581,0.0001494262,0.19096126,1.7729661,0.0656
103,-0.0033065674,13.00965,0.018101884,-0.023820443,0.00021040205,0.00016159061,0.20927355,1.7793074,0.0624
104,-0.0033992527,12.719503,0.01898004,-0.023808202,0.0002059514,0.00017354092,0.22845954,1.7856727,0.0646
105,-0.0035343566,12.369486,0.019993959,-0.023758406,0.00019923334,0.00018694268,0.24865273,1.7921011,0.0667
106,-0.0037158527,11.951615,0.021005413,-0.02368608,0.00018886363,0.00019694104,0.269847,1.798612,0.0623
107,-0.003946026,11.451064,0.021608153,-0.023608,0.00017441179,0.0001998004,0.29162958,1.8052039,0.0686
108,-0.004224479,10.9121685,0.022605812,-0.023534572,0.00015870562,0.00019572524,0.3143941,1.811865,0.0643
109,-0.004548033,10.310917,0.022940617,-0.02348784,0.00014131021,0.00017950998,0.33747602,1.8185567,0.0688
110,-0.004910429,9.729843,0.023787761,-0.023484124,0.00012542172,0.00015718161,0.3613892,1.8252298,0.0684
111,-0.0053002434,9.16972,0.024146238,-0.023517372,0.00011056421,0.00012716709,0.38564602,1.8318396,0.0668
112,-0.0057025747,8.904117,0.024622696,-0.023587182,9.747026E-05,9.76592E-05,0.41036618,1.83835,0.0703
113,-0.0060979524,8.942807,0.025025219,-0.023680808,8.506467E-05,8.070322E-05,0.43547645,1.8447499,0.0644
114,-0.006471872,9.136419,0.025152981,-0.023802934,7.190147E-05,8.039296E-05,0.46070135,1.8510274,0.0714
115,-0.006822745,9.394845,0.025561674,-0.02392996,5.836048E-05,8.340476E-05,0.48632136,1.8571808,0.0669
116,-0.0071495767,9.667639,0.025345385,-0.024056075,4.1521034E-05,8.5422624E-05,0.51170826,1.8632102,0.071
117,-0.007451673,9.99868,0.025723824,-0.024201162,2.3959312E-05,8.9487905E-05,0.53745604,1.8690985,0.0697
118,-0.0077284374,10.3237095,0.025477573,-0.024390941,3.6143979E-06,8.833233E-05,0.56293726,1.8747959,0.0688
119,-0.007980565,10.679032,0.025510538,-0.024630923,-1.7058062E-05,8.717211E-05,0.5884307,1.8802521,0.0711
120,-0.008208156,11.039424,0.025301352,-0.024928084,-3.6708032E-05,8.268187E-05,0.6136954,1.8854067,0.0654
121,-0.0084124,11.412607,0.02499377,-0.025312195,-5.480646E-05,7.728054E-05,0.6386343,1.8901719,0.0716
122,-0.008594492,11.800546,0.024910064,-0.025753452,-6.9031055E-05,7.235578E-05,0.6634754,1.8944907,0.0654
123,-0.008756021,12.178702,0.024386013,-0.026236678,-8.086836E-05,6.6419634E-05,0.6877805,1.8983204,0.0708
124,-0.008898278,12.591079,0.02450583,-0.026745453,-8.8907844E-05,6.3458705E-05,0.7121974,1.9016385,0.0682
125,-0.00902156,12.982143,0.024141159,-0.027277008,-9.6036616E-05,5.7483867E-05,0.7362426,1.904419,0.0675
126,-0.009126564,13.390691,0.024131477,-0.027816026,-0.00010280204,5.378902E-05,0.76027125,1.9066567,0.0694
127,-0.009212792,13.790653,0.024025166,-0.028355552,-0.00010965429,4.8647966E-05,0.7841867,1.9083499,0.0641
128,-0.00928084,14.182238,0.023756802,-0.028929109,-0.00011703121,4.3161916E-05,0.8078265,1.9094639,0.0694
129,-0.009331405,14.597132,0.023931159,-0.029505843,-0.00012264265,3.920692E-05,0.83163506,1.9099972,0.0641
130,-0.009365678,14.98753,0.023667065,-0.030081838,-0.00012751929,3.281307E-05,0.8551746,1.9099482,0.0671
131,-0.009385148,15.392091,0.023968896,-0.030649537,-0.00013136756,2.9468365E-05,0.8790121,1.9093281,0.0658
132,-0.009390712,15.777668,0.024071367,-0.031202754,-0.0001345257,2.4699619E-05,0.902949,1.9081501,0.0657
133,-0.009383857,16.153587,0.024193753,-0.031742122,-0.00013876494,2.2195329E-05,0.9270039,1.9064301,0.0666
134,-0.009365082,16.515224,0.024440397,-0.03227004,-0.00014512989,2.265555E-05,0.9512992,1.9041828,0.0676
135,-0.009335776,16.840475,0.024516163,-0.032764543,-0.00015155002,2.4071907E-05,0.97566384,1.9014423,0.0686
136,-0.009295841,17.160242,0.024653576,-0.033226736,-0.00016206474,3.041471E-05,1.0001553,1.898246,0.0694
137,-0.009246567,17.445992,0.024992121,-0.033658046,-0.0001728148,3.618376E-05,1.0249746,1.8946241,0.0702
138,-0.009187956,17.692347,0.024809027,-0.034057017,-0.00018948584,4.3184078E-05,1.0495942,1.8906103,0.0707
139,-0.009120703,17.932858,0.024983767,-0.034423117,-0.00020859488,5.205642E-05,1.0743693,1.8862393,0.0711
140,-0.009045998,18.135782,0.025028536,-0.034761872,-0.00022832693,5.832655E-05,1.0991696,1.8815358,0.0713
141,-0.008963843,18.301945,0.024665099,-0.035076845,-0.00025180553,6.38836E-05,1.1235828,1.8765228,0.0713
142,-0.008876026,18.474134,0.02495385,-0.035372566,-0.00027338622,6.7920475E-05,1.1482633,1.8712181,0.0713
143,-0.008783241,18.581509,0.024554282,-0.035640843,-0.00029645427,6.8790905E-05,1.1725211,1.865646,0.0713
144,-0.008686483,18.685976,0.024298657,-0.035889573,-0.00031822265,6.9046735E-05,1.1965016,1.8598255,0.0716
145,-0.008587638,18.769726,0.024430051,-0.036119014,-0.0003360133,6.750895E-05,1.2205956,1.8537741,0.0721
146,-0.008487403,18.798344,0.02376773,-0.036326893,-0.00035538964,6.379594E-05,1.244008,1.8475109,0.0726
147,-0.008387864,18.834671,0.023619983,-0.03652011,-0.00037067596,6.3026484E-05,1.2672572,1.8410538,0.0732
148,-0.00829041,18.844149,0.02351579,-0.036690097,-0.0003843517,6.600597E-05,1.2903887,1.8344297,0.0739
149,-0.008197923,18.813625,0.022900803,-0.036827534,-0.00039616294,6.756484E-05,1.3128934,1.8276699,0.0747
150,-0.008114179,18.77525,0.022512542,-0.03692144,-0.00040588249,7.267177E-05,1.335,1.820821,0.0756
151,-0.008041063,18.722355,0.02238412,-0.036959827,-0.00041420755,8.0805024E-05,1.35697,1.813942,0.0765
152,-0.007980664,18.631378,0.02200879,-0.03693343,-0.00042370992,8.320092E-05,1.3785549,1.8070918,0.0775
153,-0.007935365,18.504925,0.021489099,-0.03683954,-0.00043549933,8.515739E-05,1.3996086,1.8003374,0.0783
154,-0.007904271,18.364147,0.021127915,-0.03667551,-0.00044899504,9.083585E-05,1.4202875,1.7937528,0.0791
155,-0.007886985,18.18792,0.02079851,-0.036449533,-0.00046450968,9.186747E-05,1.4406215,1.7873951,0.0798
156,-0.007883807,18.00452,0.020564882,-0.03617732,-0.00048165125,8.783716E-05,1.4607047,1.7813056,0.0803
157,-0.007893244,17.781033,0.0199498,-0.03587395,-0.00050199503,8.537477E-05,1.4801525,1.775517,0.0808
158,-0.007913807,17.553185,0.019304035,-0.035595085,-0.0005227179,8.263397E-05,1.4989339,1.7700045,0.0816
159,-0.007946491,17.322367,0.019227184,-0.03528428,-0.00054250355,7.4759526E-05,1.5176185,1.7647951,0.0826
160,-0.007992287,17.040457,0.018904563,-0.034970578,-0.000564193,6.299758E-05,1.5359589,1.7598875,0.0835
161,-0.008050898,16.736736,0.01821334,-0.034667373,-0.00058587926,4.793818E-05,1.5535864,1.755268,0.0842
162,-0.008119543,16.432924,0.017620504,-0.034378238,-0.0006056752,3.3406523E-05,1.5706012,1.7509232,0.0846
163,-0.008195837,16.122873,0.017178081,-0.034098305,-0.0006204085,2.1364493E-05,1.5871589,1.7468463,0.0848
164,-0.00827829,15.791791,0.01668939,-0.033805303,-0.00063159753,1.3120894E-05,1.6032166,1.743054,0.0849
165,-0.008366803,15.461111,0.016161166,-0.03347508,-0.00063875504,8.972037E-06,1.618739,1.739588,0.0849
166,-0.008461972,15.112454,0.015624349,-0.03308781,-0.000642227,7.133705E-06,1.6337212,1.7365073,0.085
167,-0.0085633,14.755053,0.015105614,-0.032698106,-0.0006439516,8.513152E-06,1.6481829,1.7338177,0.0851
168,-0.008670986,14.40984,0.014835912,-0.032238763,-0.0006461534,1.1238375E-05,1.6623726,1.7315902,0.0855
169,-0.0087839365,14.053237,0.014461865,-0.031692233,-0.0006542645,1.6305863E-05,1.6761802,1.7299143,0.0861
170,-0.008900662,13.682458,0.014057058,-0.03105773,-0.0006666807,2.120653E-05,1.6895705,1.7288778,0.0868
171,-0.009018481,13.306704,0.0136672305,-0.030343486,-0.00068320235,2.4667339E-05,1.7025546,1.7285589,0.0875
172,-0.009135008,12.968538,0.013348388,-0.02956889,-0.0007008437,2.404341E-05,1.7152022,1.729014,0.0882
173,-0.0092495475,12.647134,0.0130779315,-0.02875942,-0.0007153628,1.9141144E-05,1.7275647,1.7302738,0.0887
174,-0.00936071,12.306421,0.012825985,-0.027939081,-0.0007257939,1.2894928E-05,1.7396649,1.7323476,0.0891
175,-0.009466012,11.955988,0.012655365,-0.027130336,-0.000730985,8.08403E-06,1.7515893,1.7352254,0.0893
176,-0.009561876,11.611295,0.012570803,-0.02634486,-0.0007313748,6.4552873E-06,1.7634287,1.738887,0.0895
177,-0.009645522,11.279327,0.012496462,-0.025577558,-0.0007291718,7.3451224E-06,1.775196,1.7433168,0.0895
178,-0.009716451,10.961828,0.012430293,-0.024812942,-0.00072347553,1.1051807E-05,1.7869028,1.7485149,0.0896
179,-0.009774466,10.67163,0.012374582,-0.024036663,-0.0007164888,1.8374258E-05,1.798561,1.7544966,0.0897
180,-0.009820064,10.39365,0.012331561,-0.023241803,-0.00071067165,3.0173424E-05,1.8101819,1.761285,0.0898
181,-0.009852946,10.120748,0.012301697,-0.022436237,-0.0007075818,4.573878E-05,1.8217759,1.7688944,0.09
182,-0.009873112,9.874091,0.012281529,-0.02163134,-0.000708689,6.136384E-05,1.8333488,1.7773244,0.0904
183,-0.014067291,5.1326756,0.006131614,-0.010421242,-0.0003736174,5.348156E-05,0.92243236,0.9082945,0.1088
184,-0.014025171,5.0187116,0.006118558,-0.010152525,-0.0003774487,5.3656473E-05,0.9281735,0.9281956,0.1257
185,-0.013989309,4.860177,0.006097023,-0.010023297,-0.00038507913,5.14968E-05,0.93388546,0.9482238,0.1245
186,-0.013937552,4.749336,0.006062496,-0.009988834,-0.00039392174,3.9273404E-05,0.93955404,0.96827424,0.1205
187,-0.01387914,4.6888933,0.0060123685,-0.009974078,-0.00040277722,1.3313593E-05,0.9451636,0.9883135,0.1307
188,-0.013824204,4.6323724,0.0059488947,-0.010120219,-0.00041123602,-1.3641642E-05,0.95070124,1.0081797,0.1342
189,-0.013772646,4.583943,0.0059038764,-0.010510726,-0.0004167074,-2.7184335E-05,0.95618844,1.0276418,0.133
190,-0.013723274,4.524164,0.005854288,-0.010895244,-0.00041889312,-2.4611134E-05,0.9616238,1.0467219,0.1303
191,-0.013672808,4.469115,0.0059043546,-0.011240701,-0.00041961085,-5.989162E-06,0.96710855,1.0654752,0.1282
192,-0.013617774,4.4161983,0.005943379,-0.011459476,-0.00042337502,2.2269527E-05,0.97262853,1.084038,0.1269
193,-0.013556579,4.377083,0.005945736,-0.011499221,-0.00043177052,4.986939E-05,0.9781425,1.1025887,0.1263
194,-0.013491312,4.3440948,0.005898684,-0.0113657545,-0.00044436986,6.740518E-05,0.98359686,1.1212903,0.1261
195,-0.013423263,4.296455,0.0057959035,-0.011097347,-0.0004573885,7.506614E-05,0.98893535,1.140268,0.1259
196,-0.013351639,4.244622,0.0056418693,-0.010755087,-0.0004687938,7.27332E-05,0.99410844,1.1595856,0.1255
197,-0.013275444,4.2225432,0.0054416163,-0.010617575,-0.0004794966,5.99681E-05,0.9990705,1.179028,0.1252
198,-0.013194581,4.2006173,0.005199635,-0.010790692,-0.00048733523,4.4503642E-05,1.0037829,1.1982819,0.125
199,-0.013107558,4.1638827,0.0049216202,-0.011067253,-0.0004903504,3.6978458E-05,1.0082141,1.2172515,0.1249
200,-0.013012687,4.1332607,0.0046147685,-0.011289292,-0.000488028,3.9585488E-05,1.0123409,1.2360018,0.1248
201,-0.012909571,4.1056013,0.004305734,-0.011403863,-0.00048314646,5.055113E-05,1.0161635,1.2546486,0.1247
202,-0.012797514,4.077657,0.00403529,-0.011392667,-0.0004792568,6.88579E-05,1.0197195,1.2733247,0.1246
203,-0.012674132,4.0672936,0.0037461359,-0.0112467995,-0.00048060875,8.9264635E-05,1.022985,1.2921672,0.1244
204,-0.012539128,4.0826197,0.0034326192,-0.0109672295,-0.0004873971,0.00010159576,1.0259303,1.3113016,0.1242
205,-0.012396275,4.107794,0.0030914636,-0.010579783,-0.0004978185,9.815204E-05,1.0285239,1.33082,0.1239
206,-0.0122478595,4.130688,0.0027286038,-0.010164695,-0.0005079239,7.991047E-05,1.0307446,1.3507352,0.1237
207,-0.012093981,4.1569057,0.00237056,-0.01013469,-0.0005157203,4.8669353E-05,1.0325994,1.3706491,0.1235
208,-0.011932055,4.216185,0.00201219,-0.010139152,-0.0005205916,1.4967265E-05,1.034091,1.390525,0.1251
209,-0.011763175,4.3007555,0.0016539153,-0.010166991,-0.0005215963,-2.1640497E-05,1.0352234,1.4103364,0.1283
210,-0.011591514,4.3868427,0.0013268295,-0.010524042,-0.00051709585,-5.7520963E-05,1.036033,1.4297547,0.1318
211,-0.011417866,4.45595,0.0010314966,-0.011036047,-0.00050772994,-7.468764E-05,1.0365568,1.448644,0.1348
212,-0.01123925,4.5314536,0.00079436426,-0.011552796,-0.00049642514,-6.501105E-05,1.0368547,1.4670262,0.1368
213,-0.011053184,4.6369495,0.0005810466,-0.012019771,-0.0004885607,-3.1311625E-05,1.0369473,1.4849751,0.1376
214,-0.010859171,4.747915,0.00041090214,-0.012606169,-0.00048784912,1.3407189E-05,1.0368702,1.5023824,0.1378
215,-0.010655721,4.8765364,0.00033527458,-0.013264199,-0.00049357925,5.986332E-05,1.0367119,1.519178,0.1377
216,-0.01044025,5.031314,0.00027934564,-0.013814931,-0.0005022653,9.567972E-05,1.036489,1.5354588,0.1356
217,-0.010215838,5.199076,0.00022599693,-0.014243769,-0.000508069,0.00011121839,1.036207,1.5513263,0.1329
