sample,fps,frameDuration,particleCount
0,510.8557,1,1224
1,510.8557,1,1224
2,510.8557,1,1224
3,510.8557,1,1224
4,510.8557,1,1224
5,510.8557,1,1224
6,510.8557,1,1224
7,510.8557,1,1224
8,510.8557,1,1224
9,510.8557,1,1224
10,519.12994,1,1224
11,519.12994,1,1224
12,519.12994,1,1224
13,519.12994,1,1224
14,519.12994,1,1224
15,519.12994,1,1224
16,519.12994,1,1224
17,519.12994,1,1224
18,519.12994,1,1224
19,519.12994,1,1224
20,519.12994,1,1224
21,519.12994,1,1224
22,519.12994,1,1224
23,519.12994,1,1224
24,519.12994,1,1224
25,519.12994,1,1224
26,519.12994,1,1224
27,519.12994,1,1224
28,519.12994,1,1224
29,519.12994,1,1224
30,519.12994,1,1224
31,519.12994,1,1224
32,519.12994,1,1224
33,519.12994,1,1224
34,519.12994,1,1224
35,519.12994,1,1224
36,519.12994,1,1224
37,519.12994,1,1224
38,519.12994,1,1224
39,519.12994,1,1224
40,519.12994,1,1224
41,519.12994,1,1224
42,519.12994,1,1224
43,519.12994,1,1224
44,519.12994,1,1224
45,519.12994,1,1224
46,519.12994,1,1224
47,519.12994,1,1224
48,519.12994,1,1224
49,519.12994,1,1224
50,519.12994,1,1224
51,519.12994,1,1224
52,519.12994,1,1224
53,519.12994,1,1224
54,519.12994,1,1224
55,519.12994,1,1224
56,519.12994,1,1224
57,519.12994,1,1224
58,519.12994,1,1224
59,519.12994,1,1224
60,519.12994,1,1224
61,519.12994,1,1224
62,519.12994,1,1224
63,519.12994,1,1224
64,519.12994,1,1224
65,519.12994,1,1224
66,519.12994,1,1224
67,519.12994,1,1224
68,519.12994,1,1224
69,519.12994,1,1224
70,519.12994,1,1224
71,519.12994,1,1224
72,519.12994,1,1224
73,519.12994,1,1224
74,474.74365,2,1224
75,474.74365,2,1224
76,474.74365,2,1224
77,474.74365,2,1224
78,474.74365,2,1224
79,474.74365,2,1224
80,474.74365,2,1224
81,474.74365,2,1224
82,474.74365,2,1224
83,474.74365,2,1224
84,474.74365,2,1224
85,474.74365,2,1224
86,474.74365,2,1224
87,474.74365,2,1224
88,474.74365,2,1224
89,474.74365,2,1224
90,474.74365,2,1224
91,474.74365,2,1224
92,474.74365,2,1224
93,474.74365,2,1224
94,474.74365,2,1224
95,474.74365,2,1224
96,474.74365,2,1224
97,474.74365,2,1224
98,474.74365,2,1224
99,474.74365,2,1224
100,474.74365,2,1224
101,474.74365,2,1224
102,474.74365,2,1224
103,474.74365,2,1224
104,474.74365,2,1224
105,474.74365,2,1224
106,474.74365,2,1224
107,474.74365,2,1224
108,474.74365,2,1224
109,474.74365,2,1224
110,474.74365,2,1224
111,474.74365,2,1224
112,474.74365,2,1224
113,474.74365,2,1224
114,474.74365,2,1224
115,474.74365,2,1224
116,474.74365,2,1224
117,474.74365,2,1224
118,474.74365,2,1224
119,474.74365,2,1224
120,474.74365,2,1224
121,474.74365,2,1224
122,474.74365,2,1224
123,474.74365,2,1224
124,474.74365,2,1224
125,474.74365,2,1224
126,474.74365,2,1224
127,474.74365,2,1224
128,474.74365,2,1224
129,474.74365,2,1224
130,474.74365,2,1224
131,474.74365,2,1224
132,474.74365,2,1224
133,474.74365,2,1224
134,474.74365,2,1224
135,474.74365,2,1224
136,474.74365,2,1224
137,474.74365,2,1224
138,474.74365,2,1224
139,474.74365,2,1224
140,510.75134,1,1224
141,510.75134,1,1224
142,510.75134,1,1224
143,510.75134,1,1224
144,510.75134,1,1224
145,510.75134,1,1224
146,510.75134,1,1224
147,510.75134,1,1224
148,510.75134,1,1224
149,510.75134,1,1224
150,510.75134,1,1224
151,510.75134,1,1224
152,510.75134,1,1224
153,510.75134,1,1224
154,510.75134,1,1224
155,510.75134,1,1224
156,510.75134,1,1224
157,510.75134,1,1224
158,510.75134,1,1224
159,510.75134,1,1224
160,510.75134,1,1224
161,510.75134,1,1224
162,510.75134,1,1224
163,510.75134,1,1224
164,510.75134,1,1224
165,510.75134,1,1224
166,510.75134,1,1224
167,510.75134,1,1224
168,510.75134,1,1224
169,510.75134,1,1224
170,510.75134,1,1224
171,510.75134,1,1224
172,510.75134,1,1224
173,510.75134,1,1224
174,510.75134,1,1224
175,510.75134,1,1224
176,510.75134,1,1224
177,510.75134,1,1224
178,510.75134,1,1224
179,510.75134,1,1224
180,510.75134,1,1224
181,510.75134,1,1224
182,510.75134,1,1224
183,510.75134,1,1224
184,510.75134,1,1224
185,510.75134,1,1224
186,510.75134,1,1224
187,510.75134,1,1224
188,510.75134,1,1224
189,510.75134,1,1224
190,510.75134,1,1224
191,510.75134,1,1224
192,510.75134,1,1224
193,510.75134,1,1224
194,510.75134,1,1224
195,510.75134,1,1224
196,510.75134,1,1224
197,510.75134,1,1224
198,510.75134,1,1224
199,510.75134,1,1224
200,510.75134,1,1224
201,510.75134,1,1224
202,510.75134,1,1224
203,510.75134,1,1224
204,510.75134,1,1224
205,510.75134,1,1224
206,510.75134,1,1224
207,510.75134,1,1224
208,479.36343,2,1224
209,479.36343,2,1224
210,479.36343,2,1224
211,479.36343,2,1224
212,479.36343,2,1224
213,479.36343,2,1224
214,479.36343,2,1224
215,479.36343,2,1224
216,479.36343,2,1224
217,479.36343,2,1224
218,479.36343,2,1224
219,479.36343,2,1224
220,479.36343,2,1224
221,479.36343,2,1224
222,479.36343,2,1224
223,479.36343,2,1224
224,479.36343,2,1224
225,479.36343,2,1224
226,479.36343,2,1224
227,479.36343,2,1224
228,479.36343,2,1224
229,479.36343,2,1224
230,479.36343,2,1224
231,479.36343,2,1224
232,479.36343,2,1224
233,479.36343,2,1224
234,479.36343,2,1224
235,479.36343,2,1224
236,479.36343,2,1224
237,479.36343,2,1224
238,479.36343,2,1224
239,479.36343,2,1224
240,479.36343,2,1224
241,479.36343,2,1224
242,479.36343,2,1224
243,479.36343,2,1224
244,479.36343,2,1224
245,479.36343,2,1224
246,479.36343,2,1224
247,479.36343,2,1224
248,479.36343,2,1224
249,479.36343,2,1224
250,479.36343,2,1224
251,479.36343,2,1224
252,479.36343,2,1224
253,479.36343,2,1224
254,479.36343,2,1224
255,479.36343,2,1224
256,479.36343,2,1224
257,479.36343,2,1224
258,479.36343,2,1224
259,479.36343,2,1224
260,479.36343,2,1224
261,479.36343,2,1224
262,479.36343,2,1224
263,479.36343,2,1224
264,479.36343,2,1224
265,477.98862,2,1224
266,477.98862,2,1224
267,477.98862,2,1224
268,477.98862,2,1224
269,477.98862,2,1224
270,477.98862,2,1224
271,477.98862,2,1224
272,477.98862,2,1224
273,477.98862,2,1224
274,477.98862,2,1224
275,477.98862,2,1224
276,477.98862,2,1224
277,477.98862,2,1224
278,477.98862,2,1224
279,477.98862,2,1224
280,477.98862,2,1224
281,477.98862,2,1224
282,477.98862,2,1224
283,477.98862,2,1224
284,477.98862,2,1224
285,477.98862,2,1224
286,477.98862,2,1224
287,477.98862,2,1224
288,477.98862,2,1224
289,477.98862,2,1224
290,477.98862,2,1224
291,477.98862,2,1224
292,477.98862,2,1224
293,477.98862,2,1224
294,477.98862,2,1224
295,477.98862,2,1224
296,477.98862,2,1224
297,477.98862,2,1224
298,477.98862,2,1224
299,477.98862,2,1224
300,477.98862,2,1224
301,477.98862,2,1224
302,477.98862,2,1224
303,477.98862,2,1224
304,477.98862,2,1224
305,477.98862,2,1224
306,477.98862,2,1224
307,477.98862,2,1224
308,477.98862,2,1224
309,477.98862,2,1224
310,477.98862,2,1224
311,477.98862,2,1224
312,477.98862,2,1224
313,477.98862,2,1224
314,477.98862,2,1224
315,477.98862,2,1224
316,477.98862,2,1224
317,477.98862,2,1224
318,477.98862,2,1224
319,477.98862,2,1224
320,477.98862,2,1224
321,477.98862,2,1224
322,477.98862,2,1224
323,477.98862,2,1224
324,477.98862,2,1224
325,477.98862,2,1224
326,477.98862,2,1224
327,477.98862,2,1224
328,477.98862,2,1224
329,548.7872,1,1224
330,548.7872,1,1224
331,548.7872,1,1224
332,548.7872,1,1224
333,548.7872,1,1224
334,548.7872,1,1224
335,548.7872,1,1224
336,548.7872,1,1224
337,548.7872,1,1224
338,548.7872,1,1224
339,548.7872,1,1224
340,548.7872,1,1224
341,548.7872,1,1224
342,548.7872,1,1224
343,548.7872,1,1224
344,548.7872,1,1224
345,548.7872,1,1224
346,548.7872,1,1224
347,548.7872,1,1224
348,548.7872,1,1224
349,548.7872,1,1224
350,548.7872,1,1224
351,548.7872,1,1224
352,548.7872,1,1224
353,548.7872,1,1224
354,548.7872,1,1224
355,548.7872,1,1224
356,548.7872,1,1224
357,548.7872,1,1224
358,548.7872,1,1224
359,548.7872,1,1224
360,548.7872,1,1224
361,548.7872,1,1224
362,548.7872,1,1224
363,548.7872,1,1224
364,548.7872,1,1224
365,548.7872,1,1224
366,548.7872,1,1224
367,548.7872,1,1224
368,548.7872,1,1224
369,548.7872,1,1224
370,548.7872,1,1224
371,548.7872,1,1224
372,548.7872,1,1224
373,548.7872,1,1224
374,548.7872,1,1224
375,548.7872,1,1224
376,548.7872,1,1224
377,548.7872,1,1224
378,548.7872,1,1224
379,236.16655,4,1224
380,236.16655,4,1224
381,236.16655,4,1224
382,236.16655,4,1224
383,236.16655,4,1224
384,236.16655,4,1224
385,236.16655,4,1224
386,236.16655,4,1224
387,236.16655,4,1224
388,236.16655,4,1224
389,236.16655,4,1224
390,236.16655,4,1224
391,236.16655,4,1224
392,236.16655,4,1224
393,236.16655,4,1224
394,236.16655,4,1224
395,236.16655,4,1224
396,236.16655,4,1224
397,236.16655,4,1224
398,236.16655,4,1224
399,236.16655,4,1224
400,236.16655,4,1224
401,236.16655,4,1224
402,236.16655,4,1224
403,236.16655,4,1224
404,236.16655,4,1224
405,236.16655,4,1224
406,236.16655,4,1224
407,236.16655,4,1224
408,236.16655,4,1224
409,236.16655,4,1224
410,236.16655,4,1224
411,236.16655,4,1224
412,236.16655,4,1224
413,236.16655,4,1224
414,236.16655,4,1224
415,236.16655,4,1224
416,236.16655,4,1224
417,236.16655,4,1224
418,236.16655,4,1224
419,236.16655,4,1224
420,236.16655,4,1224
421,236.16655,4,1224
422,236.16655,4,1224
423,236.16655,4,1224
424,361.55902,2,1224
425,361.55902,2,1224
426,361.55902,2,1224
427,361.55902,2,1224
428,361.55902,2,1224
429,361.55902,2,1224
430,361.55902,2,1224
431,361.55902,2,1224
432,361.55902,2,1224
433,361.55902,2,1224
434,361.55902,2,1224
435,361.55902,2,1224
436,361.55902,2,1224
437,361.55902,2,1224
438,361.55902,2,1224
439,361.55902,2,1224
440,361.55902,2,1224
441,361.55902,2,1224
442,361.55902,2,1224
443,361.55902,2,1224
444,361.55902,2,1224
445,361.55902,2,1224
446,361.55902,2,1224
447,361.55902,2,1224
448,361.55902,2,1224
449,361.55902,2,1224
450,361.55902,2,1224
451,361.55902,2,1224
452,361.55902,2,1224
453,361.55902,2,1224
454,361.55902,2,1224
455,361.55902,2,1224
456,361.55902,2,1224
457,361.55902,2,1224
458,361.55902,2,1224
459,361.55902,2,1224
460,361.55902,2,1224
461,361.55902,2,1224
462,361.55902,2,1224
463,361.55902,2,1224
464,361.55902,2,1224
465,361.55902,2,1224
466,361.55902,2,1224
467,361.55902,2,1224
468,361.55902,2,1224
469,361.55902,2,1224
470,361.55902,2,1224
471,361.55902,2,1224
472,361.55902,2,1224
473,361.55902,2,1224
474,515.9426,1,1224
475,515.9426,1,1224
476,515.9426,1,1224
477,515.9426,1,1224
478,515.9426,1,1224
479,515.9426,1,1224
480,515.9426,1,1224
481,515.9426,1,1224
482,515.9426,1,1224
483,515.9426,1,1224
484,515.9426,1,1224
485,515.9426,1,1224
486,515.9426,1,1224
487,515.9426,1,1224
488,515.9426,1,1224
489,515.9426,1,1224
490,515.9426,1,1224
491,515.9426,1,1224
492,515.9426,1,1224
493,515.9426,1,1224
494,515.9426,1,1224
