sample,simulationStep,simulationStepsTime,neighborSearchTime,timeSteps,particles,solver,fViscosity,stiffness,iterations,timeStep,densityError,cfl,boundary,bViscosity,gamma1,gamma2,gamma3
2775,116498,11.2508,1.4428,3076,6838,IISPH,5,2000,45,0.041,0.0040522516,2.8415925E-06,Zero,5,1,1,1
2776,116522,11.3617,1.8975,3077,6838,IISPH,5,2000,44,0.041,0.004051774,3.0156286E-06,Zero,5,1,1,1
2777,116546,12.4149,1.5648,3078,6838,IISPH,5,2000,46,0.041,0.00405349,3.1157515E-06,Zero,5,1,1,1
2778,116571,12.3173,1.7071,3079,6838,IISPH,5,2000,45,0.041,0.004052974,2.675876E-06,Zero,5,1,1,1
2779,116595,12.153,2.3276,3080,6838,IISPH,5,2000,45,0.041,0.00405309,2.6914347E-06,Zero,5,1,1,1
2780,116620,12.3668,2.4159,3081,6838,IISPH,5,2000,44,0.041,0.004051774,2.8699965E-06,Zero,5,1,1,1
2781,116644,20.8672,1.6092,3082,6838,IISPH,5,2000,44,0.041,0.0040520323,3.1434702E-06,Zero,5,1,1,1
2782,116668,12.5143,1.8631,3083,6838,IISPH,5,2000,44,0.041,0.004052187,2.9389873E-06,Zero,5,1,1,1
2783,116693,12.3226,1.5633,3084,6838,IISPH,5,2000,45,0.041,0.004051942,2.8789148E-06,Zero,5,1,1,1
2784,116717,11.2857,1.5339,3085,6838,IISPH,5,2000,44,0.041,0.004052058,2.7608849E-06,Zero,5,1,1,1
2785,116741,11.9135,1.5406,3086,6838,IISPH,5,2000,46,0.041,0.004053258,3.6882361E-06,Zero,5,1,1,1
2786,116766,11.9334,1.7111,3087,6838,IISPH,5,2000,45,0.041,0.004053103,2.3234925E-06,Zero,5,1,1,1
2787,116790,11.8185,2.1743,3088,6838,IISPH,5,2000,45,0.041,0.004053451,2.9597793E-06,Zero,5,1,1,1
2788,116815,12.5674,1.6876,3089,6838,IISPH,5,2000,46,0.041,0.004053322,3.7524158E-06,Zero,5,1,1,1
2789,116839,11.1041,1.4182,3090,6838,IISPH,5,2000,45,0.041,0.0040523033,2.7772273E-06,Zero,5,1,1,1
2790,116863,11.6104,1.4314,3091,6838,IISPH,5,2000,45,0.041,0.0040527675,2.3815487E-06,Zero,5,1,1,1
2791,116888,11.2761,1.4342,3092,6838,IISPH,5,2000,45,0.041,0.004052419,2.9143453E-06,Zero,5,1,1,1
2792,116912,10.9761,1.44,3093,6838,IISPH,5,2000,44,0.041,0.0040520835,2.7206802E-06,Zero,5,1,1,1
2793,116937,10.7527,1.4572,3094,6838,IISPH,5,2000,45,0.041,0.004052561,2.6237285E-06,Zero,5,1,1,1
2794,116961,11.0062,1.4735,3095,6838,IISPH,5,2000,44,0.041,0.0040518,2.7457627E-06,Zero,5,1,1,1
2795,116985,11.1437,1.4773,3096,6838,IISPH,5,2000,46,0.041,0.004052845,3.3836743E-06,Zero,5,1,1,1
2796,117010,11.2282,1.4266,3097,6838,IISPH,5,2000,46,0.041,0.0040530385,3.8906746E-06,Zero,5,1,1,1
2797,117034,11.5825,2.2494,3098,6838,IISPH,5,2000,44,0.041,0.004051671,2.6080354E-06,Zero,5,1,1,1
2798,117058,10.8036,1.4927,3099,6838,IISPH,5,2000,45,0.041,0.00405278,2.704636E-06,Zero,5,1,1,1
2799,117083,10.8376,1.5373,3100,6838,IISPH,5,2000,44,0.041,0.00405189,3.1969803E-06,Zero,5,1,1,1
2800,117107,11.5634,2.2052,3101,6838,IISPH,5,2000,44,0.041,0.004051219,2.8676654E-06,Zero,5,1,1,1
2801,117131,11.4341,1.4786,3102,6838,IISPH,5,2000,44,0.043,0.004247476,1.3624689E-05,Zero,5,1,1,1
2802,117154,11.9235,2.2501,3103,6838,IISPH,5,2000,47,0.043,0.00424736,3.114288E-06,Zero,5,1,1,1
2803,117177,11.0356,1.4642,3104,6838,IISPH,5,2000,47,0.043,0.0042477855,3.3150338E-06,Zero,5,1,1,1
2804,117201,11.8731,1.4438,3105,6838,IISPH,5,2000,47,0.043,0.004248224,3.2443959E-06,Zero,5,1,1,1
2805,117224,11.8249,1.4546,3106,6838,IISPH,5,2000,48,0.043,0.0042484305,3.4493992E-06,Zero,5,1,1,1
2806,117247,11.6361,1.4601,3107,6838,IISPH,5,2000,47,0.043,0.004247734,2.9702912E-06,Zero,5,1,1,1
2807,117270,10.937,1.5019,3108,6838,IISPH,5,2000,46,0.043,0.004247153,3.3340345E-06,Zero,5,1,1,1
2808,117294,11.9955,1.4322,3109,6838,IISPH,5,2000,47,0.043,0.004247476,3.0174324E-06,Zero,5,1,1,1
2809,117317,11.1942,1.4715,3110,6838,IISPH,5,2000,47,0.043,0.004247695,3.1000377E-06,Zero,5,1,1,1
2810,117340,11.6919,1.5032,3111,6838,IISPH,5,2000,46,0.043,0.0042470633,4.186495E-06,Zero,5,1,1,1
2811,117363,12.0995,1.567,3112,6838,IISPH,5,2000,46,0.043,0.004247295,3.68003E-06,Zero,5,1,1,1
2812,117387,11.6869,1.4441,3113,6838,IISPH,5,2000,48,0.043,0.004249063,3.6261633E-06,Zero,5,1,1,1
2813,117410,11.6788,2.0982,3114,6838,IISPH,5,2000,46,0.043,0.004247527,3.3277956E-06,Zero,5,1,1,1
2814,117433,11.7514,1.7009,3115,6838,IISPH,5,2000,46,0.043,0.004247463,3.1076356E-06,Zero,5,1,1,1
2815,117457,12.1278,2.1884,3116,6838,IISPH,5,2000,47,0.043,0.0042478885,2.975418E-06,Zero,5,1,1,1
2816,117480,12.0867,1.4597,3117,6838,IISPH,5,2000,47,0.043,0.004248031,3.2750672E-06,Zero,5,1,1,1
2817,117503,12.8799,1.4592,3118,6838,IISPH,5,2000,47,0.043,0.0042478372,3.0882527E-06,Zero,5,1,1,1
2818,117526,12.2788,2.1126,3119,6838,IISPH,5,2000,47,0.043,0.004248224,3.3088234E-06,Zero,5,1,1,1
2819,117550,11.434,1.4502,3120,6838,IISPH,5,2000,46,0.043,0.004247631,2.8929383E-06,Zero,5,1,1,1
2820,117573,11.1222,1.5161,3121,6838,IISPH,5,2000,46,0.043,0.004247566,2.7375982E-06,Zero,5,1,1,1
2821,117596,11.5343,1.4255,3122,6838,IISPH,5,2000,46,0.043,0.0042469082,3.1975164E-06,Zero,5,1,1,1
2822,117619,11.5773,1.5052,3123,6838,IISPH,5,2000,46,0.043,0.004247192,2.8326583E-06,Zero,5,1,1,1
2823,117643,11.203,1.4759,3124,6838,IISPH,5,2000,47,0.043,0.004247476,3.229693E-06,Zero,5,1,1,1
2824,117666,12.3385,1.4331,3125,6838,IISPH,5,2000,47,0.043,0.0042476696,2.8962218E-06,Zero,5,1,1,1
2825,117689,11.8085,1.549,3126,6838,IISPH,5,2000,47,0.043,0.0042478372,3.2951714E-06,Zero,5,1,1,1
2826,117713,12.1611,2.2706,3127,6838,IISPH,5,2000,46,0.043,0.004247192,3.4648317E-06,Zero,5,1,1,1
2827,117736,11.1394,1.5495,3128,6838,IISPH,5,2000,46,0.043,0.004246895,3.48021E-06,Zero,5,1,1,1
2828,117759,11.8985,1.5734,3129,6838,IISPH,5,2000,48,0.043,0.0042486372,3.7244836E-06,Zero,5,1,1,1
2829,117782,11.8586,1.448,3130,6838,IISPH,5,2000,46,0.043,0.004246418,3.1291634E-06,Zero,5,1,1,1
2830,117806,11.9595,1.4432,3131,6838,IISPH,5,2000,47,0.043,0.0042475145,2.8343316E-06,Zero,5,1,1,1
2831,117829,11.8779,2.3649,3132,6838,IISPH,5,2000,46,0.043,0.0042470116,3.7012426E-06,Zero,5,1,1,1
2832,117852,11.107,1.4276,3133,6838,IISPH,5,2000,47,0.043,0.0042475145,2.5361726E-06,Zero,5,1,1,1
2833,117875,12.2903,1.5568,3134,6838,IISPH,5,2000,48,0.043,0.004248405,2.9710825E-06,Zero,5,1,1,1
2834,117899,11.1949,1.4293,3135,6838,IISPH,5,2000,46,0.043,0.0042471145,2.8698464E-06,Zero,5,1,1,1
2835,117922,12.3225,1.4387,3136,6838,IISPH,5,2000,48,0.043,0.004247734,4.179809E-06,Zero,5,1,1,1
2836,117945,11.3958,1.4336,3137,6838,IISPH,5,2000,48,0.043,0.004248018,3.1059462E-06,Zero,5,1,1,1
2837,117969,12.435,1.4369,3138,6838,IISPH,5,2000,46,0.043,0.004247205,3.199801E-06,Zero,5,1,1,1
2838,117992,11.6952,1.4452,3139,6838,IISPH,5,2000,47,0.043,0.004247037,3.1000977E-06,Zero,5,1,1,1
2839,118015,11.7704,1.5166,3140,6838,IISPH,5,2000,47,0.043,0.004247166,2.9663654E-06,Zero,5,1,1,1
2840,118038,12.3428,1.4414,3141,6838,IISPH,5,2000,47,0.043,0.004247695,3.052822E-06,Zero,5,1,1,1
2841,118062,11.0566,1.4612,3142,6838,IISPH,5,2000,46,0.043,0.004247463,3.661127E-06,Zero,5,1,1,1
2842,118085,11.8551,1.5317,3143,6838,IISPH,5,2000,47,0.043,0.0042477986,2.7699862E-06,Zero,5,1,1,1
2843,118108,11.79,1.4318,3144,6838,IISPH,5,2000,47,0.043,0.00424736,3.0803747E-06,Zero,5,1,1,1
2844,118131,10.7652,1.4567,3145,6838,IISPH,5,2000,45,0.043,0.0042465725,3.6040326E-06,Zero,5,1,1,1
2845,118155,11.3833,1.4334,3146,6838,IISPH,5,2000,46,0.043,0.004247334,2.7934066E-06,Zero,5,1,1,1
2846,118178,12.0787,1.4358,3147,6838,IISPH,5,2000,47,0.043,0.004247553,2.8439392E-06,Zero,5,1,1,1
2847,118201,12.2323,2.146,3148,6838,IISPH,5,2000,49,0.043,0.0042484435,3.7705506E-06,Zero,5,1,1,1
2848,118225,11.7432,1.4261,3149,6838,IISPH,5,2000,46,0.043,0.0042471406,3.328136E-06,Zero,5,1,1,1
2849,118248,11.6958,1.4663,3150,6838,IISPH,5,2000,46,0.043,0.004246882,3.1466986E-06,Zero,5,1,1,1
2850,118271,10.9148,1.4625,3151,6838,IISPH,5,2000,46,0.043,0.004247618,3.556145E-06,Zero,5,1,1,1
2851,118294,12.5406,1.6449,3152,6838,IISPH,5,2000,46,0.043,0.0042466633,3.2012708E-06,Zero,5,1,1,1
2852,118318,11.6511,1.4436,3153,6838,IISPH,5,2000,47,0.043,0.004247618,2.894523E-06,Zero,5,1,1,1
2853,118341,13.0555,1.4476,3154,6838,IISPH,5,2000,47,0.043,0.00424794,2.676593E-06,Zero,5,1,1,1
2854,118364,11.6702,1.5007,3155,6838,IISPH,5,2000,47,0.043,0.0042470116,2.8194531E-06,Zero,5,1,1,1
2855,118387,11.2553,1.5554,3156,6838,IISPH,5,2000,46,0.043,0.0042469986,3.4412212E-06,Zero,5,1,1,1
2856,118411,11.4607,1.4994,3157,6838,IISPH,5,2000,46,0.043,0.004247579,3.507801E-06,Zero,5,1,1,1
2857,118434,11.458,1.447,3158,6838,IISPH,5,2000,46,0.043,0.004247618,3.5289088E-06,Zero,5,1,1,1
2858,118457,11.7288,1.4336,3159,6838,IISPH,5,2000,47,0.043,0.004247953,3.0589863E-06,Zero,5,1,1,1
2859,118481,12.0762,1.5463,3160,6838,IISPH,5,2000,46,0.043,0.004247463,3.3973458E-06,Zero,5,1,1,1
2860,118504,12.2652,2.1889,3161,6838,IISPH,5,2000,47,0.043,0.004247592,2.9165726E-06,Zero,5,1,1,1
2861,118527,11.3837,1.489,3162,6838,IISPH,5,2000,47,0.043,0.004248031,3.336129E-06,Zero,5,1,1,1
2862,118550,12.5247,1.4902,3163,6838,IISPH,5,2000,48,0.043,0.004248482,3.230191E-06,Zero,5,1,1,1
2863,118574,11.6668,1.4922,3164,6838,IISPH,5,2000,47,0.043,0.004247295,2.9718315E-06,Zero,5,1,1,1
2864,118597,12.6187,1.4551,3165,6838,IISPH,5,2000,48,0.043,0.004248121,3.4706702E-06,Zero,5,1,1,1
2865,118620,11.5693,1.4827,3166,6838,IISPH,5,2000,46,0.043,0.0042473082,2.734719E-06,Zero,5,1,1,1
2866,118643,11.9914,1.4711,3167,6838,IISPH,5,2000,47,0.043,0.004248392,2.6403957E-06,Zero,5,1,1,1
2867,118667,11.107,1.4643,3168,6838,IISPH,5,2000,47,0.043,0.004247476,2.5422496E-06,Zero,5,1,1,1
2868,118690,11.4027,1.4544,3169,6838,IISPH,5,2000,46,0.043,0.004247347,3.5940247E-06,Zero,5,1,1,1
2869,118713,11.8666,1.437,3170,6838,IISPH,5,2000,47,0.043,0.004248237,3.3255856E-06,Zero,5,1,1,1
2870,118737,12.1587,1.6088,3171,6838,IISPH,5,2000,47,0.043,0.004247863,3.56481E-06,Zero,5,1,1,1
2871,118760,12.2261,2.2416,3172,6838,IISPH,5,2000,46,0.043,0.0042464053,3.1904674E-06,Zero,5,1,1,1
2872,118783,11.7843,1.4359,3173,6838,IISPH,5,2000,47,0.043,0.004247476,2.7890787E-06,Zero,5,1,1,1
2873,118806,11.4438,1.4273,3174,6838,IISPH,5,2000,46,0.043,0.0042463276,3.0089377E-06,Zero,5,1,1,1
2874,118830,11.527,1.5154,3175,6838,IISPH,5,2000,47,0.043,0.0042471276,2.8996203E-06,Zero,5,1,1,1
2875,118853,14.3604,1.6555,3176,6838,IISPH,5,2000,49,0.043,0.004248508,4.2541524E-06,Zero,5,1,1,1
2876,118876,12.3371,2.2317,3177,6838,IISPH,5,2000,47,0.043,0.004247592,3.256219E-06,Zero,5,1,1,1
2877,118899,10.9262,1.4304,3178,6838,IISPH,5,2000,47,0.043,0.004247476,2.6433036E-06,Zero,5,1,1,1
2878,118923,12.2706,2.2194,3179,6838,IISPH,5,2000,47,0.043,0.0042478885,3.0779033E-06,Zero,5,1,1,1
2879,118946,11.8481,1.4708,3180,6838,IISPH,5,2000,47,0.043,0.004247811,2.9281196E-06,Zero,5,1,1,1
2880,118969,12.021,1.4288,3181,6838,IISPH,5,2000,46,0.043,0.0042475276,3.2402957E-06,Zero,5,1,1,1
2881,118993,11.6439,1.5738,3182,6838,IISPH,5,2000,47,0.043,0.004247424,2.9283428E-06,Zero,5,1,1,1
2882,119016,11.8476,1.4655,3183,6838,IISPH,5,2000,47,0.043,0.00424785,2.8450631E-06,Zero,5,1,1,1
2883,119039,11.7748,1.4387,3184,6838,IISPH,5,2000,47,0.043,0.00424794,2.765705E-06,Zero,5,1,1,1
2884,119062,12.5227,1.9097,3185,6838,IISPH,5,2000,46,0.043,0.004246947,3.0566682E-06,Zero,5,1,1,1
2885,119086,11.0767,1.462,3186,6838,IISPH,5,2000,46,0.043,0.004247089,3.31677E-06,Zero,5,1,1,1
2886,119109,11.3344,1.6347,3187,6838,IISPH,5,2000,45,0.043,0.004246418,3.8798053E-06,Zero,5,1,1,1
2887,119132,12.276,1.4496,3188,6838,IISPH,5,2000,48,0.043,0.0042481725,3.2235962E-06,Zero,5,1,1,1
2888,119155,12.0238,1.4361,3189,6838,IISPH,5,2000,48,0.043,0.0042483145,3.1119687E-06,Zero,5,1,1,1
2889,119179,12.8946,1.4332,3190,6838,IISPH,5,2000,47,0.043,0.0042475145,2.8690035E-06,Zero,5,1,1,1
2890,119202,11.6981,1.4427,3191,6838,IISPH,5,2000,47,0.043,0.0042472435,2.6899538E-06,Zero,5,1,1,1
2891,119225,11.8443,1.4512,3192,6838,IISPH,5,2000,47,0.043,0.004247592,2.801068E-06,Zero,5,1,1,1
2892,119249,12.1876,1.4166,3193,6838,IISPH,5,2000,47,0.043,0.0042472435,2.7017545E-06,Zero,5,1,1,1
2893,119272,12.8444,1.4179,3194,6838,IISPH,5,2000,48,0.043,0.004248495,3.2636026E-06,Zero,5,1,1,1
2894,119295,12.8965,2.2996,3195,6838,IISPH,5,2000,47,0.043,0.0042476696,2.7060253E-06,Zero,5,1,1,1
2895,119318,11.7911,1.6898,3196,6838,IISPH,5,2000,47,0.043,0.0042478372,2.788586E-06,Zero,5,1,1,1
2896,119342,13.5637,2.3394,3197,6838,IISPH,5,2000,47,0.043,0.0042476435,2.9674547E-06,Zero,5,1,1,1
2897,119365,11.9325,1.461,3198,6838,IISPH,5,2000,46,0.043,0.0042469082,3.0865117E-06,Zero,5,1,1,1
2898,119388,12.0645,1.4546,3199,6838,IISPH,5,2000,46,0.043,0.0042471793,3.255552E-06,Zero,5,1,1,1
2899,119411,12.659,2.2792,3200,6838,IISPH,5,2000,46,0.043,0.0042469986,3.3244935E-06,Zero,5,1,1,1
2900,119435,11.5434,1.4558,3201,6838,IISPH,5,2000,46,0.043,0.0042472566,3.1120571E-06,Zero,5,1,1,1
2901,119458,11.1629,1.5266,3202,6838,IISPH,5,2000,45,0.043,0.004246276,4.1088683E-06,Zero,5,1,1,1
2902,119481,11.2489,1.5207,3203,6838,IISPH,5,2000,46,0.043,0.0042471793,2.8638212E-06,Zero,5,1,1,1
2903,119505,11.2857,1.4509,3204,6838,IISPH,5,2000,48,0.043,0.0042483276,3.6417505E-06,Zero,5,1,1,1
2904,119528,11.0242,1.4561,3205,6838,IISPH,5,2000,46,0.043,0.004246921,2.6832433E-06,Zero,5,1,1,1
2905,119551,13.8472,1.6057,3206,6838,IISPH,5,2000,48,0.043,0.0042483015,3.2387545E-06,Zero,5,1,1,1
2906,119574,10.8084,1.4774,3207,6838,IISPH,5,2000,45,0.043,0.0042467536,3.580901E-06,Zero,5,1,1,1
2907,119598,12.1631,1.4421,3208,6838,IISPH,5,2000,48,0.043,0.004248624,3.5747082E-06,Zero,5,1,1,1
2908,119621,11.4646,1.4394,3209,6838,IISPH,5,2000,46,0.043,0.004247489,3.1701215E-06,Zero,5,1,1,1
2909,119644,11.32,1.4407,3210,6838,IISPH,5,2000,48,0.043,0.0042483145,3.4097275E-06,Zero,5,1,1,1
2910,119667,11.891,1.4925,3211,6838,IISPH,5,2000,47,0.043,0.0042472435,2.6541784E-06,Zero,5,1,1,1
2911,119691,12.4075,1.4609,3212,6838,IISPH,5,2000,48,0.043,0.004248495,3.4347838E-06,Zero,5,1,1,1
2912,119714,12.491,2.1586,3213,6838,IISPH,5,2000,47,0.043,0.0042476826,3.311985E-06,Zero,5,1,1,1
2913,119737,11.5657,1.4637,3214,6838,IISPH,5,2000,47,0.043,0.004248508,3.1060335E-06,Zero,5,1,1,1
2914,119761,12.2296,2.1701,3215,6838,IISPH,5,2000,48,0.043,0.0042477213,3.075123E-06,Zero,5,1,1,1
2915,119784,11.727,1.5583,3216,6838,IISPH,5,2000,46,0.043,0.0042465725,3.945737E-06,Zero,5,1,1,1
2916,119807,12.1734,1.4563,3217,6838,IISPH,5,2000,47,0.043,0.004247192,2.7563267E-06,Zero,5,1,1,1
2917,119830,11.6854,2.1598,3218,6838,IISPH,5,2000,46,0.043,0.004247295,3.116108E-06,Zero,5,1,1,1
2918,119854,12.4564,1.537,3219,6838,IISPH,5,2000,47,0.043,0.0042473855,3.030116E-06,Zero,5,1,1,1
2919,119877,11.5776,1.5706,3220,6838,IISPH,5,2000,47,0.043,0.004247218,2.7682756E-06,Zero,5,1,1,1
2920,119900,11.4785,1.4204,3221,6838,IISPH,5,2000,47,0.043,0.004247463,2.7866322E-06,Zero,5,1,1,1
2921,119923,11.7271,1.45,3222,6838,IISPH,5,2000,46,0.043,0.0042471793,3.2097737E-06,Zero,5,1,1,1
2922,119947,12.0672,1.8258,3223,6838,IISPH,5,2000,47,0.043,0.0042475145,2.9021323E-06,Zero,5,1,1,1
2923,119970,12.1007,1.4541,3224,6838,IISPH,5,2000,48,0.043,0.004247747,3.271535E-06,Zero,5,1,1,1
2924,119993,11.8465,1.4348,3225,6838,IISPH,5,2000,48,0.043,0.0042483145,3.691046E-06,Zero,5,1,1,1
2925,120017,12.2471,2.124,3226,6838,IISPH,5,2000,47,0.043,0.004248095,3.0497276E-06,Zero,5,1,1,1
2926,120040,11.5858,1.4344,3227,6838,IISPH,5,2000,47,0.043,0.0042473986,3.1343716E-06,Zero,5,1,1,1
2927,120063,11.6442,1.4408,3228,6838,IISPH,5,2000,47,0.043,0.0042466116,2.8303564E-06,Zero,5,1,1,1
2928,120086,12.4841,2.3589,3229,6838,IISPH,5,2000,47,0.043,0.004248598,3.2129533E-06,Zero,5,1,1,1
2929,120110,11.455,1.4345,3230,6838,IISPH,5,2000,45,0.043,0.004247205,3.2114515E-06,Zero,5,1,1,1
2930,120133,12.2135,2.2312,3231,6838,IISPH,5,2000,46,0.043,0.0042467276,3.165582E-06,Zero,5,1,1,1
2931,120156,11.6428,1.7958,3232,6838,IISPH,5,2000,46,0.043,0.004246921,2.6839828E-06,Zero,5,1,1,1
2932,120179,12.3153,1.4512,3233,6838,IISPH,5,2000,46,0.043,0.0042466633,2.6611535E-06,Zero,5,1,1,1
2933,120203,12.5395,1.6407,3234,6838,IISPH,5,2000,49,0.043,0.0042488948,4.1484313E-06,Zero,5,1,1,1
2934,120226,12.5784,1.8996,3235,6838,IISPH,5,2000,47,0.043,0.004248521,2.5892639E-06,Zero,5,1,1,1
2935,120249,15.3832,2.5976,3236,6838,IISPH,5,2000,47,0.043,0.0042480566,2.685033E-06,Zero,5,1,1,1
2936,120273,11.8159,1.5407,3237,6838,IISPH,5,2000,46,0.043,0.0042476826,3.3535168E-06,Zero,5,1,1,1
2937,120296,12.317,1.431,3238,6838,IISPH,5,2000,48,0.043,0.0042477986,3.0055878E-06,Zero,5,1,1,1
2938,120319,11.467,1.7343,3239,6838,IISPH,5,2000,46,0.043,0.004247373,3.130372E-06,Zero,5,1,1,1
2939,120342,11.6601,1.4842,3240,6838,IISPH,5,2000,46,0.043,0.004247295,3.2555386E-06,Zero,5,1,1,1
2940,120366,11.6893,1.4879,3241,6838,IISPH,5,2000,47,0.043,0.0042480566,2.9973185E-06,Zero,5,1,1,1
2941,120389,11.9355,1.4685,3242,6838,IISPH,5,2000,48,0.043,0.0042488175,2.8002428E-06,Zero,5,1,1,1
2942,120412,12.0763,2.2576,3243,6838,IISPH,5,2000,47,0.043,0.004247489,2.8864708E-06,Zero,5,1,1,1
2943,120435,11.393,1.4363,3244,6838,IISPH,5,2000,46,0.043,0.004246534,3.5053333E-06,Zero,5,1,1,1
2944,120459,10.9482,1.4252,3245,6838,IISPH,5,2000,46,0.043,0.0042475015,3.6165036E-06,Zero,5,1,1,1
2945,120482,11.7109,1.6413,3246,6838,IISPH,5,2000,48,0.043,0.004248263,3.3894228E-06,Zero,5,1,1,1
2946,120505,11.5399,1.4568,3247,6838,IISPH,5,2000,45,0.043,0.004246495,3.6542683E-06,Zero,5,1,1,1
2947,120529,11.2536,1.4314,3248,6838,IISPH,5,2000,47,0.043,0.0042478885,2.6418866E-06,Zero,5,1,1,1
2948,120552,11.5994,1.4761,3249,6838,IISPH,5,2000,46,0.043,0.004247076,3.104809E-06,Zero,5,1,1,1
2949,120575,11.4599,1.4653,3250,6838,IISPH,5,2000,48,0.043,0.0042483406,3.0769554E-06,Zero,5,1,1,1
2950,120598,11.4981,1.4447,3251,6838,IISPH,5,2000,47,0.043,0.0042475015,2.80808E-06,Zero,5,1,1,1
2951,120622,11.4448,1.4856,3252,6838,IISPH,5,2000,47,0.043,0.004247437,2.8913464E-06,Zero,5,1,1,1
2952,120645,12.0035,1.475,3253,6838,IISPH,5,2000,48,0.043,0.004248508,3.5285875E-06,Zero,5,1,1,1
2953,120668,12.1849,2.2573,3254,6838,IISPH,5,2000,47,0.043,0.004247966,2.8647896E-06,Zero,5,1,1,1
2954,120691,11.7128,1.4459,3255,6838,IISPH,5,2000,48,0.043,0.0042478885,3.5870453E-06,Zero,5,1,1,1
2955,120715,12.1257,2.1631,3256,6838,IISPH,5,2000,47,0.043,0.00424754,3.0202143E-06,Zero,5,1,1,1
2956,120738,10.8913,1.4437,3257,6838,IISPH,5,2000,46,0.043,0.004247089,3.5465864E-06,Zero,5,1,1,1
2957,120761,12.2302,1.5239,3258,6838,IISPH,5,2000,47,0.043,0.004247618,2.8960396E-06,Zero,5,1,1,1
2958,120785,11.6773,1.4502,3259,6838,IISPH,5,2000,48,0.043,0.004248121,3.8399207E-06,Zero,5,1,1,1
2959,120808,11.3514,1.4206,3260,6838,IISPH,5,2000,46,0.043,0.0042473213,3.4148436E-06,Zero,5,1,1,1
2960,120831,11.7725,1.6003,3261,6838,IISPH,5,2000,46,0.043,0.0042469855,2.7999242E-06,Zero,5,1,1,1
2961,120854,11.8108,1.4727,3262,6838,IISPH,5,2000,48,0.043,0.004247876,3.2663268E-06,Zero,5,1,1,1
2962,120878,11.665,1.4476,3263,6838,IISPH,5,2000,47,0.043,0.004247734,2.8054417E-06,Zero,5,1,1,1
2963,120901,11.472,1.4282,3264,6838,IISPH,5,2000,47,0.043,0.0042471406,2.671281E-06,Zero,5,1,1,1
2964,120924,11.4644,1.4554,3265,6838,IISPH,5,2000,47,0.043,0.0042481595,3.066562E-06,Zero,5,1,1,1
2965,120947,11.7991,1.4508,3266,6838,IISPH,5,2000,48,0.043,0.0042479276,3.3523256E-06,Zero,5,1,1,1
2966,120971,12.4592,1.4333,3267,6838,IISPH,5,2000,48,0.043,0.00424865,3.4427023E-06,Zero,5,1,1,1
2967,120994,11.1579,1.4553,3268,6838,IISPH,5,2000,45,0.043,0.0042462503,4.062278E-06,Zero,5,1,1,1
2968,121017,12.0537,1.583,3269,6838,IISPH,5,2000,46,0.043,0.0042477213,2.9742453E-06,Zero,5,1,1,1
2969,121041,10.8595,1.4179,3270,6838,IISPH,5,2000,46,0.043,0.0042468435,3.8830945E-06,Zero,5,1,1,1
2970,121064,11.3113,1.5556,3271,6838,IISPH,5,2000,46,0.043,0.0042470503,3.2754356E-06,Zero,5,1,1,1
2971,121087,12.4276,1.5855,3272,6838,IISPH,5,2000,47,0.043,0.004247037,2.8031009E-06,Zero,5,1,1,1
2972,121110,11.1332,1.4807,3273,6838,IISPH,5,2000,46,0.043,0.0042467276,2.9568762E-06,Zero,5,1,1,1
2973,121134,12.4265,1.728,3274,6838,IISPH,5,2000,46,0.043,0.0042472566,2.7389674E-06,Zero,5,1,1,1
2974,121157,11.9509,1.61,3275,6838,IISPH,5,2000,46,0.043,0.0042468435,3.1175823E-06,Zero,5,1,1,1
2975,121180,11.3628,1.4376,3276,6838,IISPH,5,2000,46,0.043,0.004247592,2.6251382E-06,Zero,5,1,1,1
2976,121203,11.4958,1.4404,3277,6838,IISPH,5,2000,47,0.043,0.004247876,2.8664774E-06,Zero,5,1,1,1
2977,121227,11.657,1.453,3278,6838,IISPH,5,2000,47,0.043,0.0042474503,2.568611E-06,Zero,5,1,1,1
2978,121250,12.7599,2.1308,3279,6838,IISPH,5,2000,49,0.043,0.0042485856,4.2003794E-06,Zero,5,1,1,1
2979,121273,11.5931,1.4898,3280,6838,IISPH,5,2000,47,0.043,0.0042476696,2.97782E-06,Zero,5,1,1,1
2980,121297,10.9252,1.4438,3281,6838,IISPH,5,2000,46,0.043,0.0042467536,2.9416385E-06,Zero,5,1,1,1
2981,121320,11.6035,1.5297,3282,6838,IISPH,5,2000,46,0.043,0.004247605,3.021636E-06,Zero,5,1,1,1
2982,121343,12.3449,1.5022,3283,6838,IISPH,5,2000,48,0.043,0.004248134,3.3834317E-06,Zero,5,1,1,1
2983,121366,12.5666,2.1873,3284,6838,IISPH,5,2000,48,0.043,0.00424825,3.2788946E-06,Zero,5,1,1,1
2984,121390,11.8947,1.4626,3285,6838,IISPH,5,2000,47,0.043,0.004247476,2.5274014E-06,Zero,5,1,1,1
2985,121413,11.3501,1.4518,3286,6838,IISPH,5,2000,47,0.043,0.004247347,2.8614752E-06,Zero,5,1,1,1
2986,121436,11.4829,1.4605,3287,6838,IISPH,5,2000,47,0.043,0.0042476696,3.1679247E-06,Zero,5,1,1,1
2987,121459,12.3217,1.4346,3288,6838,IISPH,5,2000,48,0.043,0.004248121,2.778987E-06,Zero,5,1,1,1
