sample,relativeDensityError,localPressure,pressureAcceleration.X,pressureAcceleration.Y,viscosityAcceleration.X,viscosityAcceleration.Y,averageVelocity.X,averageVelocity.Y,CFL
17,0.04648328,136.78043,-0.7166272,0.00487331,0.069660604,-0.0018878557,-5.974387,0.93502676,0.1654
18,0.049362775,122.16886,-0.3715258,0.0015789084,0.054365695,-0.0020264369,-6.2915473,0.9645792,0.1753
19,0.048868354,109.427765,-0.13948278,-0.0078965165,0.043662,-0.002109052,-6.387368,0.98457366,0.173
20,0.048132833,96.92407,0.008776048,-0.01909855,0.03893585,-0.002193368,-6.339656,0.9932818,0.1856
21,0.045929253,82.76263,0.058766495,-0.029085359,0.045554444,-0.002330932,-6.235335,0.99186546,0.1759
22,0.038826562,74.42052,0.4006102,-0.034686334,0.060651667,-0.0027272154,-5.774073,0.9844519,0.1675
23,0.027439991,74.629585,0.8368346,-0.03841938,0.07540919,-0.0036589035,-4.8618293,0.9723736,0.1554
24,0.016082425,69.87892,1.2723593,-0.04256922,0.09066867,-0.0051109763,-3.4988015,0.95469344,0.126
25,0.008337994,64.42825,1.6077579,-0.032115083,0.085662805,-0.00535438,-1.8053807,0.94722396,0.1311
26,0.004708171,62.44574,1.748156,-0.017034292,0.0504509,-0.004221385,-0.00677376,0.9559683,0.1356
27,0.0043064356,60.320602,1.6779375,-0.009111149,0.0023063845,-0.0021259645,1.6734703,0.9747312,0.1335
28,0.007101794,57.99383,1.4101186,-0.005511467,-0.03888937,-8.097838E-05,3.0446994,0.9991388,0.1463
29,0.0136946635,58.44145,0.9953403,-0.00037391405,-0.058660086,0.0009712591,3.9813797,1.029736,0.1393
30,0.022899905,59.868866,0.550541,0.011794472,-0.05635171,0.0004955551,4.475569,1.0720261,0.1161
31,0.03137499,66.76691,0.17667282,0.017531125,-0.045306586,-0.00035895276,4.606935,1.1191983,0.1182
32,0.036653377,74.393074,0.04460914,0.015360521,-0.03307211,-0.0010125181,4.618472,1.1635463,0.1223
33,0.039386153,79.885704,-0.006452083,0.010643822,-0.02652286,-0.0014111816,4.5854974,1.2027789,0.1133
34,0.039941765,78.93326,-0.08052344,0.0062748133,-0.026253825,-0.0017002373,4.4787197,1.2373536,0.1139
35,0.03709038,75.87638,-0.29492924,0.0018673433,-0.03215598,-0.0021399695,4.1516347,1.2670809,0.1139
36,0.030750731,68.13187,-0.5399249,-0.0053568897,-0.04268443,-0.0030525238,3.5690253,1.2886715,0.1151
37,0.023183027,57.708466,-0.79412985,-0.013365162,-0.053453982,-0.004490023,2.7214415,1.3008163,0.1028
38,0.0172018,51.530476,-1.0130854,-0.017075041,-0.05551029,-0.005710689,1.6528459,1.3080306,0.1052
39,0.014142791,47.89519,-1.1488979,-0.016084999,-0.041550767,-0.005718829,0.46239728,1.3162267,0.0935
40,0.013621747,47.998375,-1.1546997,-0.01635558,-0.014979153,-0.0044235555,-0.7072816,1.3254476,0.1015
41,0.0151317315,45.586708,-1.0175012,-0.019038647,0.011233856,-0.002702318,-1.713549,1.3337066,0.112
42,0.018820763,49.885983,-0.7702013,-0.018737635,0.029301194,-0.0013950552,-2.4544492,1.3435739,0.1116
43,0.02426048,57.86674,-0.49569184,-0.014188192,0.035181217,-0.0010009889,-2.9149597,1.3583847,0.1003
44,0.02966523,64.767494,-0.2736964,-0.010238185,0.032407593,-0.0011687765,-3.1562486,1.3769778,0.1047
45,0.03301481,67.38853,-0.12862894,-0.008771113,0.027057922,-0.0013882787,-3.2578194,1.3968184,0.1077
46,0.033452213,64.5892,-0.041113045,-0.008673259,0.022687986,-0.0015377655,-3.2762446,1.4166074,0.1034
47,0.031129519,57.086945,0.018546129,-0.008896412,0.020846652,-0.0016966332,-3.2368517,1.4360143,0.0947
48,0.026406247,46.278564,0.079682395,-0.008947629,0.02222824,-0.0019846985,-3.134941,1.455082,0.0998
49,0.019862154,38.94657,0.22638611,-0.009161649,0.026850117,-0.002513822,-2.8817048,1.4734066,0.0972
50,0.012896756,34.87195,0.38225213,-0.0124352835,0.032767203,-0.0032707478,-2.4666855,1.4877006,0.0875
51,0.0071109333,32.553253,0.5512784,-0.017040377,0.035096057,-0.0039483868,-1.8803111,1.4967117,0.083
52,0.0032993157,33.1289,0.6944176,-0.019549163,0.028720224,-0.0040568295,-1.1571733,1.5031058,0.0835
53,0.0014095504,34.670525,0.7712422,-0.019385913,0.015452611,-0.0035320506,-0.37047845,1.5101879,0.0893
54,0.0012041131,34.593323,0.760618,-0.01719352,-0.00028237476,-0.002676311,0.38985717,1.520318,0.098
55,0.002644658,36.013935,0.67102253,-0.01415945,-0.01451044,-0.0019092209,1.0463692,1.5342493,0.0987
56,0.0053812065,37.874428,0.5265956,-0.009946077,-0.022510124,-0.0016083074,1.5504547,1.5526949,0.0939
57,0.0085017085,39.523357,0.35594928,-0.005555988,-0.02401512,-0.0017531918,1.882389,1.5753857,0.0929
58,0.010800958,41.790726,0.1877744,-0.0027554068,-0.021596229,-0.0021328055,2.048567,1.6004975,0.0961
59,0.0115045905,39.48345,0.0524337,-0.0023959994,-0.017375413,-0.0025250257,2.0836253,1.6255765,0.0994
60,0.011023183,34.912685,0.005887456,-0.00436014,-0.013254829,-0.002798166,2.076258,1.6484182,0.0948
61,0.010583699,30.463959,-0.03632964,-0.0075249635,-0.010654249,-0.002905711,2.029274,1.6679876,0.0871
62,0.010633667,31.93636,-0.079284504,-0.011614065,-0.010318065,-0.0029004856,1.9396715,1.683473,0.0873
63,0.010342796,35.594128,-0.18906912,-0.014607879,-0.01237513,-0.0029169759,1.7382272,1.6959481,0.0832
64,0.009147823,36.404083,-0.2927927,-0.016864685,-0.0147025185,-0.0030092967,1.430732,1.7060741,0.0766
65,0.007194082,36.34954,-0.37742582,-0.017948424,-0.016141547,-0.0031167937,1.0371647,1.715009,0.0745
66,0.0050976872,34.67192,-0.43544397,-0.017753912,-0.015606652,-0.0031625915,0.58611405,1.7240925,0.0749
67,0.0034507115,32.321373,-0.46434864,-0.016419793,-0.012367142,-0.0030996967,0.10939825,1.7345729,0.0795
68,0.002545317,30.046728,-0.45768243,-0.014300535,-0.006766127,-0.0029192276,-0.3550503,1.7473532,0.0808
69,0.0024340549,27.832806,-0.40714088,-0.011827922,-6.3354164E-05,-0.0026943847,-0.76225454,1.7628309,0.0804
70,0.0030463932,27.739153,-0.3231241,-0.010135247,0.0059641604,-0.002513025,-1.0794145,1.7801826,0.0813
71,0.0041747093,28.132925,-0.22328337,-0.009315716,0.010077423,-0.002414926,-1.2926204,1.798452,0.0864
72,0.005506575,28.304409,-0.12609394,-0.008782553,0.011995624,-0.0024008676,-1.4067187,1.8172686,0.0883
73,0.006757974,27.566614,-0.046579253,-0.008262885,0.012159036,-0.002437498,-1.441139,1.8365681,0.089
74,0.007811586,27.49553,-0.004284214,-0.008362983,0.0113925785,-0.0024915948,-1.4340307,1.8557136,0.0898
75,0.008658269,26.953955,0.0297598,-0.008443743,0.0109121,-0.002547515,-1.3933587,1.8747224,0.0853
76,0.009187956,25.737595,0.066109896,-0.008305352,0.011124067,-0.002610109,-1.3161247,1.8938069,0.0834
77,0.009242495,26.72648,0.1391123,-0.007833968,0.011840031,-0.002676811,-1.1651723,1.9132961,0.0789
78,0.008856356,27.223595,0.19974382,-0.007136953,0.012198861,-0.0027450717,-0.9532297,1.9334141,0.0778
79,0.008193453,26.982979,0.2470469,-0.0061996686,0.011666303,-0.0028197204,-0.69451654,1.9543947,0.0774
80,0.00747621,26.158516,0.27640948,-0.0050089653,0.009770513,-0.0029182234,-0.40833652,1.9764675,0.0773
81,0.0068830447,25.169333,0.28115454,-0.003847838,0.006555689,-0.0030601474,-0.12062627,1.9995595,0.0778
82,0.0065055485,24.108786,0.26173097,-0.0032809654,0.002630443,-0.0032344405,0.14373513,2.023044,0.0767
83,0.006374816,23.209923,0.22202633,-0.0037264284,-0.0011415518,-0.0034151885,0.3646199,2.0459025,0.0762
84,0.0064714747,22.971228,0.16625567,-0.005324424,-0.0039870706,-0.003570723,0.5268885,2.0670073,0.0755
85,0.006718635,23.722034,0.10415236,-0.008198676,-0.005553182,-0.003671182,0.6254877,2.0851376,0.0753
86,0.00695308,24.183462,0.046337303,-0.011640278,-0.0058673867,-0.0037126474,0.6659576,2.0997846,0.0752
87,0.0069994726,24.511728,0.010457382,-0.015096429,-0.0053305444,-0.003710959,0.67108446,2.1109772,0.074
88,0.0068040686,24.026026,-0.018838665,-0.017859994,-0.0046004313,-0.0036958219,0.64764535,2.1194215,0.0733
89,0.0063828626,22.64611,-0.04313745,-0.019496612,-0.004100036,-0.0036827119,0.60040784,2.1262422,0.0723
90,0.005780657,21.032078,-0.06028047,-0.020220466,-0.0040222113,-0.0036780655,0.53610516,2.1323435,0.0719
91,0.0050552683,20.869728,-0.07788834,-0.019892402,-0.004308988,-0.0036810848,0.45390785,2.13877,0.0727
92,0.00428766,20.776924,-0.10044755,-0.018616587,-0.0044943294,-0.003693264,0.34896597,2.14646,0.0738
93,0.003582537,20.76268,-0.1193557,-0.016723141,-0.0042014024,-0.0037258894,0.22540887,2.156011,0.0754
94,0.0029969213,20.990168,-0.12935577,-0.014607646,-0.0033077297,-0.0037873292,0.09274536,2.1676161,0.0768
95,0.002552867,20.939157,-0.12992106,-0.012664154,-0.0019424988,-0.0038717748,-0.039118193,2.1810803,0.0778
96,0.0022707381,20.77203,-0.11917336,-0.011151271,-0.00027878553,-0.003969964,-0.15857033,2.195959,0.078
97,0.0021671255,20.500666,-0.09955468,-0.010185852,0.001377061,-0.0040692305,-0.25674796,2.211704,0.0782
98,0.0022466977,20.243956,-0.07260988,-0.009718621,0.0027400472,-0.0041612457,-0.32661778,2.227824,0.0779
99,0.0024820366,20.364275,-0.03852242,-0.009582239,0.0035611987,-0.0042395806,-0.361579,2.2440023,0.078
100,0.002806584,20.489672,-0.002815028,-0.009657964,0.0036904737,-0.0043078973,-0.36070356,2.2600365,0.0774
101,0.0031481185,20.734138,0.025954047,-0.009840173,0.0032515626,-0.0043723383,-0.33149794,2.2758238,0.0769
102,0.0034587581,21.358051,0.042925283,-0.010038244,0.0025006537,-0.004440555,-0.28607202,2.2913451,0.0757
103,0.0037207205,21.6355,0.056432553,-0.010366073,0.0017138539,-0.0045176963,-0.22792561,2.3064613,0.0757
104,0.003922979,21.533741,0.06463715,-0.010905257,0.000997303,-0.0045950203,-0.16229115,2.320961,0.0754
105,0.004062752,21.417847,0.06780429,-0.011709349,0.00044769348,-0.004667301,-0.09403917,2.3345845,0.0758
106,0.004130204,21.423073,0.06719765,-0.012781194,0.00016778396,-0.0047280905,-0.026673736,2.347075,0.0767
107,0.0041127205,21.437305,0.06701646,-0.0140460525,-2.6251173E-05,-0.004775698,0.04031647,2.3582532,0.0772
108,0.0040196376,21.394915,0.06239996,-0.01540716,-0.00024492067,-0.0048101624,0.102471516,2.368036,0.0786
109,0.0038734076,21.455725,0.053450502,-0.016687205,-0.0005309991,-0.004826355,0.15539101,2.3765225,0.0791
110,0.003715058,21.412338,0.04100143,-0.017693004,-0.0008885159,-0.004823091,0.19550394,2.3840063,0.0799
111,0.003591577,21.364035,0.026020473,-0.01827046,-0.0012758285,-0.004803282,0.22024858,2.3909326,0.0805
112,0.0035383303,21.379639,0.009556721,-0.018342923,-0.0016307319,-0.004770748,0.22817457,2.397819,0.0808
113,0.0035608807,21.431515,-0.006721304,-0.017932778,-0.0018721976,-0.004732506,0.21958107,2.4051538,0.0813
114,0.0036470094,21.48849,-0.021851322,-0.017143784,-0.001928607,-0.0046957964,0.19580114,2.413314,0.0819
115,0.0037766495,21.617727,-0.03460933,-0.016120128,-0.0017780705,-0.0046655326,0.15941374,2.4225285,0.0822
116,0.003925959,21.85014,-0.043249704,-0.015032882,-0.0014404481,-0.0046501597,0.114723586,2.4328454,0.0823
117,0.004065037,22.105331,-0.045195203,-0.0140243145,-0.0009914158,-0.004652007,0.06853696,2.444169,0.0826
118,0.0041756034,22.2965,-0.042594258,-0.01313628,-0.00055663264,-0.004670897,0.02538607,2.456362,0.0828
119,0.0042525926,22.36936,-0.036074083,-0.0124011375,-0.00019540855,-0.0047102585,-0.010883421,2.4692504,0.0826
120,0.00430425,22.376831,-0.02791625,-0.011845696,5.8244852E-05,-0.004766197,-0.038741425,2.4826386,0.0828
121,0.004347066,22.431835,-0.02029222,-0.011478423,0.00021454971,-0.004834333,-0.058819093,2.496326,0.0828
122,0.004401306,22.551966,-0.013082305,-0.011279182,0.00031416919,-0.0049083508,-0.07158723,2.5101383,0.0837
123,0.0044814744,22.778797,-0.005778895,-0.011229946,0.00039760885,-0.0049829395,-0.07696851,2.5239255,0.084
124,0.0045881667,23.030828,0.0016863317,-0.011323213,0.00048976747,-0.0050539197,-0.074792415,2.5375483,0.0846
125,0.0047145286,23.339102,0.008398223,-0.011566122,0.0005809208,-0.005119163,-0.06581327,2.550863,0.0849
126,0.0048529105,23.626497,0.0148076415,-0.011982356,0.0006350285,-0.0051791617,-0.050370604,2.5637016,0.0847
127,0.0049943724,23.92114,0.019606622,-0.012591814,0.0006147668,-0.0052324026,-0.030149216,2.5758772,0.0852
128,0.0051269927,24.160444,0.022789417,-0.013381094,0.0005012511,-0.0052790195,-0.0068585463,2.587217,0.0854
129,0.005238652,24.317911,0.023891011,-0.014308058,0.00029111528,-0.005318376,0.01732358,2.5975907,0.0851
130,0.0053219,24.438295,0.023443788,-0.015307727,1.4604154E-05,-0.005350131,0.04078197,2.6069329,0.0855
131,0.0053753452,24.523216,0.020750202,-0.016305758,-0.00028213763,-0.0053749974,0.06125004,2.6152523,0.0854
132,0.005402863,24.585855,0.016554318,-0.017230742,-0.0005427989,-0.0053933114,0.07726156,2.622628,0.0854
133,0.005410413,24.638542,0.010808297,-0.018019905,-0.0007333061,-0.0054057413,0.08733655,2.6292024,0.0858
134,0.005405247,24.706404,0.004060607,-0.018642252,-0.00083024707,-0.005413168,0.09056691,2.635147,0.0856
135,0.005399187,24.8112,-0.0036193707,-0.019083655,-0.0008306426,-0.005415611,0.086116895,2.6406476,0.0864
136,0.0054080286,24.915648,-0.01073686,-0.019337235,-0.0007391747,-0.0054121464,0.07464086,2.6458983,0.0868
137,0.0054444866,25.082512,-0.016775317,-0.019402407,-0.0005864837,-0.005401799,0.057279058,2.6510942,0.0872
138,0.0055166082,25.296488,-0.021287007,-0.019300045,-0.00040186653,-0.005385624,0.035590187,2.6564085,0.0878
139,0.0056233006,25.52513,-0.023962675,-0.019060912,-0.00021583804,-0.0053658625,0.011411671,2.6619818,0.0876
140,0.005758007,25.782864,-0.024119629,-0.018719187,-4.3141717E-05,-0.0053452817,-0.012751101,2.6679173,0.0883
141,0.0059130783,26.027882,-0.022468703,-0.01831357,0.00010153965,-0.005327729,-0.035118263,2.6742759,0.0882
142,0.0060796733,26.271921,-0.01944336,-0.017881718,0.00022148104,-0.0053168265,-0.054340143,2.6810775,0.0884
143,0.006249348,26.528578,-0.015730565,-0.01745997,0.00032581578,-0.005314606,-0.06974489,2.6883028,0.0885
144,0.0064157443,26.777657,-0.011503827,-0.01708674,0.00042610653,-0.0053219004,-0.08082261,2.6958942,0.0883
145,0.0065756836,27.039186,-0.0060527744,-0.01678787,0.0005263716,-0.0053379945,-0.08634902,2.7037683,0.0886
146,0.0067263837,27.323938,-0.0003183158,-0.016584285,0.00060923136,-0.0053621493,-0.0860581,2.711822,0.0882
147,0.0068660574,27.628326,0.005792017,-0.016482597,0.00065843295,-0.0053932318,-0.07960765,2.7199461,0.0889
148,0.0069951015,27.946762,0.011759095,-0.01648265,0.0006523092,-0.0054305824,-0.06719624,2.7280328,0.0886
149,0.007116993,28.263493,0.016544431,-0.01657482,0.00058020663,-0.0054739616,-0.050071605,2.735984,0.0885
150,0.007236103,28.567701,0.019825168,-0.016743384,0.00045232472,-0.005523903,-0.029794112,2.7437167,0.0877
151,0.0073573985,28.870396,0.021232897,-0.016968654,0.00028468537,-0.005580724,-0.00827653,2.7511675,0.0856
152,0.0074841576,29.184355,0.020747116,-0.01722726,0.00010006748,-0.0056438423,0.012570655,2.7582963,0.0824
153,0.0076166787,29.510836,0.018569853,-0.017496768,-7.81427E-05,-0.0057119937,0.031062365,2.7650876,0.0793
154,0.007754564,29.841972,0.01498991,-0.017762974,-0.00022960066,-0.005781989,0.045822676,2.7715425,0.0756
155,0.007896721,30.180904,0.010641882,-0.01800674,-0.00034313806,-0.005850113,0.05612142,2.7776856,0.0735
156,0.008041957,30.532246,0.0060712844,-0.018223496,-0.00041601082,-0.005913202,0.061776694,2.783549,0.0731
157,0.008190175,30.885777,0.0013285648,-0.01841948,-0.00045272667,-0.0059685754,0.06265253,2.789161,0.0749
158,0.008342564,31.254082,-0.0031755571,-0.018600488,-0.00045541214,-0.0060132546,0.059021562,2.7945473,0.0763
159,0.008502901,31.639914,-0.0073000356,-0.018770158,-0.00042633386,-0.006044464,0.05129519,2.7997327,0.0764
160,0.008674661,32.05279,-0.010876393,-0.018925926,-0.00036633087,-0.006061038,0.04005247,2.8047457,0.0753
161,0.008858541,32.483963,-0.01360512,-0.019065447,-0.00028044923,-0.0060647815,0.0261669,2.8096154,0.075
162,0.009052852,32.927265,-0.01538001,-0.019193456,-0.000171793,-0.006059227,0.010615097,2.8143628,0.0735
163,0.009254714,33.369186,-0.015920473,-0.01930903,-4.5552857E-05,-0.006047646,-0.0053509274,2.819006,0.0709
164,0.00946174,33.80276,-0.015076284,-0.019415017,8.748231E-05,-0.006031633,-0.02033973,2.8235595,0.0668
165,0.00967284,34.23056,-0.012931329,-0.0195069,0.00021392273,-0.0060113175,-0.033057135,2.8280413,0.0674
166,0.009888609,34.648853,-0.00964063,-0.019580094,0.00031972604,-0.0059860162,-0.042378042,2.8324752,0.069
167,0.010110736,35.067448,-0.005473205,-0.01963604,0.00039205226,-0.005955395,-0.047459193,2.8368838,0.0689
168,0.010341604,35.489838,-0.0008036305,-0.01967617,0.00042176744,-0.005921168,-0.047841057,2.8412864,0.0674
169,0.010582209,35.92029,0.0037723128,-0.019705033,0.00040545172,-0.0058857603,-0.043663293,2.8456955,0.0669
170,0.010830958,36.367455,0.007861422,-0.019727217,0.0003474301,-0.0058516045,-0.03545444,2.8501167,0.067
171,0.01108408,36.82412,0.010818879,-0.01975253,0.0002550656,-0.0058212723,-0.024380494,2.854543,0.0657
172,0.011336406,37.2786,0.012698757,-0.019796047,0.00014513986,-0.005796855,-0.011536597,2.8589501,0.0627
173,0.011583367,37.721436,0.013319996,-0.019864252,2.9772358E-05,-0.005779778,0.0018131714,2.863306,0.0597
174,0.011821388,38.150654,0.012813783,-0.019972371,-8.013995E-05,-0.0057706023,0.014546814,2.867563,0.0578
175,0.01204878,38.560814,0.011257027,-0.020118056,-0.00017737268,-0.005769351,0.02562647,2.8716757,0.057
176,0.012266238,38.964703,0.008907153,-0.020307997,-0.0002584513,-0.0057756165,0.03427517,2.875592,0.0559
177,0.012476345,39.360355,0.0058315494,-0.020534107,-0.0003231655,-0.005788862,0.039783552,2.8792691,0.0554
178,0.012682577,39.752113,0.0023974965,-0.020793505,-0.00036872269,-0.0058080778,0.041812327,2.8826675,0.0568
179,0.012888709,40.147053,-0.0011638731,-0.02107363,-0.000392562,-0.005831971,0.040255893,2.885762,0.0574
180,0.01309812,40.549286,-0.004560463,-0.021364165,-0.0003917024,-0.0058591072,0.035303727,2.8885386,0.0576
181,0.013312598,40.958935,-0.0074932165,-0.02164353,-0.00036364477,-0.00588825,0.027446866,2.8910067,0.0569
182,0.013532539,41.38077,-0.009751755,-0.02189721,-0.00030770455,-0.005918644,0.017387405,2.8931909,0.0552
183,0.013756851,41.812824,-0.011215143,-0.022112258,-0.0002256834,-0.005950042,0.0059465794,2.8951287,0.0537
184,0.013982852,42.246452,-0.011789838,-0.022277215,-0.00012236203,-0.0059821475,-0.0059656203,2.8968694,0.0514
185,0.01420766,42.68106,-0.011166642,-0.022384828,-5.5438177E-06,-0.0060149073,-0.017137805,2.8984697,0.0497
186,0.014429191,43.1093,-0.009758327,-0.022426065,0.00011159033,-0.0060487967,-0.026784543,2.8999946,0.0487
187,0.01464645,43.525288,-0.0077228397,-0.022415863,0.0002188017,-0.006083675,-0.03428858,2.9014952,0.0489
188,0.014859537,43.93531,-0.004853514,-0.022353116,0.00030637512,-0.0061188336,-0.03883572,2.9030232,0.05
189,0.015070339,44.330826,-0.0017466372,-0.022252327,0.0003652772,-0.0061533223,-0.04021708,2.9046175,0.0509
190,0.015281041,44.724754,0.0013907565,-0.022138732,0.00039291938,-0.0061857435,-0.038433407,2.9062932,0.0515
191,0.0154942265,45.11812,0.00434891,-0.022018302,0.00038856774,-0.006214599,-0.033695925,2.9080603,0.0518
192,0.015712181,45.504875,0.0069949203,-0.02191828,0.0003572392,-0.0062384927,-0.026343767,2.9099035,0.0518
193,0.01593699,45.902397,0.009350952,-0.021853214,0.0003028052,-0.0062564746,-0.01669001,2.9117937,0.0513
194,0.016169349,46.31344,0.011036261,-0.021840248,0.00022535077,-0.006268409,-0.0054283976,2.913685,0.0506
195,0.01641045,46.727478,0.011889662,-0.021898909,0.00013324685,-0.0062744296,0.0065945107,2.9155118,0.0497
196,0.01666069,47.146545,0.01198097,-0.022024728,3.2347845E-05,-0.006275096,0.018607829,2.917212,0.0487
197,0.016919076,47.577232,0.011001193,-0.022225268,-7.383222E-05,-0.006271006,0.029535191,2.9187157,0.0482
198,0.017184615,48.025925,0.009161098,-0.022501167,-0.00017255988,-0.0062629576,0.03852373,2.9199514,0.0475
199,0.01745512,48.4675,0.006796663,-0.022832176,-0.00025706016,-0.0062519046,0.04506333,2.9208674,0.0475
200,0.017728109,48.923664,0.00364344,-0.023215536,-0.00032105492,-0.006237772,0.048385717,2.9214141,0.0477
201,0.018001795,49.36489,0.00033624092,-0.023634745,-0.00036114585,-0.006221135,0.04836081,2.9215584,0.0479
202,0.018274287,49.812366,-0.003078386,-0.024063533,-0.00037822928,-0.006202058,0.044904195,2.9212928,0.048
203,0.018544892,50.238068,-0.0060031847,-0.02448812,-0.0003678755,-0.006180929,0.038533136,2.9206235,0.0482
204,0.018813312,50.664803,-0.008709531,-0.02489389,-0.0003346129,-0.006158141,0.029488992,2.9195716,0.0482
205,0.019079745,51.0968,-0.0105941715,-0.025258431,-0.00027891624,-0.0061345804,0.018615903,2.9181786,0.0483
206,0.019345582,51.515125,-0.011626354,-0.025576377,-0.00020445713,-0.0061110514,0.006785092,2.9164913,0.0484
207,0.01961251,51.9341,-0.011648422,-0.025846232,-0.00011811968,-0.0060886834,-0.00498145,2.9145563,0.0486
208,0.01988073,52.332775,-0.010538529,-0.026066517,-2.3510516E-05,-0.006068627,-0.01554349,2.9124212,0.0488
209,0.020150045,52.75829,-0.008457165,-0.026246598,6.813045E-05,-0.006051537,-0.023932524,2.9101229,0.049
210,0.020420054,53.17044,-0.005762746,-0.0264038,0.00014609224,-0.006038671,-0.029549178,2.9076805,0.0491
211,0.020689765,53.5698,-0.0023135012,-0.026554126,0.00020528135,-0.006030238,-0.031657398,2.905096,0.0493
212,0.020958085,53.96766,0.00145343,-0.02672034,0.00023663706,-0.0060264273,-0.02996733,2.9023495,0.0495
213,0.021223724,54.361393,0.004557156,-0.026932864,0.00023342494,-0.006028045,-0.02517675,2.8993886,0.0497
214,0.021486381,54.756424,0.007726477,-0.027225768,0.00020495386,-0.006036256,-0.017245319,2.8961265,0.0499
215,0.021745462,55.139122,0.009949576,-0.027648447,0.00014923308,-0.006051424,-0.0071465094,2.8924265,0.0501
216,0.022000074,55.530247,0.011103264,-0.028242623,7.715908E-05,-0.0060732863,0.0040339143,2.8881106,0.0502
217,0.022249717,55.921757,0.011301649,-0.029063797,-3.299331E-06,-0.006101584,0.015332264,2.8829453,0.0504
218,0.022493998,56.312004,0.010497026,-0.030165002,-8.440519E-05,-0.006135068,0.025744885,2.8766453,0.0505
219,0.02273331,56.698193,0.0086078225,-0.031611353,-0.00015895098,-0.0061719706,0.034193758,2.868862,0.0507
220,0.02296845,57.074883,0.006099335,-0.03345527,-0.00021825175,-0.006209727,0.04007484,2.859197,0.0509
221,0.02320081,57.43069,0.003062612,-0.035725243,-0.00025931635,-0.0062451675,0.042878136,2.8472266,0.0511
222,0.023431778,57.806282,-5.8119418E-05,-0.038436163,-0.00028079338,-0.006274521,0.042539224,2.8325157,0.0513
223,0.023664434,58.195675,-0.0033945625,-0.041560303,-0.00028356852,-0.0062933587,0.038861092,2.8146622,0.0513
224,0.023902256,58.590908,-0.0065047527,-0.045035005,-0.00026290247,-0.00629604,0.03209344,2.7933311,0.0515
225,0.024148325,58.992,-0.008798139,-0.048745498,-0.00022038157,-0.006276935,0.023074917,2.7683086,0.0516
226,0.024404425,59.39195,-0.01031231,-0.052529342,-0.00016086028,-0.006231099,0.012601746,2.7395482,0.0518
227,0.024671156,59.808647,-0.01110168,-0.056188684,-8.9128516E-05,-0.0061546136,0.0014109381,2.707205,0.0519
228,0.02494792,60.215084,-0.010931802,-0.059510536,-9.544619E-06,-0.00604544,-0.009530408,2.671649,0.052
229,0.025232432,60.644066,-0.009627094,-0.062286403,7.0538044E-05,-0.005903862,-0.019086964,2.6334586,0.0522
230,0.025523502,61.06826,-0.007797622,-0.06433252,0.00013907642,-0.005733391,-0.02674551,2.5933928,0.0522
231,0.025819836,61.496864,-0.0056602424,-0.06551998,0.0001921093,-0.0055396105,-0.032213643,2.552333,0.0524
232,0.026119648,61.934616,-0.003065678,-0.065789066,0.00023067773,-0.005330909,-0.03504864,2.5112133,0.0525
233,0.02642383,62.366802,-0.0005181744,-0.0651485,0.0002510707,-0.005117541,-0.035315745,2.4709473,0.0526
