sample,relativeDensityError,localPressure,pressureAcceleration.X,pressureAcceleration.Y,viscosityAcceleration.X,viscosityAcceleration.Y,averageVelocity.X,averageVelocity.Y,CFL
78,-0.0571534,0,-0,-0,0,0,0,4.7399964,0.0862
79,-0.0571534,0,-0,-0,0,0,0,4.7999964,0.0873
80,-0.0571534,0,-0,-0,0,0,0,4.8599963,0.0884
81,-0.0571534,0,-0,-0,0,0,0,4.9199963,0.0895
82,-0.0571534,0,-0,-0,0,0,0,4.979996,0.0905
83,-0.0571534,0,-0,-0,0,0,0,5.039996,0.0916
84,-0.0571534,0,-0,-0,0,0,0,5.099996,0.0927
85,-0.0571534,0,-0,-0,0,0,0,5.159996,0.0938
86,-0.0571534,0,-0,-0,0,0,0,5.219996,0.0949
87,-0.0571534,0,-0,-0,0,0,0,5.279996,0.096
88,-0.0571534,0,-0,-0,0,0,0,5.339996,0.0971
89,-0.0571534,0,-0,-0,0,0,0,5.399996,0.0982
90,-0.0571534,0,-0,-0,0,0,0,5.4599957,0.0993
91,-0.0571534,0,-0,-0,0,0,0,5.5199957,0.1004
92,-0.0571534,0,-0,-0,0,0,0,5.5799956,0.1015
93,-0.057146944,0,-0,-0,1.6602631E-05,-9.398122E-05,1.6602631E-05,5.6399016,0.1025
94,-0.057075914,0.0009310147,0,4.3294955E-13,4.7526435E-05,-0.0005867094,6.412907E-05,5.699315,0.1036
95,-0.056819815,0.008322976,4.28139E-12,1.8400357E-12,5.6018856E-05,-0.0016761636,0.000120147924,5.7576385,0.1047
96,-0.056242146,0.030185565,-2.1936111E-11,1.27960646E-11,3.9554765E-05,-0.0034500868,0.00015970266,5.8141885,0.1058
97,-0.055205125,0.076437786,-5.7726608E-11,-2.921207E-11,1.3545886E-06,-0.0059673972,0.00016105719,5.8682213,0.1069
98,-0.053569075,0.1566676,5.0709215E-11,-2.5736446E-12,3.1171874E-06,-0.009289567,0.0001641744,5.9189315,0.108
99,-0.051191945,0.27821824,-1.5134292E-10,1.4439469E-10,8.9380126E-05,-0.013364284,0.00025355435,5.965567,0.1091
100,-0.047954816,0.44710726,-2.858429E-10,8.363744E-11,0.00028908908,-0.01802308,0.00054264313,6.007544,0.1102
101,-0.04377643,0.66422874,-6.194245E-10,-1.2562754E-10,0.00064293254,-0.023027642,0.0011855749,6.0445166,0.1113
102,-0.038616158,4.931106,0.0037833645,-0.24795686,0.001210189,-0.028131237,0.0061791274,5.8284283,0.1124
103,-0.03186524,13.294374,0.010559577,-0.5723029,0.0011597252,-0.023458747,0.017898427,5.292667,0.1134
104,-0.02331833,24.21841,0.012279157,-0.67946076,-0.00019000062,-0.007044326,0.029987583,4.6661615,0.1377
105,-0.014911691,35.61986,0.0101259975,-0.6817696,-0.0015484613,0.0021993793,0.03856512,4.0465913,0.1645
106,-0.009251833,42.421814,0.006278856,-0.5508207,-0.001930239,0.0060581467,0.042913742,3.5618289,0.1998
107,-0.0072034197,43.6842,0.0029221096,-0.36895004,-0.00046199752,0.0075461455,0.045373853,3.260425,0.2139
108,-0.008422633,40.05489,0.0013189026,-0.20903237,-0.00015960504,0.0061992346,0.046533164,3.1175919,0.2076
109,-0.012400051,32.21921,0.00014677756,-0.11228752,-0.0007910379,0.0036414575,0.045888897,3.068946,0.2044
110,-0.018935401,20.547503,-6.528984E-05,-0.03830543,-0.0010455054,0.0030465028,0.044778097,3.093687,0.2029
111,-0.028327404,9.360616,-3.4627188E-05,-0.034583706,-0.00071271026,0.002318256,0.044030774,3.1214216,0.2092
112,-0.039995313,2.3678052,0.00014727314,-0.0541283,-0.00037954454,-0.0004418376,0.043798503,3.1268513,0.2225
113,-0.051160056,1.1069396,0.00042449668,-0.04648676,-0.0003568567,-0.0015477724,0.043866165,3.1388168,0.2341
114,-0.060809053,1.1644925,0.0002653006,-0.03521473,-0.00066672516,-0.0016399298,0.043464735,3.1619623,0.2365
115,-0.06911655,1.3660306,-0.000105695835,-0.033129465,-0.0012477259,-0.0019396989,0.042111326,3.186893,0.2378
116,-0.07636219,1.4317278,-0.00042275697,-0.050140556,-0.0013727519,-0.0023876545,0.040315825,3.1943648,0.236
117,-0.082625344,1.5623417,-0.0004364417,-0.065864086,-0.0009423119,-0.0015476028,0.038937077,3.186953,0.2358
118,-0.08801669,1.3787855,-3.7186674E-05,-0.059131403,-0.0004466156,0.00025835878,0.03845328,3.18808,0.2368
119,-0.09258062,1.4794459,0.00017397958,-0.047998767,-0.00037333657,0.0013006366,0.03825393,3.201382,0.2377
120,-0.09645988,1.5820585,1.3581644E-05,-0.055886097,-0.00048820596,0.0008144835,0.0377793,3.2063103,0.2395
121,-0.09952644,2.615615,-0.00017887494,-0.079895966,-0.00048755156,0.0003451976,0.03711287,3.1867597,0.2391
122,-0.10197341,3.7694273,-0.00012137265,-0.09007775,-0.00029945708,0.0004650332,0.03669205,3.157147,0.2341
123,-0.10412573,4.065215,8.964928E-05,-0.080290966,-0.00012502953,0.0003245806,0.036656674,3.1371806,0.2293
124,-0.10598768,3.820704,-2.6782935E-05,-0.07306777,-4.1021573E-05,-0.00028894408,0.036588855,3.123824,0.2249
125,-0.10749022,3.658477,-0.00014544214,-0.05986088,5.727535E-05,-0.0011726449,0.036500677,3.1227903,0.2209
126,-0.10861476,3.3848147,-1.1713598E-05,-0.054761887,0.00020586644,-0.0018209395,0.03669484,3.1262076,0.2173
127,-0.10931402,3.1959178,0.00028904504,-0.054348793,0.00038582907,-0.0021162098,0.037369706,3.1297424,0.2139
128,-0.10977546,3.0037978,0.00044322267,-0.05394369,0.0006827771,-0.0029881576,0.038495697,3.1328106,0.2109
129,-0.1100254,3.2531989,1.9294883E-05,-0.06329896,0.0008231656,-0.004443216,0.039338175,3.1250684,0.2081
130,-0.11007388,3.8906114,2.4842431E-05,-0.10917648,0.00068667246,-0.005788,0.040049676,3.070104,0.2057
131,-0.10984738,3.9321582,0.00017906916,-0.11141137,0.0004080173,-0.004173627,0.040636767,3.014519,0.2043
132,-0.10930528,3.8689468,-5.6269382E-05,-0.084197305,0.0007424759,-0.0032770098,0.04132297,2.9870446,0.2033
133,-0.108516015,4.0106916,4.6055942E-05,-0.06870228,0.0015892966,-0.004114955,0.042958323,2.9742274,0.2027
134,-0.1074171,3.8740954,-2.465972E-05,-0.08200633,0.0026504516,-0.0049043186,0.04558411,2.947317,0.2051
135,-0.10567714,4.053499,-2.7124426E-05,-0.12805186,0.0042671924,-0.0040499577,0.04982419,2.875215,0.2117
136,-0.10317047,5.410162,0.074277095,-0.17610857,0.006247699,-0.0005847362,0.130349,2.7585218,0.2089
137,-0.09982466,7.505882,0.14557329,-0.21124105,0.0032082764,0.004073038,0.27913055,2.6113536,0.2087
138,-0.0959139,10.725811,0.18922172,-0.23861945,-0.0032898926,0.006777464,0.46506238,2.4395118,0.2939
139,-0.09410023,11.318007,0.07754759,-0.25496313,-0.005633419,0.0032536963,0.5369766,2.2478023,0.3545
140,-0.09262253,12.143771,0.0060998327,-0.30404022,-0.004102736,0.0030861741,0.5389736,2.0068483,0.3483
141,-0.09092877,11.817635,0.007156532,-0.29439408,-0.00027200783,0.009728804,0.54585814,1.7821829,0.3299
142,-0.08925457,10.24522,0.0012389859,-0.21687296,7.774029E-05,0.015510703,0.5471749,1.6408207,0.3113
143,-0.087928474,8.549568,0.00077800424,-0.17530186,0.001149694,0.01860646,0.5491026,1.5441253,0.2877
144,-0.08719821,6.318173,0.0138593195,-0.12432708,0.0038246352,0.017823558,0.5667865,1.4976218,0.2615
145,-0.08684784,5.590569,0.04919287,-0.08647163,0.0015410192,0.015632465,0.6175204,1.4867827,0.2602
146,-0.08701036,4.549699,0.006632936,-0.060402423,-0.0031558492,0.017461874,0.6209975,1.5038421,0.2438
147,-0.08744538,3.99044,0.04048563,-0.04497118,-0.00081787456,0.015503128,0.6606652,1.5343741,0.2373
148,-0.0876078,3.5630598,0.06673755,-0.05386403,-0.0011548337,0.012861897,0.72624797,1.5533719,0.2396
149,-0.08706093,3.3790057,0.06450989,-0.060269803,-0.00425706,0.011621096,0.7865008,1.5647233,0.24
150,-0.08590777,4.665573,0.09026273,-0.068302035,-0.005819493,0.011941327,0.870944,1.5683626,0.2359
151,-0.08525709,5.4558616,0.1080602,-0.06897044,-0.006701243,0.012079261,0.972303,1.5714713,0.2512
152,-0.08514871,5.5626693,0.0976463,-0.07631107,-0.00853882,0.008963988,1.0614104,1.5641243,0.24
153,-0.0848176,6.5952935,0.071689434,-0.09483549,-0.010107743,0.0046108975,1.1229922,1.5338997,0.2233
154,-0.08427918,7.132405,0.034112122,-0.11998098,-0.0100535825,0.001853922,1.1470507,1.4757726,0.2094
155,-0.083946384,6.6022935,0.0040596244,-0.16484459,-0.0086778635,0.0017863334,1.1424325,1.3727144,0.2025
156,-0.08318315,6.5349135,0.0004685462,-0.1898389,-0.0072718025,0.0048702965,1.1356292,1.2477458,0.1972
157,-0.08169551,7.24235,0.0017636437,-0.18754093,-0.0064936453,0.007731641,1.1308992,1.1279365,0.1949
158,-0.07994721,8.441083,0.0029774427,-0.18446195,-0.0053863055,0.008268303,1.1284903,1.0117428,0.1954
159,-0.07852594,8.438321,0.0016040665,-0.17984621,-0.004609389,0.0080714915,1.1254851,0.89996815,0.1951
160,-0.077182844,8.263296,-0.00050793256,-0.16488586,-0.0042134337,0.007964752,1.1207637,0.803047,0.1935
161,-0.07605989,8.176987,-0.00038993903,-0.15361348,-0.00421222,0.007435242,1.1161615,0.7168688,0.192
162,-0.07525066,7.913643,-0.0003761713,-0.14004089,-0.004257301,0.007425628,1.111528,0.64425355,0.1905
163,-0.07481078,6.9630237,0.0005607953,-0.12387725,-0.00452773,0.008305016,1.1075611,0.5886813,0.1897
164,-0.074619845,5.6643333,0.0074042687,-0.099188715,-0.005135461,0.009406755,1.1098299,0.55889934,0.1895
165,-0.07441878,4.5496325,0.008211037,-0.068995275,-0.006085328,0.009138354,1.1119556,0.55904245,0.1892
166,-0.074122645,3.3992367,0.0022219731,-0.053944916,-0.0066934833,0.0069123856,1.1074841,0.5720099,0.1884
167,-0.07348955,2.7355149,-0.00042324638,-0.050423075,-0.00665071,0.0048500625,1.1004101,0.5864369,0.1875
168,-0.07240305,2.3973126,-0.00077637244,-0.063419,-0.0062394687,0.004190075,1.0933943,0.587208,0.1844
169,-0.070932105,2.0955145,-0.0003171248,-0.061751664,-0.0057157497,0.0061102244,1.0873615,0.59156656,0.1809
170,-0.06923348,1.652195,0.00013072728,-0.036087316,-0.005632638,0.007982161,1.0818595,0.6234614,0.1784
171,-0.06738424,2.2789555,0.012709238,-0.0273722,-0.005606764,0.007393514,1.088962,0.6634827,0.177
172,-0.06555706,2.5442445,0.010758727,-0.028121063,-0.006087368,0.0060020476,1.0936333,0.7013637,0.1758
173,-0.063777566,2.7985194,0.004413657,-0.04410819,-0.006110301,0.0041073663,1.0919367,0.7213629,0.1747
174,-0.061865248,3.4226124,0.009254767,-0.083957955,-0.0056344713,0.0033221866,1.095557,0.7007271,0.1739
175,-0.0597017,4.3880258,0.028573528,-0.1160359,-0.0055661644,0.0046881116,1.1185644,0.6493793,0.1732
176,-0.05756169,5.104405,0.027588904,-0.12502345,-0.0064810864,0.006279593,1.1396722,0.5906355,0.1725
177,-0.055694778,6.052459,0.008876725,-0.13624953,-0.0074162707,0.0058938754,1.1411326,0.5202798,0.1718
178,-0.054290093,6.9892735,0.010732505,-0.13992883,-0.0070550367,0.0044678072,1.1448101,0.44481882,0.171
179,-0.053523578,6.8353443,0.011872608,-0.12987618,-0.0065894197,0.0035182869,1.1500933,0.37846094,0.1704
180,-0.053249795,6.1435356,0.012640043,-0.11552258,-0.0065109306,0.0033690704,1.1562223,0.32630745,0.1701
181,-0.05341013,5.0209975,0.013657707,-0.10818102,-0.0068228017,0.0031719233,1.1630573,0.28129834,0.1699
182,-0.053828653,3.8367352,0.014231664,-0.10268849,-0.007186631,0.002892063,1.1701024,0.24150193,0.1697
183,-0.054205354,3.0283794,0.016142484,-0.0859701,-0.0074103884,0.003061256,1.1788344,0.21859309,0.1693
184,-0.05448669,2.8562777,0.038435016,-0.07285222,-0.007628268,0.0031484172,1.2096412,0.20888929,0.1685
185,-0.054667987,2.968839,0.051372208,-0.065910116,-0.009286364,0.0030533974,1.251727,0.20603259,0.1677
186,-0.05484243,3.099775,0.04623751,-0.0732589,-0.011185505,0.0023121224,1.286779,0.1950858,0.1669
187,-0.055073597,3.2249403,0.035506707,-0.08449523,-0.011701393,0.0017179797,1.3105843,0.17230855,0.166
188,-0.055339236,3.6763244,0.034964405,-0.09187703,-0.01086767,0.002114194,1.334681,0.14254571,0.1652
189,-0.055855412,3.6890705,0.034153935,-0.081079505,-0.009483155,0.0026874999,1.3593519,0.12415371,0.1644
190,-0.056726433,2.9964263,0.023548944,-0.06573726,-0.00844445,0.0023187269,1.3744564,0.12073518,0.1636
191,-0.057751138,2.0017142,0.010296669,-0.059159983,-0.008014385,0.0015294916,1.3767387,0.12310469,0.1628
192,-0.05857805,1.5119457,0.0062505207,-0.059336305,-0.008024175,0.0013674014,1.374965,0.1251358,0.162
193,-0.059052106,1.3576529,0.0040740515,-0.05403777,-0.008209337,0.001614173,1.3708297,0.13271222,0.1613
194,-0.059225954,1.2680243,0.0015729967,-0.04549958,-0.008512882,0.0016154911,1.3638898,0.14882813,0.1605
195,-0.05917519,1.4097321,-7.014265E-05,-0.043785747,-0.00869746,0.0012155487,1.3551222,0.16625793,0.1598
196,-0.058970846,1.6286787,-7.7392506E-05,-0.047212955,-0.008658898,0.00048032613,1.346386,0.17952532,0.159
197,-0.058661498,2.0799932,-0.0002236968,-0.05332866,-0.008390733,-0.00018596165,1.3377715,0.18601069,0.1582
198,-0.058391687,2.2863727,0.0010699321,-0.06125806,-0.00790653,-0.00047267415,1.3309349,0.18427996,0.1575
199,-0.058135983,2.2931514,0.0026510283,-0.06819192,-0.007436936,-0.00031642077,1.326149,0.17577162,0.1568
200,-0.057792265,2.356057,0.0042326325,-0.075949654,-0.0071910634,8.3549756E-05,1.3231906,0.15990552,0.156
201,-0.057415064,2.4453027,0.0065439194,-0.077843964,-0.007320738,0.00041970165,1.3224137,0.14248127,0.1552
202,-0.0570332,2.6676571,0.007584481,-0.08009567,-0.007778514,0.000661915,1.3222197,0.1230475,0.1563
203,-0.056744713,2.9382854,0.010543459,-0.08172036,-0.008255188,0.0009212849,1.324508,0.10224843,0.1603
204,-0.056643683,3.0873556,0.012158795,-0.08233965,-0.008536851,0.0013485219,1.3281299,0.081257306,0.1648
205,-0.056745905,2.7548103,0.009221117,-0.07480784,-0.008605684,0.0015295311,1.3287454,0.067979,0.1665
206,-0.056939222,2.2701228,0.0064550824,-0.0665765,-0.008480638,0.0010810884,1.3267198,0.062483594,0.1646
207,-0.057047803,2.2375681,0.008396738,-0.06890354,-0.008352691,0.00044552315,1.3267639,0.05402558,0.1626
208,-0.057085354,2.1858318,0.017848657,-0.067110084,-0.008246425,0.00063238153,1.336366,0.04754788,0.1605
209,-0.05701482,2.0535407,0.021630874,-0.064116605,-0.008344011,0.0012725526,1.349653,0.044703834,0.1585
210,-0.056846734,2.0453565,0.020056887,-0.055276215,-0.008576232,0.0015697215,1.3611336,0.05099734,0.1565
211,-0.05679478,1.8329079,0.013839331,-0.04597957,-0.008640241,0.00090067415,1.3663328,0.065918446,0.1546
212,-0.056896407,1.4531366,0.0075624757,-0.039405808,-0.008597912,-0.00010160586,1.3652973,0.08641104,0.1528
213,-0.05695909,1.2810688,0.0036351841,-0.040567614,-0.0086550135,-0.0007735505,1.3602774,0.105069876,0.1511
214,-0.056861836,1.4385256,0.0024064637,-0.047472525,-0.008830658,-0.0011953469,1.3538532,0.11640201,0.1494
215,-0.056655206,1.6820717,0.0015748184,-0.06030912,-0.008918985,-0.0013974393,1.3465091,0.11469546,0.1475
216,-0.056315757,1.9663591,0.0016455401,-0.071523495,-0.008911418,-0.0010798088,1.3392433,0.102092154,0.1455
217,-0.055844285,2.3152976,0.0029179577,-0.07593885,-0.008806371,-0.00051253015,1.3333548,0.08564077,0.1433
218,-0.05537569,2.4861536,0.005914762,-0.07185863,-0.008721821,-0.00018775159,1.3305478,0.0735944,0.1418
219,-0.05500972,2.4050725,0.007780446,-0.06238357,-0.008795938,-0.00023644874,1.3295323,0.07097439,0.1412
220,-0.054788787,2.1554852,0.007855387,-0.05506137,-0.009093542,-0.00056485145,1.3282942,0.07534816,0.1404
221,-0.054664012,1.878631,0.0071809627,-0.05256149,-0.009572132,-0.0010254136,1.3259029,0.08176126,0.1396
222,-0.054552354,1.7561848,0.006398567,-0.06063668,-0.0101836985,-0.0016641635,1.3221178,0.07946042,0.1388
223,-0.054328043,1.7176275,0.005836116,-0.066356,-0.010645277,-0.0018900068,1.3173087,0.07121441,0.1383
224,-0.053953227,1.7327868,0.005976859,-0.066232964,-0.010765309,-0.0018372958,1.3125201,0.06314415,0.138
225,-0.053490497,1.6717389,0.0064354995,-0.057907995,-0.010541375,-0.0016966633,1.3084143,0.0635395,0.1382
226,-0.053040184,1.5782458,0.0073874923,-0.050855357,-0.010136303,-0.0017319665,1.3056655,0.07095218,0.138
227,-0.052628513,1.6516274,0.008523415,-0.05588424,-0.009785246,-0.0017242663,1.3044037,0.07334368,0.1351
228,-0.052303966,1.7657714,0.0099306265,-0.063463256,-0.009626071,-0.001317673,1.3047082,0.06856275,0.1313
229,-0.05204081,1.9398297,0.010385831,-0.06834956,-0.009887999,-0.00059142127,1.3052061,0.059621762,0.1287
230,-0.05179375,2.00588,0.009537617,-0.06331522,-0.010479259,-3.620074E-05,1.3042644,0.056270346,0.1267
231,-0.05151818,2.0087485,0.008390128,-0.06207983,-0.011034503,-0.00014054189,1.30162,0.05404998,0.125
232,-0.05120913,1.9925237,0.007519332,-0.062899254,-0.011371317,-0.0004985038,1.2977681,0.05065222,0.1236
233,-0.050932664,1.987644,0.007069178,-0.064949445,-0.011446002,-0.0009341072,1.2933912,0.04476867,0.1223
234,-0.050724443,1.8500164,0.007118421,-0.06055234,-0.011287233,-0.0013476097,1.2892225,0.04286872,0.121
235,-0.050507184,1.8023632,0.007120579,-0.057073224,-0.011062002,-0.0016533177,1.285281,0.04414218,0.1199
236,-0.050297476,1.8315498,0.0069718393,-0.057814904,-0.0108766025,-0.0017439051,1.2813762,0.044583376,0.1188
237,-0.05012631,1.7885487,0.0072292457,-0.057950933,-0.010843137,-0.0016299535,1.2777623,0.045002498,0.1179
238,-0.049955048,1.6833632,0.008072959,-0.055772718,-0.011000006,-0.0014754109,1.2748352,0.04775437,0.1177
239,-0.049714245,1.6282413,0.009001117,-0.052384414,-0.011344312,-0.0015191932,1.272492,0.05385077,0.1178
240,-0.049410958,1.5507646,0.009557519,-0.050408136,-0.01173524,-0.0019398524,1.2703143,0.06150278,0.1179
241,-0.049016673,1.5525129,0.010362883,-0.05341182,-0.012054359,-0.0023668148,1.2686229,0.06572415,0.1179
242,-0.04848947,1.6113027,0.010174628,-0.060695946,-0.0122613665,-0.0024303468,1.2665361,0.06259786,0.1176
243,-0.04789104,1.8460041,0.0091479365,-0.07284115,-0.01227736,-0.0018602757,1.2634068,0.047896434,0.1167
244,-0.04743844,1.8861264,0.0074336627,-0.06435405,-0.011859021,-0.0004566859,1.2589813,0.04308571,0.1116
245,-0.047198135,2.0063944,0.006338317,-0.0693855,-0.01150405,-0.00055833906,1.2538157,0.033141874,0.1096
246,-0.047232904,1.9890405,0.0058911913,-0.07269825,-0.011435962,-0.0008799866,1.2482709,0.019563645,0.1082
247,-0.04746238,1.8278626,0.005777964,-0.061720815,-0.011331329,-0.00055955496,1.2427175,0.017283278,0.1079
248,-0.047699112,1.7453185,0.006424735,-0.05771459,-0.011131435,-0.0004898281,1.2380108,0.019078862,0.1066
249,-0.047871567,1.6463413,0.0075092474,-0.053907048,-0.011023299,-0.00048214567,1.2344967,0.024689673,0.1055
250,-0.04792243,1.5229036,0.008240723,-0.051432468,-0.010966789,-0.0006106537,1.2317706,0.03264656,0.1045
251,-0.047802623,1.4916275,0.008264096,-0.051537067,-0.010930496,-0.000760965,1.2291043,0.04034853,0.1035
252,-0.047597487,1.5081522,0.008066112,-0.051949024,-0.010890369,-0.00087819755,1.22628,0.04752131,0.1026
253,-0.047412015,1.5062311,0.0074977065,-0.049890954,-0.010850432,-0.0010177064,1.2229272,0.05661265,0.1016
254,-0.04727731,1.5246075,0.0072447187,-0.05447766,-0.01083048,-0.0013328545,1.2193415,0.060802132,0.1007
255,-0.047124423,1.5487814,0.0069680787,-0.059830166,-0.010831764,-0.0012735077,1.2154778,0.059698462,0.0998
256,-0.046899613,1.503107,0.00655827,-0.0535974,-0.010770703,-0.0008061348,1.2112653,0.06529493,0.099
257,-0.04653523,1.6472058,0.00616086,-0.05551194,-0.010644597,-0.0008419578,1.2067816,0.068941034,0.0987
258,-0.046154857,1.7036003,0.0060436786,-0.054523464,-0.01051818,-0.0010891786,1.2023071,0.07332839,0.0983
259,-0.04579981,1.702019,0.0065924576,-0.055168338,-0.010420885,-0.0014930431,1.1984787,0.07666702,0.0979
260,-0.045435626,1.8503518,0.007464173,-0.06430665,-0.0103375595,-0.0017261155,1.1956053,0.07063425,0.0974
261,-0.04518469,1.7816445,0.008293342,-0.058565058,-0.010233488,-0.001382361,1.1936651,0.07068684,0.0968
262,-0.045031108,1.6520679,0.00854283,-0.052976448,-0.010085786,-0.001449056,1.1921222,0.076261334,0.0964
263,-0.044916272,1.5835998,0.00812862,-0.057650376,-0.009981587,-0.0016433581,1.1902692,0.076967604,0.0954
264,-0.044747293,1.5422938,0.007313441,-0.060754366,-0.009919873,-0.0009945637,1.1876628,0.07521868,0.0937
265,-0.04451096,1.5175687,0.0062991865,-0.060371954,-0.009848811,-0.00018112188,1.1841133,0.074665606,0.0922
266,-0.044309594,1.4452304,0.0055228504,-0.051375367,-0.009675237,0.0005713428,1.1799608,0.08386158,0.0913
267,-0.044064917,1.5025527,0.0053249546,-0.05301599,-0.009559524,0.00022730498,1.1757263,0.0910729,0.0903
268,-0.0437814,1.641401,0.0055646817,-0.058772165,-0.0095152715,-0.0002222826,1.1717757,0.09207846,0.0893
269,-0.043522216,1.7041737,0.0059955656,-0.05763166,-0.009503425,-0.00042929428,1.1682678,0.094017506,0.0882
270,-0.043289263,1.7629296,0.0063481405,-0.058585413,-0.009506027,-0.00070351496,1.1651099,0.09472858,0.087
