sample,relativeDensityError,localPressure,pressureAcceleration.X,pressureAcceleration.Y,viscosityAcceleration.X,viscosityAcceleration.Y,averageVelocity.X,averageVelocity.Y,CFL
16,-0.0006615122,7.0128665,0.0034597896,-0.0023552792,0.0019244325,-0.00081292354,-0.3097701,0.40685824,0.0091
17,-0.00055144227,6.258691,0.00926222,-0.0020801367,0.0010516809,-0.000869529,-0.2994562,0.43390855,0.0099
18,-0.0005788604,5.271152,0.013608067,-0.0017379978,0.00051977445,-0.00093029626,-0.28532836,0.46124026,0.0114
19,-0.00071654713,4.9078617,0.030607287,-0.0013434155,0.0008410467,-0.0009958805,-0.25388002,0.48890096,0.0144
20,-0.0009639064,5.5917854,0.06466725,-0.0010712188,0.0014032143,-0.0010679951,-0.18780956,0.5167618,0.0168
21,-0.0012646118,6.2688184,0.08834352,-0.0016906637,0.0016123714,-0.0011509516,-0.09785366,0.54392016,0.0163
22,-0.0015447537,6.351662,0.09827783,-0.0026785827,0.0013807432,-0.0012319334,0.0018049135,0.57000965,0.0132
23,-0.0017413496,5.9882746,0.093379796,-0.0038348648,0.0007641676,-0.0013027005,0.095948875,0.59487206,0.0083
24,-0.0018201271,5.355703,0.0758689,-0.0050000576,-4.4535085E-05,-0.0013575506,0.17177324,0.6185145,0.0082
25,-0.0017817814,4.565852,0.04873998,-0.0060325526,-0.0008017213,-0.0013949452,0.2197115,0.64108694,0.0091
26,-0.001656711,3.6995397,0.016479418,-0.0068365037,-0.0012923664,-0.0014171369,0.23489855,0.66283333,0.0095
27,-0.0014952818,3.6433456,-0.010692077,-0.00735663,-0.0013990876,-0.0014298297,0.22280739,0.68404686,0.0091
28,-0.0013409058,4.2964587,-0.014904077,-0.007564777,-0.0012041203,-0.0014421212,0.20669919,0.70504,0.0087
29,-0.001206696,4.7915735,-0.017151669,-0.0076712123,-0.0011441748,-0.001463368,0.18840334,0.72590536,0.0091
30,-0.0011180837,5.353593,-0.030938894,-0.007681919,-0.001294879,-0.0014921724,0.15616958,0.7467313,0.0095
31,-0.0010630488,5.6677275,-0.04665302,-0.007679303,-0.0013426471,-0.0015318295,0.10817391,0.7675202,0.0094
32,-0.0010059277,5.836174,-0.057638764,-0.0076908804,-0.0011781149,-0.0015830061,0.049357023,0.7882463,0.0092
33,-0.0009133418,6.1840587,-0.06044597,-0.00770787,-0.0008032643,-0.0016426496,-0.011892212,0.80889577,0.0093
34,-0.0007776419,6.5770135,-0.05469967,-0.007715059,-0.00025415164,-0.001704653,-0.066846035,0.82947606,0.0097
35,-0.00061323243,7.0514793,-0.04157574,-0.007706826,0.00033056174,-0.0017636124,-0.10809121,0.8500056,0.0102
36,-0.00045249859,7.471647,-0.024629872,-0.00769339,0.00080055,-0.0018162972,-0.13192053,0.8704959,0.0105
37,-0.00033915043,7.6890554,-0.0077077383,-0.007701799,0.0010636143,-0.0018626975,-0.13856466,0.8909314,0.0106
38,-0.00031570593,7.573125,0.0056940108,-0.007761936,0.0011099171,-0.0019057145,-0.13176073,0.91126376,0.011
39,-0.00040640432,7.091188,0.013180046,-0.007890363,0.0010051046,-0.0019497717,-0.11757558,0.93142366,0.0115
40,-0.0006056825,6.30665,0.014858221,-0.0080868695,0.0008565534,-0.0019992208,-0.10186081,0.9513376,0.0119
41,-0.0008801619,5.40599,0.013109334,-0.008338006,0.0007565101,-0.002056883,-0.08799496,0.9709427,0.0121
42,-0.0011802713,5.2673807,0.016332326,-0.0085498495,0.0007360939,-0.0021231852,-0.07092654,0.99026966,0.0122
43,-0.0014476974,5.6069107,0.02298493,-0.00870096,0.00063852454,-0.0021976368,-0.047303088,1.009371,0.0122
44,-0.0016432999,6.04282,0.026605505,-0.008845623,0.0003749174,-0.0022758648,-0.020322666,1.0282496,0.0124
45,-0.0017515818,6.3985114,0.026620498,-0.0090095475,4.213852E-05,-0.0023533965,0.0063399724,1.0468866,0.0126
46,-0.0017699598,6.655483,0.023009157,-0.009222175,-0.0003062037,-0.0024279258,0.029042926,1.0652366,0.0129
47,-0.0017069776,6.9951634,0.016755845,-0.009500607,-0.0006124739,-0.0024974705,0.045186296,1.0832385,0.0131
48,-0.0015934308,7.3028636,0.008596117,-0.009843547,-0.00076248986,-0.0025590218,0.053019926,1.1008359,0.0135
49,-0.0014705459,7.4603577,-0.00037511924,-0.010226179,-0.0007080916,-0.0026130383,0.051936712,1.1179967,0.0139
50,-0.0013757745,7.4119325,-0.008967034,-0.010609175,-0.00047856392,-0.0026623784,0.042491116,1.1347251,0.0141
51,-0.0013327599,7.5781384,-0.007567113,-0.0108627435,-0.00014260532,-0.0027103515,0.034781396,1.151152,0.0144
52,-0.0013267994,7.6746535,-0.0046141413,-0.011053231,0.00011090676,-0.0027618918,0.030278161,1.167337,0.0148
53,-0.0013343493,7.7023015,-0.0009813651,-0.011175965,0.00021882453,-0.0028160948,0.029515622,1.1833448,0.015
54,-0.0013375282,7.8414545,0.002496462,-0.011241311,0.00019559388,-0.0028706142,0.03220768,1.1992329,0.0152
55,-0.0013355414,7.980673,0.0028488075,-0.0112558305,0.00013337738,-0.0029234716,0.035189863,1.2150536,0.0155
56,-0.0013225276,8.195015,-0.00052910665,-0.011251665,7.945164E-05,-0.0029759756,0.034740206,1.2308259,0.0157
57,-0.0012853742,8.568071,-0.004003185,-0.011289022,8.134553E-05,-0.003028439,0.03081837,1.2465085,0.0159
58,-0.0012174249,9.079052,-0.0069849226,-0.011385606,0.00012033399,-0.0030792078,0.02395378,1.2620437,0.0161
59,-0.0011269251,9.522427,-0.008938941,-0.011546038,0.00013026617,-0.0031270352,0.015145104,1.2773706,0.0163
60,-0.0010261933,9.860521,-0.0095812185,-0.011761175,9.903022E-05,-0.003172071,0.0056629167,1.2924373,0.0166
61,-0.0009255608,10.123948,-0.008944963,-0.012019476,3.0287132E-05,-0.0032147157,-0.003251759,1.3072032,0.0169
62,-0.0008327762,10.310735,-0.007641905,-0.012304955,-6.075667E-05,-0.003255143,-0.010954421,1.3216431,0.0173
63,-0.00074972707,10.370686,-0.0062713735,-0.012609744,-0.00014226876,-0.0032933757,-0.017368063,1.33574,0.0176
64,-0.0006735325,10.337286,-0.005517005,-0.012928784,-0.00018075992,-0.0033287925,-0.023065828,1.3494824,0.0178
65,-0.0005957484,10.451248,-0.0057583633,-0.01326033,-0.00014673562,-0.0033601504,-0.028970927,1.3628619,0.0181
66,-0.00051458675,10.57699,-0.0057305107,-0.01359269,-8.3237064E-05,-0.0033875927,-0.034784675,1.3758817,0.0183
67,-0.00042796132,10.772293,-0.0049674166,-0.013910308,-5.724995E-06,-0.0034110458,-0.039757818,1.3885603,0.0186
68,-0.00033418337,11.047564,-0.0034231567,-0.014195944,7.141372E-05,-0.0034302883,-0.04310956,1.4009341,0.0188
69,-0.00023216008,11.347892,-0.0013169077,-0.014436795,0.00013376866,-0.0034452644,-0.0442927,1.413052,0.0191
70,-0.00012228885,11.697942,0.0021255563,-0.014639526,0.00017079506,-0.0034563262,-0.041996345,1.4249561,0.0193
71,-3.6756196E-06,12.122212,0.0066163004,-0.014815241,0.00016688737,-0.0034634732,-0.035213158,1.4366775,0.0196
72,0.00012546778,12.567698,0.01014483,-0.014963262,0.00011841924,-0.003466703,-0.02494991,1.4482474,0.0198
73,0.00026404858,12.992416,0.012320162,-0.0150964325,5.84372E-05,-0.003467188,-0.012571311,1.4596839,0.0201
74,0.0004097819,13.365071,0.012895562,-0.015232081,7.6961027E-07,-0.0034659996,0.00032502052,1.4709858,0.0203
75,0.00056117773,13.698679,0.011719062,-0.015382933,-4.0971416E-05,-0.0034635328,0.012003111,1.4821393,0.0206
76,0.00071724254,13.97974,0.009073156,-0.015554803,-6.406899E-05,-0.0034600769,0.021012198,1.4931244,0.0209
77,0.00087787706,14.224294,0.005404112,-0.015748246,-6.882136E-05,-0.0034551185,0.026347488,1.503921,0.0212
78,0.0010432799,14.455819,0.0011814461,-0.015958393,-6.190547E-05,-0.0034479988,0.02746703,1.5145147,0.0214
79,0.0012132525,14.747817,-0.0017037675,-0.016192498,-5.1412393E-05,-0.0034387782,0.02571185,1.5248834,0.0217
80,0.0013901789,15.1368885,-0.003847073,-0.016432924,-5.7219073E-05,-0.0034266561,0.021807557,1.5350238,0.0219
81,0.0015724698,15.536192,-0.005317713,-0.016675035,-6.193016E-05,-0.0034129003,0.016427914,1.544936,0.0222
82,0.0017582376,15.937132,-0.006266159,-0.016920408,-5.942692E-05,-0.0033984263,0.010102328,1.554617,0.0224
83,0.001946489,16.34607,-0.0070953006,-0.017172666,-4.2160198E-05,-0.0033838805,0.0029648675,1.5640604,0.0227
84,0.0021385152,16.751493,-0.0072800876,-0.017429905,1.4168734E-06,-0.0033695553,-0.0043138033,1.573261,0.0229
85,0.002335906,17.168295,-0.0065383227,-0.01769247,6.651067E-05,-0.0033558568,-0.010785615,1.5822127,0.0232
86,0.002539456,17.59209,-0.00497432,-0.017957207,0.0001394034,-0.0033433808,-0.015620532,1.5909121,0.0234
87,0.0027483702,18.036348,-0.002914041,-0.01822298,0.0002003283,-0.0033326612,-0.018334245,1.5993565,0.0236
88,0.0029588738,18.492668,-0.00051221706,-0.018486418,0.00023148027,-0.0033243545,-0.018614981,1.6075457,0.0238
89,0.0031656025,18.93552,0.0016009575,-0.018745018,0.00021770743,-0.003318845,-0.016796317,1.6154819,0.024
90,0.0033634899,19.350304,0.0032940127,-0.018996902,0.00016904864,-0.003316426,-0.013333255,1.6231686,0.0242
91,0.0035497544,19.734497,0.004401755,-0.019240474,0.000102422026,-0.003317269,-0.008829079,1.6306108,0.0245
92,0.0037256875,20.09108,0.0047814446,-0.019473888,3.7476453E-05,-0.0033215478,-0.004010157,1.6378154,0.0248
93,0.0038948653,20.436274,0.004453579,-0.019695044,-8.932814E-06,-0.003329513,0.00043448916,1.6447908,0.025
94,0.0040626526,20.789354,0.003602755,-0.019901428,-2.9408277E-05,-0.003341398,0.004007836,1.651548,0.0253
95,0.00423342,21.175615,0.0024259884,-0.02009213,-2.9204923E-05,-0.003357276,0.0064046197,1.6580986,0.0256
96,0.004409154,21.579977,0.0010560686,-0.020265901,-2.3478691E-05,-0.0033769761,0.0074372096,1.6644557,0.0258
97,0.0045895576,22.008438,-0.00034465615,-0.020422835,-2.0441139E-05,-0.0034002517,0.0070721125,1.6706326,0.026
98,0.004772544,22.438084,-0.0016656499,-0.020565517,-2.5343694E-05,-0.0034267548,0.005381119,1.6766404,0.0263
99,0.004955232,22.871529,-0.0027425783,-0.02069668,-3.2655906E-05,-0.003456174,0.0026058848,1.6824875,0.0265
100,0.0051348405,23.303864,-0.0033403847,-0.020821277,-3.5193152E-05,-0.0034882133,-0.00076969323,1.688178,0.0268
101,0.005310376,23.730206,-0.0035401892,-0.020945199,-2.60183E-05,-0.0035225642,-0.004335901,1.6937102,0.027
102,0.0054819384,24.143528,-0.0032251372,-0.02107399,-2.636081E-06,-0.0035588078,-0.0075636744,1.6990775,0.0272
103,0.0056508183,24.553308,-0.002575116,-0.021213716,3.359405E-05,-0.003596329,-0.010105196,1.7042674,0.0275
104,0.0058184066,24.95938,-0.0015543483,-0.021362957,7.363212E-05,-0.003634523,-0.011585913,1.7092699,0.0277
105,0.005986392,25.365923,-0.00046279965,-0.021523925,0.000107500724,-0.0036729171,-0.011941211,1.7140731,0.0279
106,0.006155471,25.779203,0.0007166627,-0.021689715,0.00012645233,-0.003710739,-0.011098096,1.7186726,0.0281
107,0.0063261385,26.192047,0.0017250233,-0.021861263,0.00012505552,-0.0037473391,-0.009248017,1.7230641,0.0283
108,0.006498098,26.60552,0.002435415,-0.022031818,0.00010702095,-0.0037820593,-0.0067055817,1.7272501,0.0286
109,0.006671349,27.01883,0.0028311496,-0.022201765,7.84118E-05,-0.0038144828,-0.0037960198,1.731234,0.0288
110,0.006846785,27.43555,0.0028383795,-0.022370374,4.8283517E-05,-0.0038440474,-0.00090935675,1.7350194,0.029
111,0.007025301,27.85066,0.0025340947,-0.022537516,2.291214E-05,-0.0038701762,0.00164765,1.7386118,0.0292
112,0.0072085853,28.27705,0.0019140433,-0.022705,5.517275E-06,-0.003892225,0.0035672106,1.7420145,0.0294
113,0.007397532,28.7114,0.0012089213,-0.022873482,-4.618798E-06,-0.0039096368,0.004771513,1.7452315,0.0296
114,0.007593433,29.150541,0.00030438608,-0.023042154,-1.0436274E-05,-0.003921734,0.0050654626,1.7482675,0.0298
115,0.007796287,29.612617,-0.000587986,-0.023210017,-1.4680991E-05,-0.003928031,0.004462796,1.7511295,0.03
116,0.008005202,30.076887,-0.0013803275,-0.023378162,-1.853291E-05,-0.0039283796,0.003063935,1.7538229,0.0302
117,0.008219083,30.55177,-0.002150227,-0.023545457,-2.3623536E-05,-0.0039226585,0.00089008454,1.7563548,0.0305
118,0.00843654,31.024948,-0.0026986918,-0.023714285,-2.2143146E-05,-0.003911098,-0.0018307503,1.7587295,0.0307
119,0.008657673,31.508158,-0.0028994617,-0.023887297,-1.0629444E-05,-0.003893704,-0.0047408417,1.7609484,0.031
120,0.008883079,31.980148,-0.0029788918,-0.02406103,1.0054862E-05,-0.0038706071,-0.0077096783,1.7630168,0.0312
121,0.009113649,32.45537,-0.0025892917,-0.02423745,4.135533E-05,-0.003842,-0.010257615,1.7649374,0.0315
122,0.009351075,32.940998,-0.001957855,-0.024412785,7.331139E-05,-0.003808124,-0.012142158,1.7667165,0.0317
123,0.0095958505,33.416855,-0.001460262,-0.024582312,0.00010083763,-0.0037696932,-0.013501583,1.7683644,0.0319
124,0.009847879,33.924255,-0.00040284972,-0.024748132,0.00012111602,-0.0037270547,-0.013783316,1.7698894,0.0321
125,0.010106166,34.42374,0.00049417425,-0.024902372,0.00012783325,-0.0036810406,-0.013161309,1.7713059,0.0324
126,0.010368724,34.942326,0.0015309751,-0.025053743,0.00012121841,-0.0036321536,-0.011509116,1.77262,0.0326
127,0.010634363,35.472218,0.002252653,-0.025199134,0.000105699735,-0.003581049,-0.009150763,1.7738398,0.0328
128,0.010900994,36.018147,0.0033084431,-0.025343029,8.665815E-05,-0.0035288564,-0.005755662,1.7749679,0.033
129,0.011167923,36.556206,0.0039263,-0.025483832,6.0644135E-05,-0.003475967,-0.0017687179,1.7760081,0.0332
130,0.011435449,37.088703,0.0040547177,-0.025621846,3.3839468E-05,-0.0034231388,0.0023198396,1.7769631,0.0334
131,0.011702974,37.634964,0.003336506,-0.025761371,5.4249685E-06,-0.0033716448,0.0056617702,1.7778301,0.0336
132,0.011970599,38.15545,0.002498131,-0.025899976,-1.6384814E-05,-0.0033220078,0.008143516,1.7786082,0.0338
133,0.012238323,38.678818,0.0017876144,-0.026039464,-3.2515727E-05,-0.003274842,0.009898615,1.7792939,0.034
134,0.012504359,39.197445,0.00049411925,-0.02618104,-5.337713E-05,-0.0032310896,0.010339358,1.7798817,0.0342
135,0.012768606,39.703953,-0.00059453247,-0.026323104,-6.807451E-05,-0.0031910513,0.009676751,1.7803676,0.0343
136,0.013030568,40.207916,-0.0012922926,-0.026466215,-7.47537E-05,-0.0031552836,0.008309704,1.7807461,0.0346
137,0.013289451,40.69123,-0.00163999,-0.026608972,-7.682781E-05,-0.003124101,0.0065928865,1.781013,0.0348
138,0.013545652,41.18054,-0.0021051646,-0.026749426,-7.275736E-05,-0.0030974406,0.0044149645,1.7811662,0.0349
139,0.01379917,41.66946,-0.0025518152,-0.026886255,-5.9312122E-05,-0.0030756164,0.0018038371,1.7812042,0.0351
140,0.014050404,42.147663,-0.0020826904,-0.02701701,-3.483151E-05,-0.00305875,-0.00031368478,1.7811285,0.0353
141,0.014300345,42.62507,-0.001393267,-0.027140185,-1.0724212E-05,-0.0030466188,-0.001717676,1.7809417,0.0355
142,0.014549791,43.11272,-0.00060688326,-0.02725622,4.1800845E-06,-0.0030390269,-0.0023203793,1.7806464,0.0357
143,0.0147982435,43.591045,7.017061E-05,-0.027363947,1.1219428E-05,-0.003035478,-0.0022389893,1.7802471,0.0359
144,0.015045503,44.07902,0.00063819916,-0.027459214,1.2542302E-05,-0.003035863,-0.0015882478,1.779752,0.0361
145,0.015291472,44.569633,0.0012272322,-0.02754522,6.739592E-06,-0.0030397743,-0.00035427595,1.7791669,0.0363
146,0.015536049,45.057823,0.0015602253,-0.027627343,-3.41005E-06,-0.003046836,0.0012025393,1.7784928,0.0366
147,0.015778342,45.530666,0.0018214379,-0.027708707,-1.4935949E-05,-0.0030567655,0.003009041,1.7777274,0.0367
148,0.016018152,46.019264,0.0016938135,-0.02779155,-2.7364344E-05,-0.0030692325,0.0046754903,1.7768666,0.037
149,0.016256172,46.502483,0.0013637531,-0.027883044,-3.688606E-05,-0.0030840046,0.006002357,1.7758995,0.0372
150,0.0164933,46.97022,0.0010264607,-0.027990067,-4.1843887E-05,-0.0031003626,0.006986974,1.7748091,0.0374
151,0.016730625,47.440445,0.00031772812,-0.028115183,-4.487184E-05,-0.0031175087,0.0072598304,1.7735764,0.0376
152,0.01696964,47.916424,-0.00023225578,-0.028262738,-4.26426E-05,-0.0031349366,0.006984932,1.7721786,0.0378
153,0.01721243,48.39986,-0.00092797464,-0.028437579,-3.8482212E-05,-0.00315178,0.006018475,1.7705894,0.038
154,0.017460981,48.901676,-0.0020069943,-0.028641907,-3.2378084E-05,-0.003166847,0.0039791027,1.7687806,0.0382
155,0.017716983,49.401707,-0.0030225941,-0.028876692,-2.0095145E-05,-0.0031789825,0.0009364136,1.766725,0.0384
156,0.017981429,49.912395,-0.0034727012,-0.029142493,-1.17615436E-07,-0.003187396,-0.0025364053,1.764395,0.0386
157,0.018255213,50.420273,-0.0034430996,-0.029432802,2.3640581E-05,-0.0031917759,-0.005955864,1.7617705,0.0389
158,0.018538335,50.91727,-0.0030379908,-0.029739553,5.113206E-05,-0.003192087,-0.008942722,1.7588388,0.0391
159,0.018829107,51.452423,-0.0022193773,-0.030065907,7.845444E-05,-0.0031888161,-0.011083646,1.7555841,0.0392
160,0.019126534,51.974632,-0.0011409799,-0.030398963,9.697325E-05,-0.0031827379,-0.012127653,1.7520024,0.0394
161,0.019429723,52.475395,0.00046900447,-0.030733025,0.00010521552,-0.0031736481,-0.011553433,1.7480958,0.0396
162,0.01973927,53.00194,0.0019481641,-0.03106515,9.884522E-05,-0.003161039,-0.009506423,1.7438695,0.0399
163,0.02005577,53.54559,0.0032300856,-0.03138462,8.194165E-05,-0.0031461956,-0.006194396,1.7393388,0.04
164,0.020378828,54.0629,0.0040282477,-0.031680375,5.5274646E-05,-0.0031298602,-0.0021108736,1.7345284,0.0402
165,0.020707447,54.587418,0.004513561,-0.031954948,2.4701629E-05,-0.0031116412,0.0024273887,1.7294619,0.0404
166,0.021038651,55.149994,0.0040506623,-0.03221526,-1.350884E-05,-0.0030932797,0.0064645424,1.7241534,0.0405
167,0.021370947,55.67415,0.0030534016,-0.03245573,-4.3808857E-05,-0.0030759915,0.009474135,1.7186216,0.0407
168,0.021702845,56.207478,0.0016467704,-0.032679137,-6.345586E-05,-0.0030586289,0.0110574495,1.7128838,0.0409
169,0.022030273,56.728283,0.0005822602,-0.03288932,-6.997046E-05,-0.0030431093,0.011569739,1.7069514,0.0409
170,0.022353131,57.2533,-0.0010903971,-0.033089485,-7.1822025E-05,-0.0030287215,0.01040752,1.7008332,0.0411
171,0.02267311,57.777336,-0.0026033297,-0.0332766,-5.5999462E-05,-0.00301578,0.0077481912,1.6945409,0.0413
172,0.022990901,58.244232,-0.003867448,-0.03345253,-3.784328E-05,-0.0030048888,0.0038428996,1.6880834,0.0413
173,0.02330939,58.781906,-0.0049335277,-0.03361742,-1.7649976E-05,-0.0029943231,-0.0011082779,1.6814717,0.0415
174,0.023629565,59.32961,-0.005134807,-0.03377199,4.683485E-06,-0.0029865417,-0.006238401,1.6747131,0.0417
175,0.023951529,59.842094,-0.00514372,-0.033918206,3.673071E-05,-0.002980395,-0.011345391,1.6678146,0.0417
176,0.02427717,60.36075,-0.004335561,-0.03405916,7.2548995E-05,-0.002976145,-0.015608403,1.6607792,0.0419
177,0.024606286,60.889744,-0.0032258201,-0.034197506,9.719133E-05,-0.002973775,-0.018737031,1.653608,0.0421
178,0.024936993,61.411854,-0.0016071032,-0.03433018,0.000121651334,-0.0029742592,-0.020222483,1.6463035,0.0421
179,0.025268791,61.900578,0.00055078027,-0.034459114,0.00014202038,-0.002978376,-0.019529682,1.6388661,0.0423
180,0.025603572,62.37991,0.002626148,-0.034586232,0.00014484125,-0.00298486,-0.016758693,1.631295,0.0425
181,0.02594292,62.882145,0.00425318,-0.03471293,0.0001316758,-0.0029923928,-0.012373837,1.6235896,0.0427
182,0.026285548,63.392868,0.0048623374,-0.034837857,0.000100160534,-0.0030016364,-0.007411339,1.6157502,0.0429
183,0.026628671,63.887352,0.0048259366,-0.03496787,6.053109E-05,-0.0030113452,-0.0025248711,1.6077709,0.043
184,0.026968319,64.390396,0.0047358554,-0.035091333,2.5477104E-05,-0.003021174,0.0022364615,1.5996585,0.0432
185,0.027302403,64.87843,0.0034872785,-0.035210315,-4.541239E-06,-0.003032524,0.0057191993,1.5914156,0.0434
186,0.02763152,65.32846,0.0016793649,-0.035333924,-2.138561E-05,-0.003044818,0.0073771784,1.5830369,0.0436
187,0.027957259,65.75187,-0.00041353703,-0.035465393,-2.494886E-05,-0.0030568156,0.006938692,1.5745146,0.0438
188,0.028282005,66.22415,-0.0018224012,-0.035602167,-1.31428405E-05,-0.003068134,0.0051031485,1.5658443,0.0439
189,0.02860536,66.69592,-0.0027443168,-0.035745896,7.943936E-06,-0.0030798116,0.0023667752,1.5570186,0.0442
190,0.02892504,67.14153,-0.0027935556,-0.035893753,2.5197887E-05,-0.003090378,-0.00040158254,1.5480345,0.0444
191,0.029241541,67.58461,-0.0018415457,-0.03604732,3.190868E-05,-0.0030984958,-0.0022112196,1.5388887,0.0446
192,0.029557148,67.999825,-0.0007088915,-0.036209572,3.2075983E-05,-0.0031042912,-0.002888035,1.5295749,0.0449
193,0.029875139,68.432816,0.0004960621,-0.036381602,3.3028362E-05,-0.0031075818,-0.0023589446,1.5200857,0.0451
194,0.030200778,68.85231,0.0015288435,-0.036558848,3.6281548E-05,-0.0031084812,-0.00079381966,1.5104183,0.0453
195,0.03053675,69.31598,0.0023208566,-0.03673586,4.1266463E-05,-0.003105312,0.0015683032,1.5005772,0.0456
196,0.030877588,69.75161,0.002841238,-0.036906824,4.0590246E-05,-0.0031001146,0.0044501317,1.4905702,0.0458
197,0.031218627,70.16666,0.0030915576,-0.03706986,3.159502E-05,-0.0030914196,0.007573284,1.4804089,0.046
198,0.031557776,70.572395,0.0031099035,-0.03722721,1.3057826E-05,-0.003079565,0.010696245,1.4701022,0.0462
199,0.031894542,70.98403,0.0027554724,-0.037386645,-1.163751E-05,-0.0030654583,0.013440081,1.45965,0.0465
200,0.032230116,71.42762,0.0019799795,-0.037547898,-3.547912E-05,-0.003050711,0.015384581,1.4490515,0.0467
201,0.032562513,71.862595,0.001115987,-0.037704386,-7.0779315E-05,-0.0030372548,0.01642979,1.4383098,0.0468
202,0.032891333,72.27852,0.00028281714,-0.03785254,-0.00010934352,-0.0030197809,0.016603261,1.4274375,0.047
203,0.033217568,72.66866,-0.00041253996,-0.037988335,-0.0001376823,-0.0029945697,0.01605304,1.4164546,0.047
204,0.033543803,73.073845,-0.0017578792,-0.038115084,-0.0001441717,-0.0029634167,0.014150989,1.4053761,0.0468
205,0.033872027,73.48752,-0.0030548524,-0.03823103,-0.00012299158,-0.002931451,0.010973145,1.3942137,0.0466
206,0.03420055,73.91264,-0.0038551574,-0.03833705,-8.689715E-05,-0.0028997278,0.0070310906,1.3829769,0.0446
207,0.03452132,74.32442,-0.0041173436,-0.038431667,-4.3302873E-05,-0.002871361,0.0028704442,1.3716738,0.043
208,0.034824707,74.69035,-0.0038214747,-0.038516045,2.7923395E-06,-0.0028477486,-0.00094823807,1.3603101,0.0422
209,0.03510793,75.05208,-0.003020684,-0.03859089,4.154877E-05,-0.002826412,-0.0039273733,1.3488927,0.0396
210,0.035366714,75.39091,-0.0015915728,-0.038656157,5.3695927E-05,-0.0028098125,-0.0054652505,1.3374268,0.0375
211,0.035602547,75.72374,0.0002630962,-0.03871169,3.737697E-05,-0.002794154,-0.005164777,1.3259209,0.0374
212,0.03582219,76.075195,0.0012170125,-0.03875762,-1.3892353E-06,-0.0027748905,-0.0039491537,1.3143884,0.0371
213,0.03603359,76.41684,0.0018516723,-0.03878988,-3.6670008E-05,-0.0027497734,-0.0021341513,1.3028488,0.0367
214,0.03624469,76.74962,0.0021413239,-0.038807157,-5.690537E-05,-0.0027178687,-4.973293E-05,1.2913238,0.0362
215,0.036461152,77.06581,0.0021133951,-0.038810953,-5.72545E-05,-0.0026806695,0.0020064076,1.2798321,0.0357
216,0.036684472,77.37472,0.0018114031,-0.03880258,-4.005982E-05,-0.002642141,0.0037777512,1.2683874,0.0351
217,0.036911566,77.66132,0.0012867815,-0.03878258,-1.9937956E-05,-0.0026071349,0.005044595,1.2569977,0.0344
218,0.03713866,77.94298,0.0006003002,-0.038751278,-3.6201338E-06,-0.0025783088,0.005641274,1.245668,0.0338
219,0.037361283,78.25073,-0.00084529043,-0.03870822,3.9106662E-06,-0.0025568565,0.0047998945,1.234403,0.033
220,0.03757099,78.54261,-0.002386249,-0.038655397,1.0008994E-05,-0.002548365,0.0024236543,1.2231992,0.0323
221,0.03776133,78.807526,-0.003574129,-0.03859734,2.2987237E-05,-0.0025512385,-0.0011274873,1.2120507,0.0316
222,0.037930407,79.049614,-0.0041082385,-0.038536355,4.6288726E-05,-0.002560634,-0.005189437,1.2009537,0.0307
