sample,simulationStep,simulationStepsTime,timeSteps,particles,solver,fViscosity,stiffness,iterations,timeStep,densityError,cfl,boundary,bViscosity,gamma1,gamma2,gamma3
233,34698,2.6291,347,1650,SESPH,40,35000,0,0.01,0.08460672,0.0006489436,Mirroring,40,1,1,1
234,34798,2.8528,348,1650,SESPH,40,35000,0,0.01,0.115313895,0.0005743466,Mirroring,40,1,1,1
235,34898,2.9405,349,1650,SESPH,40,35000,0,0.01,0.15240656,0.00056062866,Mirroring,40,1,1,1
236,34997,2.8223,350,1650,SESPH,40,35000,0,0.01,0.17919637,0.00056649506,Mirroring,40,1,1,1
237,35097,2.5646,351,1650,SESPH,40,35000,0,0.01,0.18901412,0.00048552515,Mirroring,40,1,1,1
238,35197,2.672,352,1650,SESPH,40,35000,0,0.01,0.17944218,0.0005037584,Mirroring,40,1,1,1
239,35297,2.6,353,1650,SESPH,40,35000,0,0.01,0.15594345,0.0006604479,Mirroring,40,1,1,1
240,35397,3.436,354,1650,SESPH,40,35000,0,0.01,0.12367187,0.0006126807,Mirroring,40,1,1,1
241,35497,2.7275,355,1650,SESPH,40,35000,0,0.01,0.088264436,0.000559612,Mirroring,40,1,1,1
242,35597,2.5835,356,1650,SESPH,40,35000,0,0.01,0.06613839,0.00039811188,Mirroring,40,1,1,1
243,35697,2.5359,357,1650,SESPH,40,35000,0,0.01,0.05975327,0.00038823477,Mirroring,40,1,1,1
244,35797,2.8065,358,1650,SESPH,40,35000,0,0.01,0.07090413,0.0006272883,Mirroring,40,1,1,1
245,35897,2.6108,359,1650,SESPH,40,35000,0,0.01,0.094305314,0.00067940366,Mirroring,40,1,1,1
246,35996,2.5127,360,1650,SESPH,40,35000,0,0.01,0.12916915,0.0015433489,Mirroring,40,1,1,1
247,36096,2.9936,361,1650,SESPH,40,35000,0,0.01,0.1600622,0.0019284424,Mirroring,40,1,1,1
248,36196,2.6632,362,1650,SESPH,40,35000,0,0.01,0.18188486,0.0031866177,Mirroring,40,1,1,1
249,36296,2.679,363,1650,SESPH,40,35000,0,0.01,0.18914776,0.0026952045,Mirroring,40,1,1,1
250,36396,2.6174,364,1650,SESPH,40,35000,0,0.01,0.17492218,0.0025305173,Mirroring,40,1,1,1
251,36496,2.5483,365,1650,SESPH,40,35000,0,0.01,0.14155012,0.0010450128,Mirroring,40,1,1,1
252,36596,2.7766,366,1650,SESPH,40,35000,0,0.01,0.11980461,0.0024508077,Mirroring,40,1,1,1
253,36696,2.761,367,1650,SESPH,40,35000,0,0.01,0.07844437,0.003980727,Mirroring,40,1,1,1
254,36796,2.3804,368,1650,SESPH,40,35000,0,0.01,0.07176503,0.002375311,Mirroring,40,1,1,1
255,36896,2.6209,369,1650,SESPH,40,35000,0,0.01,0.068426415,0.0013280007,Mirroring,40,1,1,1
256,36996,4.0172,370,1650,SESPH,40,35000,0,0.01,0.08615539,0.0015045087,Mirroring,40,1,1,1
257,37095,2.43,371,1650,SESPH,40,35000,0,0.01,0.115584455,0.0042065373,Mirroring,40,1,1,1
258,37195,2.6393,372,1650,SESPH,40,35000,0,0.01,0.14292997,0.0023213553,Mirroring,40,1,1,1
259,37295,2.448,373,1650,SESPH,40,35000,0,0.01,0.16265082,0.0021630123,Mirroring,40,1,1,1
260,37395,2.5952,374,1650,SESPH,40,35000,0,0.01,0.17539293,0.0035412821,Mirroring,40,1,1,1
261,37495,2.5155,375,1650,SESPH,40,35000,0,0.01,0.17344289,0.0019333621,Mirroring,40,1,1,1
262,37595,2.4797,376,1650,SESPH,40,35000,0,0.01,0.16238308,0.0020516876,Mirroring,40,1,1,1
263,37695,2.7302,377,1650,SESPH,40,35000,0,0.01,0.1213206,0.004749039,Mirroring,40,1,1,1
264,37795,2.66,378,1650,SESPH,40,35000,0,0.01,0.11049636,0.0017140582,Mirroring,40,1,1,1
265,37895,2.7781,379,1650,SESPH,40,35000,0,0.01,0.0871505,0.002739853,Mirroring,40,1,1,1
266,37995,2.5723,380,1650,SESPH,40,35000,0,0.01,0.075735405,0.00170849,Mirroring,40,1,1,1
267,38094,2.7466,381,1650,SESPH,40,35000,0,0.01,0.077196196,0.0024219218,Mirroring,40,1,1,1
268,38194,2.4685,382,1650,SESPH,40,35000,0,0.01,0.08604457,0.002228897,Mirroring,40,1,1,1
269,38294,2.6796,383,1650,SESPH,40,35000,0,0.01,0.11543928,0.0010803945,Mirroring,40,1,1,1
270,38394,2.5402,384,1650,SESPH,40,35000,0,0.01,0.14131403,0.0012267713,Mirroring,40,1,1,1
271,38494,2.7494,385,1650,SESPH,40,35000,0,0.01,0.16968535,0.0018195038,Mirroring,40,1,1,1
272,38594,4.068,386,1650,SESPH,40,35000,0,0.01,0.17358544,0.0015816345,Mirroring,40,1,1,1
273,38694,2.6519,387,1650,SESPH,40,35000,0,0.01,0.16144077,0.0018561723,Mirroring,40,1,1,1
274,38794,2.772,388,1650,SESPH,40,35000,0,0.01,0.15193145,0.0013026786,Mirroring,40,1,1,1
275,38894,2.7943,389,1650,SESPH,40,35000,0,0.01,0.120644614,0.0026491361,Mirroring,40,1,1,1
276,38994,2.4371,390,1650,SESPH,40,35000,0,0.01,0.10897398,0.0041706823,Mirroring,40,1,1,1
277,39093,2.6282,391,1650,SESPH,40,35000,0,0.01,0.0937252,0.0023737554,Mirroring,40,1,1,1
278,39193,2.7787,392,1650,SESPH,40,35000,0,0.01,0.08617285,0.0020401147,Mirroring,40,1,1,1
279,39293,3.0307,393,1650,SESPH,40,35000,0,0.01,0.089524806,0.0020206196,Mirroring,40,1,1,1
280,39393,2.9174,394,1650,SESPH,40,35000,0,0.01,0.091992915,0.001966231,Mirroring,40,1,1,1
281,39493,2.7031,395,1650,SESPH,40,35000,0,0.01,0.11576564,0.0029406983,Mirroring,40,1,1,1
282,39593,2.8179,396,1650,SESPH,40,35000,0,0.01,0.14191978,0.0029063465,Mirroring,40,1,1,1
283,39693,2.8006,397,1650,SESPH,40,35000,0,0.01,0.15050736,0.004216297,Mirroring,40,1,1,1
284,39793,2.6757,398,1650,SESPH,40,35000,0,0.01,0.16572571,0.0042074663,Mirroring,40,1,1,1
285,39893,2.6858,399,1650,SESPH,40,35000,0,0.01,0.16956171,0.0048428834,Mirroring,40,1,1,1
286,39993,2.7429,400,1650,SESPH,40,35000,0,0.01,0.14270191,0.0026547199,Mirroring,40,1,1,1
287,40092,2.8177,401,1650,SESPH,40,35000,0,0.01,0.13762334,0.002761131,Mirroring,40,1,1,1
288,40192,2.6516,402,1650,SESPH,40,35000,0,0.01,0.11277057,0.0035132195,Mirroring,40,1,1,1
289,40292,2.4948,403,1650,SESPH,40,35000,0,0.01,0.08598735,0.0036767742,Mirroring,40,1,1,1
290,40392,2.8117,404,1650,SESPH,40,35000,0,0.01,0.08426939,0.0039862213,Mirroring,40,1,1,1
291,40492,2.7504,405,1650,SESPH,40,35000,0,0.01,0.076667145,0.0027536678,Mirroring,40,1,1,1
292,40592,2.6566,406,1650,SESPH,40,35000,0,0.01,0.09924964,0.0052145855,Mirroring,40,1,1,1
293,40692,2.5755,407,1650,SESPH,40,35000,0,0.01,0.11498701,0.0030920105,Mirroring,40,1,1,1
294,40792,2.7852,408,1650,SESPH,40,35000,0,0.01,0.1326049,0.0038319158,Mirroring,40,1,1,1
295,40892,2.8974,409,1650,SESPH,40,35000,0,0.01,0.13475186,0.0032862732,Mirroring,40,1,1,1
296,40992,2.7058,410,1650,SESPH,40,35000,0,0.01,0.16728836,0.0030326913,Mirroring,40,1,1,1
297,41092,3.1136,411,1650,SESPH,40,35000,0,0.01,0.14422399,0.0034657898,Mirroring,40,1,1,1
298,41191,2.7765,412,1650,SESPH,40,35000,0,0.01,0.1476951,0.0041028247,Mirroring,40,1,1,1
299,41291,2.76,413,1650,SESPH,40,35000,0,0.01,0.12921372,0.0031352835,Mirroring,40,1,1,1
300,41391,2.5717,414,1650,SESPH,40,35000,0,0.01,0.12900871,0.0039705564,Mirroring,40,1,1,1
301,41491,4.1563,415,1650,SESPH,40,35000,0,0.01,0.099873036,0.0027647894,Mirroring,40,1,1,1
302,41591,2.7119,416,1650,SESPH,40,35000,0,0.01,0.11640621,0.0029866807,Mirroring,40,1,1,1
303,41691,3.7935,417,1650,SESPH,40,35000,0,0.01,0.10967243,0.0033591427,Mirroring,40,1,1,1
304,41791,2.7767,418,1650,SESPH,40,35000,0,0.01,0.09234044,0.002721374,Mirroring,40,1,1,1
305,41891,2.493,419,1650,SESPH,40,35000,0,0.01,0.10412303,0.0023679307,Mirroring,40,1,1,1
306,41991,2.4483,420,1650,SESPH,40,35000,0,0.01,0.107347265,0.0026931614,Mirroring,40,1,1,1
307,42091,2.602,421,1650,SESPH,40,35000,0,0.01,0.10031863,0.003290295,Mirroring,40,1,1,1
308,42190,2.815,422,1650,SESPH,40,35000,0,0.01,0.13941231,0.0036664149,Mirroring,40,1,1,1
309,42290,2.803,423,1650,SESPH,40,35000,0,0.01,0.16000305,0.00353759,Mirroring,40,1,1,1
310,42390,4.4664,424,1650,SESPH,40,35000,0,0.01,0.15485238,0.0037573364,Mirroring,40,1,1,1
311,42490,2.9974,425,1650,SESPH,40,35000,0,0.01,0.19202481,0.004373222,Mirroring,40,1,1,1
312,42590,2.9816,426,1650,SESPH,40,35000,0,0.01,0.13780344,0.0051983413,Mirroring,40,1,1,1
313,42690,3.3623,427,1650,SESPH,40,35000,0,0.01,0.15813683,0.0035153823,Mirroring,40,1,1,1
314,42790,2.9315,428,1650,SESPH,40,35000,0,0.01,0.0909491,0.0035786992,Mirroring,40,1,1,1
315,42890,2.7657,429,1650,SESPH,40,35000,0,0.01,0.09241377,0.0032281694,Mirroring,40,1,1,1
316,42990,2.6839,430,1650,SESPH,40,35000,0,0.01,0.07729614,0.0027809457,Mirroring,40,1,1,1
317,43090,4.5385,431,1650,SESPH,40,35000,0,0.01,0.07414097,0.0022808984,Mirroring,40,1,1,1
318,43189,3.0696,432,1650,SESPH,40,35000,0,0.01,0.08219248,0.002834397,Mirroring,40,1,1,1
319,43289,2.9507,433,1650,SESPH,40,35000,0,0.01,0.08597351,0.0021864173,Mirroring,40,1,1,1
320,43389,3.7775,434,1650,SESPH,40,35000,0,0.01,0.09979614,0.0025814064,Mirroring,40,1,1,1
321,43489,2.5392,435,1650,SESPH,40,35000,0,0.01,0.14680614,0.003035828,Mirroring,40,1,1,1
322,43589,2.9891,436,1650,SESPH,40,35000,0,0.01,0.15976824,0.0041020135,Mirroring,40,1,1,1
323,43689,2.5201,437,1650,SESPH,40,35000,0,0.01,0.19885029,0.004572111,Mirroring,40,1,1,1
324,43789,3.7489,438,1650,SESPH,40,35000,0,0.01,0.19822149,0.0047241217,Mirroring,40,1,1,1
325,43889,2.4345,439,1650,SESPH,40,35000,0,0.01,0.15677541,0.0057142484,Mirroring,40,1,1,1
326,43989,3.4498,440,1650,SESPH,40,30000,0,0.01,0.16856523,0.0029393001,Mirroring,40,1,1,1
327,44089,2.5919,441,1650,SESPH,40,30000,0,0.01,0.1303857,0.0036364843,Mirroring,40,1,1,1
328,44188,2.7041,442,1650,SESPH,40,30000,0,0.01,0.12667552,0.0033129076,Mirroring,40,1,1,1
329,44288,2.4219,443,1650,SESPH,40,30000,0,0.01,0.10449194,0.003227267,Mirroring,40,1,1,1
330,44388,2.643,444,1650,SESPH,40,30000,0,0.01,0.10175702,0.0035537845,Mirroring,40,1,1,1
331,44488,2.797,445,1650,SESPH,40,30000,0,0.01,0.09262807,0.0036464324,Mirroring,40,1,1,1
332,44588,2.425,446,1650,SESPH,40,30000,0,0.01,0.09015835,0.0050900197,Mirroring,40,1,1,1
333,44688,2.7133,447,1650,SESPH,40,30000,0,0.01,0.11677941,0.0039459225,Mirroring,40,1,1,1
334,44788,2.7972,448,1650,SESPH,40,30000,0,0.01,0.12448121,0.0029816332,Mirroring,40,1,1,1
335,44888,3.7519,449,1650,SESPH,40,30000,0,0.01,0.12413168,0.0021782855,Mirroring,40,1,1,1
336,44988,2.7875,450,1650,SESPH,40,30000,0,0.01,0.16263989,0.0036719856,Mirroring,40,1,1,1
337,45088,2.4444,451,1650,SESPH,40,30000,0,0.01,0.16780469,0.0032885673,Mirroring,40,1,1,1
338,45188,2.9156,452,1650,SESPH,40,30000,0,0.01,0.17629288,0.003320189,Mirroring,40,1,1,1
339,45287,2.4649,453,1650,SESPH,40,30000,0,0.01,0.18911673,0.003884167,Mirroring,40,1,1,1
340,45387,2.6386,454,1650,SESPH,40,30000,0,0.01,0.22193997,0.0032452943,Mirroring,40,1,1,1
341,45487,2.3869,455,1650,SESPH,40,30000,0,0.01,0.1914062,0.0042183446,Mirroring,40,1,1,1
342,45587,2.9242,456,1650,SESPH,40,30000,0,0.01,0.1597609,0.004138494,Mirroring,40,1,1,1
343,45687,2.5408,457,1650,SESPH,40,30000,0,0.01,0.12270287,0.003375408,Mirroring,40,1,1,1
344,45787,2.5619,458,1650,SESPH,40,30000,0,0.01,0.11205261,0.0030835764,Mirroring,40,1,1,1
345,45887,2.7486,459,1650,SESPH,40,30000,0,0.01,0.10375807,0.0033386915,Mirroring,40,1,1,1
346,45987,2.6523,460,1650,SESPH,40,30000,0,0.01,0.09191969,0.0036252146,Mirroring,40,1,1,1
347,46087,2.763,461,1650,SESPH,40,30000,0,0.01,0.08459083,0.0030072746,Mirroring,40,1,1,1
348,46187,2.6542,462,1650,SESPH,40,30000,0,0.01,0.12057016,0.0041036424,Mirroring,40,1,1,1
349,46286,3.0168,463,1650,SESPH,40,30000,0,0.01,0.11189289,0.0030015558,Mirroring,40,1,1,1
350,46386,2.6069,464,1650,SESPH,40,30000,0,0.01,0.1479339,0.0022604864,Mirroring,40,1,1,1
351,46486,2.8567,465,1650,SESPH,40,30000,0,0.01,0.19744356,0.0022794676,Mirroring,40,1,1,1
352,46586,2.5244,466,1650,SESPH,40,30000,0,0.01,0.1939593,0.0023659489,Mirroring,40,1,1,1
353,46686,2.6993,467,1650,SESPH,40,30000,0,0.01,0.19705579,0.0036746939,Mirroring,40,1,1,1
354,46786,2.857,468,1650,SESPH,40,30000,0,0.01,0.19849934,0.0033853347,Mirroring,40,1,1,1
355,46886,2.6069,469,1650,SESPH,40,30000,0,0.01,0.17833106,0.0032277869,Mirroring,40,1,1,1
356,46986,2.6786,470,1650,SESPH,40,30000,0,0.01,0.14210054,0.0024078316,Mirroring,40,1,1,1
357,47086,2.6709,471,1650,SESPH,40,30000,0,0.01,0.12033593,0.0032953601,Mirroring,40,1,1,1
358,47186,2.8246,472,1650,SESPH,40,30000,0,0.01,0.09977327,0.0037854342,Mirroring,40,1,1,1
359,47285,3.3403,473,1650,SESPH,40,30000,0,0.01,0.10768983,0.0029158944,Mirroring,40,1,1,1
360,47385,2.6499,474,1650,SESPH,40,30000,0,0.01,0.09851713,0.0020086935,Mirroring,40,1,1,1
361,47485,2.8674,475,1650,SESPH,40,30000,0,0.01,0.11930123,0.0019441154,Mirroring,40,1,1,1
362,47585,2.5305,476,1650,SESPH,40,30000,0,0.01,0.13125484,0.0019667377,Mirroring,40,1,1,1
363,47685,2.6481,477,1650,SESPH,40,30000,0,0.01,0.1312516,0.005386807,Mirroring,40,1,1,1
364,47785,2.5573,478,1650,SESPH,40,30000,0,0.01,0.17139155,0.0043553417,Mirroring,40,1,1,1
365,47885,2.8304,479,1650,SESPH,40,30000,0,0.01,0.19511966,0.004948666,Mirroring,40,1,1,1
366,47985,2.4842,480,1650,SESPH,40,30000,0,0.01,0.17739655,0.0031710016,Mirroring,40,1,1,1
367,48085,2.8071,481,1650,SESPH,40,30000,0,0.01,0.18820679,0.005000688,Mirroring,40,1,1,1
368,48185,2.6365,482,1650,SESPH,40,30000,0,0.01,0.18017004,0.0040512253,Mirroring,40,1,1,1
369,48284,2.7948,483,1650,SESPH,40,30000,0,0.01,0.15904437,0.0034625775,Mirroring,40,1,1,1
370,48384,2.6949,484,1650,SESPH,40,30000,0,0.01,0.1349065,0.003588482,Mirroring,40,1,1,1
371,48484,2.7719,485,1650,SESPH,40,30000,0,0.01,0.11340371,0.0048322277,Mirroring,40,1,1,1
372,48584,2.6122,486,1650,SESPH,40,30000,0,0.01,0.10314185,0.0028072856,Mirroring,40,1,1,1
373,48684,2.7079,487,1650,SESPH,40,30000,0,0.01,0.07940591,0.0029835906,Mirroring,40,1,1,1
374,48784,2.6517,488,1650,SESPH,40,30000,0,0.01,0.09579465,0.0027005295,Mirroring,40,1,1,1
375,48884,2.7844,489,1650,SESPH,40,30000,0,0.01,0.10124893,0.0031263786,Mirroring,40,1,1,1
376,48984,2.6467,490,1650,SESPH,40,30000,0,0.01,0.13223648,0.0030926664,Mirroring,40,1,1,1
377,49084,3.0831,491,1650,SESPH,40,30000,0,0.01,0.15749894,0.0025450077,Mirroring,40,1,1,1
378,49184,2.646,492,1650,SESPH,40,30000,0,0.01,0.20979834,0.002756627,Mirroring,40,1,1,1
379,49284,2.7919,493,1650,SESPH,40,30000,0,0.01,0.19599205,0.0041659656,Mirroring,40,1,1,1
380,49383,2.649,494,1650,SESPH,40,30000,0,0.01,0.2082553,0.005968774,Mirroring,40,1,1,1
381,49483,2.8614,495,1650,SESPH,40,30000,0,0.01,0.2019546,0.0059308056,Mirroring,40,1,1,1
382,49583,3.253,496,1650,SESPH,40,30000,0,0.01,0.17864823,0.005129677,Mirroring,40,1,1,1
383,49683,2.7188,497,1650,SESPH,40,30000,0,0.01,0.13257621,0.0037982906,Mirroring,40,1,1,1
384,49783,2.6655,498,1650,SESPH,40,30000,0,0.01,0.1378652,0.0032412654,Mirroring,40,1,1,1
385,49883,2.6479,499,1650,SESPH,40,30000,0,0.01,0.10617905,0.0045122323,Mirroring,40,1,1,1
386,49983,2.7166,500,1650,SESPH,40,30000,0,0.01,0.118246265,0.0040655625,Mirroring,40,1,1,1
387,50083,3.4889,501,1650,SESPH,40,30000,0,0.01,0.09156276,0.004061556,Mirroring,40,1,1,1
388,50183,2.4832,502,1650,SESPH,40,30000,0,0.01,0.09415526,0.0062935594,Mirroring,40,1,1,1
389,50283,2.7199,503,1650,SESPH,40,30000,0,0.01,0.09324771,0.0033117766,Mirroring,40,1,1,1
390,50382,2.7315,504,1650,SESPH,40,30000,0,0.01,0.092719644,0.0021682954,Mirroring,40,1,1,1
391,50482,2.7337,505,1650,SESPH,40,30000,0,0.01,0.106122695,0.0026004103,Mirroring,40,1,1,1
392,50582,2.5409,506,1650,SESPH,40,30000,0,0.01,0.11375529,0.0025421374,Mirroring,40,1,1,1
393,50682,2.9939,507,1650,SESPH,40,30000,0,0.01,0.1310498,0.0021757772,Mirroring,40,1,1,1
394,50782,3.894,508,1650,SESPH,40,30000,0,0.01,0.17601289,0.0022481112,Mirroring,40,1,1,1
395,50882,2.6122,509,1650,SESPH,40,30000,0,0.01,0.21993963,0.0030532086,Mirroring,40,1,1,1
396,50982,2.8805,510,1650,SESPH,40,30000,0,0.01,0.22307703,0.0047935136,Mirroring,40,1,1,1
397,51082,2.667,511,1650,SESPH,40,30000,0,0.01,0.23193605,0.0038495555,Mirroring,40,1,1,1
398,51182,2.7847,512,1650,SESPH,40,30000,0,0.01,0.22212474,0.004889539,Mirroring,40,1,1,1
399,51282,2.8107,513,1650,SESPH,40,30000,0,0.01,0.17073734,0.002704926,Mirroring,40,1,1,1
400,51381,3.043,514,1650,SESPH,40,30000,0,0.01,0.1624487,0.0031144982,Mirroring,40,1,1,1
401,51481,2.8792,515,1650,SESPH,40,30000,0,0.01,0.10436802,0.0029067935,Mirroring,40,1,1,1
402,51581,2.709,516,1650,SESPH,40,30000,0,0.01,0.08386895,0.0033476416,Mirroring,40,1,1,1
403,51681,3.544,517,1650,SESPH,40,30000,0,0.01,0.06621059,0.003587056,Mirroring,40,1,1,1
404,51781,2.5904,518,1650,SESPH,40,30000,0,0.01,0.058163747,0.0022974773,Mirroring,40,1,1,1
405,51881,2.843,519,1650,SESPH,40,30000,0,0.01,0.07235877,0.0015163623,Mirroring,40,1,1,1
406,51981,2.9251,520,1650,SESPH,40,30000,0,0.01,0.08834704,0.001962387,Mirroring,40,1,1,1
407,52081,2.4322,521,1650,SESPH,40,30000,0,0.01,0.119884014,0.002288029,Mirroring,40,1,1,1
408,52181,2.6435,522,1650,SESPH,40,30000,0,0.01,0.17323002,0.0039229323,Mirroring,40,1,1,1
409,52281,2.6765,523,1650,SESPH,40,30000,0,0.01,0.20703684,0.0043423516,Mirroring,40,1,1,1
410,52380,3.1751,524,1650,SESPH,40,25000,0,0.01,0.22434269,0.0025686538,Mirroring,40,1,1,1
411,52480,2.6026,525,1650,SESPH,40,25000,0,0.01,0.23422146,0.0022899327,Mirroring,40,1,1,1
412,52580,3.2638,526,1650,SESPH,40,25000,0,0.01,0.23289955,0.0018543514,Mirroring,40,1,1,1
413,52680,2.8202,527,1650,SESPH,40,25000,0,0.01,0.24009585,0.001098281,Mirroring,40,1,1,1
414,52780,2.5699,528,1650,SESPH,40,25000,0,0.01,0.2051442,0.0017425739,Mirroring,40,1,1,1
415,52880,2.4926,529,1650,SESPH,40,25000,0,0.01,0.17865221,0.0012596591,Mirroring,40,1,1,1
416,52980,2.5918,530,1650,SESPH,40,25000,0,0.01,0.15019178,0.0013851302,Mirroring,40,1,1,1
417,53080,4.6023,531,1650,SESPH,40,25000,0,0.01,0.12513421,0.0020487532,Mirroring,40,1,1,1
418,53180,3.1154,532,1650,SESPH,40,25000,0,0.01,0.10682174,0.0020676265,Mirroring,40,1,1,1
419,53280,3.2774,533,1650,SESPH,40,25000,0,0.01,0.106254295,0.0021215978,Mirroring,40,1,1,1
420,53380,2.9048,534,1650,SESPH,40,25000,0,0.01,0.11168503,0.0029390359,Mirroring,40,1,1,1
421,53479,3.3768,535,1650,SESPH,40,25000,0,0.01,0.14139554,0.0019995423,Mirroring,40,1,1,1
422,53579,2.8501,536,1650,SESPH,40,25000,0,0.01,0.17956485,0.002333374,Mirroring,40,1,1,1
423,53679,2.4311,537,1650,SESPH,40,25000,0,0.01,0.1981853,0.0020188775,Mirroring,40,1,1,1
424,53779,2.656,538,1650,SESPH,40,25000,0,0.01,0.22180448,0.0025629455,Mirroring,40,1,1,1
425,53879,2.9934,539,1650,SESPH,40,25000,0,0.01,0.21860653,0.003226773,Mirroring,40,1,1,1
426,53979,2.7193,540,1650,SESPH,40,25000,0,0.01,0.22628967,0.0042006965,Mirroring,40,1,1,1
427,54079,2.7152,541,1650,SESPH,40,25000,0,0.01,0.23748687,0.004676171,Mirroring,40,1,1,1
428,54179,3.2949,542,1650,SESPH,40,25000,0,0.01,0.24024312,0.0059471093,Mirroring,40,1,1,1
429,54279,3.9345,543,1650,SESPH,40,25000,0,0.01,0.20505412,0.008771728,Mirroring,40,1,1,1
430,54379,3.067,544,1650,SESPH,40,25000,0,0.01,0.18184677,0.0051276814,Mirroring,40,1,1,1
431,54478,2.5204,545,1650,SESPH,40,25000,0,0.01,0.1671968,0.004827529,Mirroring,40,1,1,1
432,54578,2.7531,546,1650,SESPH,40,25000,0,0.01,0.13006763,0.003032705,Mirroring,40,1,1,1
433,54678,3.0049,547,1650,SESPH,40,25000,0,0.01,0.094563976,0.0021752336,Mirroring,40,1,1,1
434,54778,2.6807,548,1650,SESPH,40,25000,0,0.01,0.0770713,0.0027882296,Mirroring,40,1,1,1
435,54878,2.9315,549,1650,SESPH,40,25000,0,0.01,0.07913031,0.0019637325,Mirroring,40,1,1,1
436,54978,2.6449,550,1650,SESPH,40,25000,0,0.01,0.095564805,0.0022085484,Mirroring,40,1,1,1
437,55078,3.1163,551,1650,SESPH,40,25000,0,0.01,0.12581523,0.003445899,Mirroring,40,1,1,1
438,55178,2.7313,552,1650,SESPH,40,25000,0,0.01,0.15894367,0.002877932,Mirroring,40,1,1,1
439,55278,2.6255,553,1650,SESPH,40,25000,0,0.01,0.22518429,0.0026252992,Mirroring,40,1,1,1
440,55378,2.4608,554,1650,SESPH,40,25000,0,0.01,0.2575025,0.0059606326,Mirroring,40,1,1,1
441,55477,2.4014,555,1650,SESPH,40,25000,0,0.01,0.27772814,0.003837639,Mirroring,40,1,1,1
442,55577,2.583,556,1650,SESPH,40,25000,0,0.01,0.28741184,0.004661765,Mirroring,40,1,1,1
443,55677,2.5771,557,1650,SESPH,40,25000,0,0.01,0.26612896,0.0032054607,Mirroring,40,1,1,1
444,55777,2.6567,558,1650,SESPH,40,25000,0,0.01,0.25224146,0.0058363997,Mirroring,40,1,1,1
445,55877,3.1082,559,1650,SESPH,40,25000,0,0.01,0.2136823,0.0047709066,Mirroring,40,1,1,1
446,55977,3.956,560,1650,SESPH,40,25000,0,0.01,0.1434043,0.0055735037,Mirroring,40,1,1,1
447,56077,2.8366,561,1650,SESPH,40,25000,0,0.01,0.13746178,0.004730757,Mirroring,40,1,1,1
448,56177,3.0045,562,1650,SESPH,40,25000,0,0.01,0.09025278,0.0048829634,Mirroring,40,1,1,1
449,56277,3.0668,563,1650,SESPH,40,25000,0,0.01,0.090473786,0.003960874,Mirroring,40,1,1,1
450,56377,2.9797,564,1650,SESPH,40,25000,0,0.01,0.11001303,0.0042618467,Mirroring,40,1,1,1
451,56476,2.9645,565,1650,SESPH,40,25000,0,0.01,0.09209929,0.010710448,Mirroring,40,1,1,1
452,56576,2.8604,566,1650,SESPH,40,25000,0,0.01,0.09560383,0.0046087694,Mirroring,40,1,1,1
453,56676,2.9345,567,1650,SESPH,40,25000,0,0.01,0.09301843,0.0042887335,Mirroring,40,1,1,1
454,56776,2.6589,568,1650,SESPH,40,25000,0,0.01,0.084115945,0.0034807187,Mirroring,40,1,1,1
455,56876,3.4065,569,1650,SESPH,40,25000,0,0.01,0.1230734,0.0024959624,Mirroring,40,1,1,1
456,56976,2.6347,570,1650,SESPH,40,25000,0,0.01,0.17273435,0.0021377376,Mirroring,40,1,1,1
457,57076,2.547,571,1650,SESPH,40,25000,0,0.01,0.22795561,0.0035324234,Mirroring,40,1,1,1
458,57176,2.7752,572,1650,SESPH,40,25000,0,0.01,0.29182538,0.0026423454,Mirroring,40,1,1,1
459,57276,2.709,573,1650,SESPH,40,25000,0,0.01,0.3176563,0.002409434,Mirroring,40,1,1,1
460,57376,2.6743,574,1650,SESPH,40,25000,0,0.01,0.31385562,0.003120978,Mirroring,40,1,1,1
461,57476,2.624,575,1650,SESPH,40,25000,0,0.01,0.29876724,0.0030117678,Mirroring,40,1,1,1
462,57575,2.5964,576,1650,SESPH,40,25000,0,0.01,0.23677598,0.0018958935,Mirroring,40,1,1,1
463,57675,2.6691,577,1650,SESPH,40,25000,0,0.01,0.20143428,0.0026772427,Mirroring,40,1,1,1
464,57775,2.526,578,1650,SESPH,40,25000,0,0.01,0.1362835,0.003442679,Mirroring,40,1,1,1
465,57875,3.4673,579,1650,SESPH,40,25000,0,0.01,0.08408103,0.003284559,Mirroring,40,1,1,1
466,57975,3.1005,580,1650,SESPH,40,25000,0,0.01,0.057947025,0.0021282812,Mirroring,40,1,1,1
467,58075,2.568,581,1650,SESPH,40,25000,0,0.01,0.053087767,0.0012765069,Mirroring,40,1,1,1
468,58175,3.1632,582,1650,SESPH,40,25000,0,0.01,0.06552157,0.0010475862,Mirroring,40,1,1,1
469,58275,2.6834,583,1650,SESPH,40,25000,0,0.01,0.07790458,0.0012696896,Mirroring,40,1,1,1
470,58375,2.7064,584,1650,SESPH,40,25000,0,0.01,0.11867267,0.0024111941,Mirroring,40,1,1,1
471,58475,2.6729,585,1650,SESPH,40,25000,0,0.01,0.17824714,0.0018800165,Mirroring,40,1,1,1
472,58574,2.7984,586,1650,SESPH,40,25000,0,0.01,0.24677987,0.0023807494,Mirroring,40,1,1,1
473,58674,2.89,587,1650,SESPH,40,25000,0,0.01,0.2746322,0.001446772,Mirroring,40,1,1,1
