sample,fps,frameDuration,particleCount
0,765.7554,1,2025
1,765.7554,1,2025
2,98.04498,10,2025
3,98.04498,10,2025
4,98.04498,10,2025
5,98.04498,10,2025
6,98.04498,10,2025
7,98.04498,10,2025
8,98.04498,10,2025
9,98.04498,10,2025
10,98.04498,10,2025
11,98.04498,10,2025
12,98.04498,10,2025
13,98.04498,10,2025
14,98.04498,10,2025
15,98.04498,10,2025
16,98.04498,10,2025
17,98.04498,10,2025
18,98.04498,10,2025
19,98.04498,10,2025
20,98.04498,10,2025
21,98.04498,10,2025
22,98.04498,10,2025
23,98.04498,10,2025
24,98.04498,10,2025
25,98.04498,10,2025
26,98.04498,10,2025
27,98.04498,10,2025
28,98.04498,10,2025
29,98.04498,10,2025
30,98.04498,10,2025
31,98.04498,10,2025
32,98.04498,10,2025
33,98.04498,10,2025
34,98.04498,10,2025
35,98.04498,10,2025
36,98.04498,10,2025
37,98.04498,10,2025
38,98.04498,10,2025
39,98.04498,10,2025
40,98.04498,10,2025
41,98.04498,10,2025
42,98.04498,10,2025
43,98.04498,10,2025
44,98.04498,10,2025
45,98.04498,10,2025
46,98.04498,10,2025
47,98.04498,10,2025
48,98.04498,10,2025
49,98.04498,10,2025
50,98.04498,10,2025
51,98.04498,10,2025
52,98.04498,10,2025
53,98.04498,10,2025
54,98.04498,10,2025
55,98.04498,10,2025
56,98.04498,10,2025
57,98.04498,10,2025
58,98.04498,10,2025
59,98.04498,10,2025
60,98.04498,10,2025
61,98.04498,10,2025
62,98.04498,10,2025
63,98.04498,10,2025
64,98.04498,10,2025
65,98.04498,10,2025
66,98.04498,10,2025
67,98.04498,10,2025
68,98.04498,10,2025
69,98.04498,10,2025
70,98.04498,10,2025
71,98.04498,10,2025
72,98.04498,10,2025
73,98.04498,10,2025
74,98.04498,10,2025
75,98.04498,10,2025
76,98.04498,10,2025
77,98.04498,10,2025
78,98.04498,10,2025
79,98.04498,10,2025
80,98.04498,10,2025
81,98.04498,10,2025
82,98.04498,10,2025
83,98.04498,10,2025
84,98.04498,10,2025
85,98.04498,10,2025
86,98.04498,10,2025
87,98.04498,10,2025
88,98.04498,10,2025
89,98.04498,10,2025
90,98.04498,10,2025
91,98.04498,10,2025
92,98.04498,10,2025
93,829.66895,1,2025
94,829.66895,1,2025
95,829.66895,1,2025
96,829.66895,1,2025
97,829.66895,1,2025
98,829.66895,1,2025
99,829.66895,1,2025
100,829.66895,1,2025
101,829.66895,1,2025
102,829.66895,1,2025
103,829.66895,1,2025
104,829.66895,1,2025
105,829.66895,1,2025
106,829.66895,1,2025
107,829.66895,1,2025
108,829.66895,1,2025
109,829.66895,1,2025
110,829.66895,1,2025
111,829.66895,1,2025
112,829.66895,1,2025
113,829.66895,1,2025
114,829.66895,1,2025
115,829.66895,1,2025
116,829.66895,1,2025
117,829.66895,1,2025
118,829.66895,1,2025
119,829.66895,1,2025
120,829.66895,1,2025
121,829.66895,1,2025
122,829.66895,1,2025
123,829.66895,1,2025
124,829.66895,1,2025
125,829.66895,1,2025
126,829.66895,1,2025
127,829.66895,1,2025
128,829.66895,1,2025
129,829.66895,1,2025
130,829.66895,1,2025
131,829.66895,1,2025
132,829.66895,1,2025
133,829.66895,1,2025
134,829.66895,1,2025
135,829.66895,1,2025
136,829.66895,1,2025
137,829.66895,1,2025
138,829.66895,1,2025
139,829.66895,1,2025
140,829.66895,1,2025
141,829.66895,1,2025
142,829.66895,1,2025
143,829.66895,1,2025
144,829.66895,1,2025
145,829.66895,1,2025
146,829.66895,1,2025
147,829.66895,1,2025
148,829.66895,1,2025
149,829.66895,1,2025
150,829.66895,1,2025
151,829.66895,1,2025
152,829.66895,1,2025
153,829.66895,1,2025
154,829.66895,1,2025
155,829.66895,1,2025
156,829.66895,1,2025
157,829.66895,1,2025
158,829.66895,1,2025
159,829.66895,1,2025
160,829.66895,1,2025
161,829.66895,1,2025
162,829.66895,1,2025
163,829.66895,1,2025
164,829.66895,1,2025
165,829.66895,1,2025
166,829.66895,1,2025
167,829.66895,1,2025
168,829.66895,1,2025
169,829.66895,1,2025
170,829.66895,1,2025
171,829.66895,1,2025
172,829.66895,1,2025
173,829.66895,1,2025
174,829.66895,1,2025
175,829.66895,1,2025
176,829.66895,1,2025
177,829.66895,1,2025
178,829.66895,1,2025
179,829.66895,1,2025
180,829.66895,1,2025
181,829.66895,1,2025
182,829.66895,1,2025
183,829.66895,1,2025
184,829.66895,1,2025
185,829.66895,1,2025
186,829.66895,1,2025
187,829.66895,1,2025
188,829.66895,1,2025
189,829.66895,1,2025
190,521.594,1,2025
191,521.594,1,2025
192,521.594,1,2025
193,521.594,1,2025
194,521.594,1,2025
195,521.594,1,2025
196,521.594,1,2025
197,521.594,1,2025
198,521.594,1,2025
199,521.594,1,2025
200,521.594,1,2025
201,521.594,1,2025
202,521.594,1,2025
203,521.594,1,2025
204,521.594,1,2025
205,521.594,1,2025
206,521.594,1,2025
207,521.594,1,2025
208,521.594,1,2025
209,521.594,1,2025
210,521.594,1,2025
211,521.594,1,2025
212,521.594,1,2025
213,521.594,1,2025
214,521.594,1,2025
215,521.594,1,2025
216,521.594,1,2025
217,521.594,1,2025
218,521.594,1,2025
219,521.594,1,2025
220,521.594,1,2025
221,521.594,1,2025
222,521.594,1,2025
223,521.594,1,2025
224,521.594,1,2025
225,521.594,1,2025
226,521.594,1,2025
227,521.594,1,2025
228,521.594,1,2025
229,521.594,1,2025
230,521.594,1,2025
231,521.594,1,2025
232,521.594,1,2025
233,521.594,1,2025
234,521.594,1,2025
235,521.594,1,2025
236,521.594,1,2025
237,521.594,1,2025
238,521.594,1,2025
239,521.594,1,2025
240,521.594,1,2025
241,521.594,1,2025
242,521.594,1,2025
243,521.594,1,2025
244,521.594,1,2025
245,521.594,1,2025
246,521.594,1,2025
247,521.594,1,2025
248,521.594,1,2025
249,521.594,1,2025
250,521.594,1,2025
251,521.594,1,2025
252,521.594,1,2025
253,521.594,1,2025
254,521.594,1,2025
255,521.594,1,2025
256,521.594,1,2025
257,521.594,1,2025
258,521.594,1,2025
259,521.594,1,2025
260,521.594,1,2025
261,521.594,1,2025
262,521.594,1,2025
263,521.594,1,2025
264,521.594,1,2025
265,521.594,1,2025
266,521.594,1,2025
267,521.594,1,2025
268,521.594,1,2025
269,521.594,1,2025
270,521.594,1,2025
271,521.594,1,2025
272,521.594,1,2025
273,521.594,1,2025
274,521.594,1,2025
275,521.594,1,2025
276,521.594,1,2025
277,521.594,1,2025
278,521.594,1,2025
279,521.594,1,2025
280,521.594,1,2025
281,521.594,1,2025
282,818.12976,1,2025
283,818.12976,1,2025
284,818.12976,1,2025
285,818.12976,1,2025
286,818.12976,1,2025
287,818.12976,1,2025
288,818.12976,1,2025
289,818.12976,1,2025
290,818.12976,1,2025
291,818.12976,1,2025
292,818.12976,1,2025
293,818.12976,1,2025
294,818.12976,1,2025
295,818.12976,1,2025
296,818.12976,1,2025
297,818.12976,1,2025
298,818.12976,1,2025
299,818.12976,1,2025
300,818.12976,1,2025
301,818.12976,1,2025
302,818.12976,1,2025
303,818.12976,1,2025
304,818.12976,1,2025
305,818.12976,1,2025
306,818.12976,1,2025
307,818.12976,1,2025
308,818.12976,1,2025
309,818.12976,1,2025
310,818.12976,1,2025
311,818.12976,1,2025
312,818.12976,1,2025
313,818.12976,1,2025
314,818.12976,1,2025
315,818.12976,1,2025
316,818.12976,1,2025
317,818.12976,1,2025
318,818.12976,1,2025
319,818.12976,1,2025
320,818.12976,1,2025
321,818.12976,1,2025
322,818.12976,1,2025
323,818.12976,1,2025
324,818.12976,1,2025
325,818.12976,1,2025
326,818.12976,1,2025
327,818.12976,1,2025
328,818.12976,1,2025
329,818.12976,1,2025
330,818.12976,1,2025
331,818.12976,1,2025
332,818.12976,1,2025
333,818.12976,1,2025
334,818.12976,1,2025
335,818.12976,1,2025
336,818.12976,1,2025
337,818.12976,1,2025
338,818.12976,1,2025
339,818.12976,1,2025
340,818.12976,1,2025
341,818.12976,1,2025
342,818.12976,1,2025
343,818.12976,1,2025
344,818.12976,1,2025
345,818.12976,1,2025
346,818.12976,1,2025
347,818.12976,1,2025
348,818.12976,1,2025
349,818.12976,1,2025
350,818.12976,1,2025
351,818.12976,1,2025
352,818.12976,1,2025
353,818.12976,1,2025
354,818.12976,1,2025
355,818.12976,1,2025
356,818.12976,1,2025
357,818.12976,1,2025
358,818.12976,1,2025
359,818.12976,1,2025
360,818.12976,1,2025
361,818.12976,1,2025
362,818.12976,1,2025
363,818.12976,1,2025
364,818.12976,1,2025
365,818.12976,1,2025
366,818.12976,1,2025
367,818.12976,1,2025
368,838.22296,1,2025
369,838.22296,1,2025
370,838.22296,1,2025
371,838.22296,1,2025
372,838.22296,1,2025
373,838.22296,1,2025
374,838.22296,1,2025
375,838.22296,1,2025
376,838.22296,1,2025
377,838.22296,1,2025
378,838.22296,1,2025
379,838.22296,1,2025
380,838.22296,1,2025
381,838.22296,1,2025
382,838.22296,1,2025
383,838.22296,1,2025
384,838.22296,1,2025
385,838.22296,1,2025
386,838.22296,1,2025
387,838.22296,1,2025
388,838.22296,1,2025
389,838.22296,1,2025
390,838.22296,1,2025
391,838.22296,1,2025
392,838.22296,1,2025
393,838.22296,1,2025
394,838.22296,1,2025
395,838.22296,1,2025
396,838.22296,1,2025
397,838.22296,1,2025
398,838.22296,1,2025
399,838.22296,1,2025
400,838.22296,1,2025
401,838.22296,1,2025
402,838.22296,1,2025
403,838.22296,1,2025
404,838.22296,1,2025
405,838.22296,1,2025
406,838.22296,1,2025
407,838.22296,1,2025
408,838.22296,1,2025
409,838.22296,1,2025
410,838.22296,1,2025
411,838.22296,1,2025
412,838.22296,1,2025
413,838.22296,1,2025
414,838.22296,1,2025
415,838.22296,1,2025
416,838.22296,1,2025
417,838.22296,1,2025
418,838.22296,1,2025
419,838.22296,1,2025
420,838.22296,1,2025
421,838.22296,1,2025
422,838.22296,1,2025
423,838.22296,1,2025
424,838.22296,1,2025
425,838.22296,1,2025
426,838.22296,1,2025
427,838.22296,1,2025
428,838.22296,1,2025
429,838.22296,1,2025
430,838.22296,1,2025
431,838.22296,1,2025
432,838.22296,1,2025
433,838.22296,1,2025
434,838.22296,1,2025
435,838.22296,1,2025
436,838.22296,1,2025
437,838.22296,1,2025
438,838.22296,1,2025
439,838.22296,1,2025
440,838.22296,1,2025
441,838.22296,1,2025
442,838.22296,1,2025
443,838.22296,1,2025
444,838.22296,1,2025
445,727.80206,1,2025
446,727.80206,1,2025
447,727.80206,1,2025
448,727.80206,1,2025
449,727.80206,1,2025
450,727.80206,1,2025
451,727.80206,1,2025
452,727.80206,1,2025
453,727.80206,1,2025
454,727.80206,1,2025
455,727.80206,1,2025
456,727.80206,1,2025
457,727.80206,1,2025
458,727.80206,1,2025
459,727.80206,1,2025
460,727.80206,1,2025
461,727.80206,1,2025
462,727.80206,1,2025
463,727.80206,1,2025
464,727.80206,1,2025
465,727.80206,1,2025
466,727.80206,1,2025
467,727.80206,1,2025
468,727.80206,1,2025
469,727.80206,1,2025
470,727.80206,1,2025
471,727.80206,1,2025
472,727.80206,1,2025
473,727.80206,1,2025
474,727.80206,1,2025
475,727.80206,1,2025
476,727.80206,1,2025
477,727.80206,1,2025
478,727.80206,1,2025
479,727.80206,1,2025
480,727.80206,1,2025
481,727.80206,1,2025
482,727.80206,1,2025
483,727.80206,1,2025
484,727.80206,1,2025
485,727.80206,1,2025
486,727.80206,1,2025
487,727.80206,1,2025
488,727.80206,1,2025
489,727.80206,1,2025
490,727.80206,1,2025
491,727.80206,1,2025
492,727.80206,1,2025
493,727.80206,1,2025
494,727.80206,1,2025
495,727.80206,1,2025
496,727.80206,1,2025
497,727.80206,1,2025
498,727.80206,1,2025
499,727.80206,1,2025
500,727.80206,1,2025
501,727.80206,1,2025
502,727.80206,1,2025
503,727.80206,1,2025
504,727.80206,1,2025
505,727.80206,1,2025
506,727.80206,1,2025
507,727.80206,1,2025
508,727.80206,1,2025
509,727.80206,1,2025
510,727.80206,1,2025
511,727.80206,1,2025
512,727.80206,1,2025
513,727.80206,1,2025
514,727.80206,1,2025
515,727.80206,1,2025
516,727.80206,1,2025
517,727.80206,1,2025
518,727.80206,1,2025
519,727.80206,1,2025
520,727.80206,1,2025
521,727.80206,1,2025
522,727.80206,1,2025
523,727.80206,1,2025
524,727.80206,1,2025
525,727.80206,1,2025
526,727.80206,1,2025
527,727.80206,1,2025
528,727.80206,1,2025
529,727.80206,1,2025
530,727.80206,1,2025
531,727.80206,1,2025
532,727.80206,1,2025
533,727.80206,1,2025
534,604.81433,1,2025
535,604.81433,1,2025
536,604.81433,1,2025
537,604.81433,1,2025
538,604.81433,1,2025
539,604.81433,1,2025
540,604.81433,1,2025
541,604.81433,1,2025
542,604.81433,1,2025
543,604.81433,1,2025
544,604.81433,1,2025
545,604.81433,1,2025
546,604.81433,1,2025
547,604.81433,1,2025
548,604.81433,1,2025
549,604.81433,1,2025
550,604.81433,1,2025
551,604.81433,1,2025
552,604.81433,1,2025
553,604.81433,1,2025
554,604.81433,1,2025
555,604.81433,1,2025
556,604.81433,1,2025
557,604.81433,1,2025
558,604.81433,1,2025
559,604.81433,1,2025
560,604.81433,1,2025
561,604.81433,1,2025
562,604.81433,1,2025
563,604.81433,1,2025
564,604.81433,1,2025
565,604.81433,1,2025
566,604.81433,1,2025
567,604.81433,1,2025
568,604.81433,1,2025
569,604.81433,1,2025
570,604.81433,1,2025
571,604.81433,1,2025
572,604.81433,1,2025
573,604.81433,1,2025
574,604.81433,1,2025
575,604.81433,1,2025
576,604.81433,1,2025
577,604.81433,1,2025
578,604.81433,1,2025
579,604.81433,1,2025
580,604.81433,1,2025
581,604.81433,1,2025
582,604.81433,1,2025
583,604.81433,1,2025
584,604.81433,1,2025
585,604.81433,1,2025
586,604.81433,1,2025
587,604.81433,1,2025
588,604.81433,1,2025
589,604.81433,1,2025
590,604.81433,1,2025
591,604.81433,1,2025
592,604.81433,1,2025
593,604.81433,1,2025
594,604.81433,1,2025
595,604.81433,1,2025
596,604.81433,1,2025
597,604.81433,1,2025
598,604.81433,1,2025
599,604.81433,1,2025
600,604.81433,1,2025
601,604.81433,1,2025
602,604.81433,1,2025
603,604.81433,1,2025
604,604.81433,1,2025
605,604.81433,1,2025
606,604.81433,1,2025
607,604.81433,1,2025
608,604.81433,1,2025
609,604.81433,1,2025
610,604.81433,1,2025
611,604.81433,1,2025
612,604.81433,1,2025
613,604.81433,1,2025
614,604.81433,1,2025
615,604.81433,1,2025
616,604.81433,1,2025
617,604.81433,1,2025
618,604.81433,1,2025
619,604.81433,1,2025
620,604.81433,1,2025
621,604.81433,1,2025
622,604.81433,1,2025
623,604.81433,1,2025
624,604.81433,1,2025
625,604.81433,1,2025
626,604.81433,1,2025
627,567.37585,1,2025
628,567.37585,1,2025
629,567.37585,1,2025
630,567.37585,1,2025
631,567.37585,1,2025
632,567.37585,1,2025
633,567.37585,1,2025
634,567.37585,1,2025
635,567.37585,1,2025
636,567.37585,1,2025
637,567.37585,1,2025
638,567.37585,1,2025
639,567.37585,1,2025
640,567.37585,1,2025
641,567.37585,1,2025
642,567.37585,1,2025
643,567.37585,1,2025
644,567.37585,1,2025
645,567.37585,1,2025
646,567.37585,1,2025
647,567.37585,1,2025
648,567.37585,1,2025
649,567.37585,1,2025
650,567.37585,1,2025
651,567.37585,1,2025
652,567.37585,1,2025
653,567.37585,1,2025
654,567.37585,1,2025
655,567.37585,1,2025
656,567.37585,1,2025
657,567.37585,1,2025
658,567.37585,1,2025
659,567.37585,1,2025
660,567.37585,1,2025
661,567.37585,1,2025
662,567.37585,1,2025
663,567.37585,1,2025
664,567.37585,1,2025
665,567.37585,1,2025
666,567.37585,1,2025
667,567.37585,1,2025
668,567.37585,1,2025
669,567.37585,1,2025
670,567.37585,1,2025
671,567.37585,1,2025
672,567.37585,1,2025
673,567.37585,1,2025
674,567.37585,1,2025
675,567.37585,1,2025
676,567.37585,1,2025
677,567.37585,1,2025
678,567.37585,1,2025
679,567.37585,1,2025
680,567.37585,1,2025
681,567.37585,1,2025
682,567.37585,1,2025
683,567.37585,1,2025
684,567.37585,1,2025
